date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,412,439,644,425,8
1/10/2021,568,698,806,1120,950,12
1/11/2021,577,706,815,1136,977,13
1/12/2021,596,731,844,1183,1067,13
1/13/2021,640,779,931,1276,1253,14
1/14/2021,673,824,986,1348,1366,16
1/15/2021,688,835,998,1368,1414,16
1/16/2021,709,867,1042,1415,1559,18
1/17/2021,711,869,1045,1420,1575,19
1/18/2021,718,872,1058,1440,1724,20
1/19/2021,752,926,1110,1517,1877,21
1/2/2021,332,445,463,676,435,8
1/20/2021,794,976,1175,1611,2153,21
1/21/2021,917,1133,1351,1851,2840,22
1/22/2021,1053,1267,1526,2104,3773,24
1/23/2021,1093,1323,1580,2210,4910,27
1/24/2021,1109,1340,1604,2287,6101,28
1/25/2021,1132,1364,1638,2363,6746,28
1/26/2021,1143,1376,1667,2409,7102,28
1/27/2021,1217,1429,1739,2595,8355,29
1/28/2021,1267,1499,1847,2796,9741,36
1/29/2021,1346,1557,1943,2970,10972,41
1/3/2021,332,447,463,677,437,8
1/30/2021,1395,1583,2000,3056,11606,42
1/31/2021,1433,1610,2049,3142,12305,44
1/4/2021,341,452,472,689,443,8
1/5/2021,348,460,487,708,465,8
1/6/2021,356,467,499,732,501,9
1/7/2021,440,565,641,869,699,10
1/8/2021,534,668,768,1079,903,12
1/9/2021,567,697,805,1120,947,12
10/1/2021,10907,7945,10407,19737,54113,4581
10/10/2021,11051,8015,10484,19815,54237,4624
10/11/2021,11067,8026,10487,19830,54266,4630
10/12/2021,11077,8029,10494,19837,54277,4640
10/13/2021,11092,8034,10501,19847,54289,4654
10/14/2021,11109,8047,10511,19864,54313,4657
10/15/2021,11129,8054,10519,19876,54333,4664
10/16/2021,11140,8059,10524,19882,54341,4674
10/17/2021,11154,8067,10535,19886,54347,4678
10/18/2021,11170,8074,10540,19894,54362,4683
10/19/2021,11190,8083,10545,19904,54373,4692
10/2/2021,10926,7951,10415,19745,54126,4587
10/20/2021,11207,8089,10550,19914,54399,4694
10/21/2021,11229,8098,10560,19930,54413,4700
10/22/2021,11246,8106,10573,19951,54457,4706
10/23/2021,11247,8108,10584,19960,54496,4708
10/24/2021,11252,8113,10588,19964,54515,4712
10/25/2021,11266,8120,10598,19976,54593,4718
10/26/2021,11272,8130,10608,19990,54684,4722
10/27/2021,11287,8134,10619,20007,54771,4726
10/28/2021,11311,8143,10628,20023,54857,4731
10/29/2021,11329,8155,10641,20031,54942,4737
10/3/2021,10934,7952,10416,19747,54129,4590
10/30/2021,11342,8157,10644,20038,54959,4738
10/31/2021,11346,8162,10645,20042,54976,4739
10/4/2021,10952,7961,10433,19759,54145,4593
10/5/2021,10973,7970,10442,19774,54171,4597
10/6/2021,10990,7981,10450,19782,54191,4599
10/7/2021,11004,7994,10459,19791,54203,4601
10/8/2021,11024,8003,10472,19806,54226,4619
10/9/2021,11039,8012,10480,19811,54233,4623
11/1/2021,11359,8171,10653,20059,55044,4745
11/10/2021,11512,8264,10757,20226,55609,4825
11/11/2021,11535,8273,10769,20256,55681,4834
11/12/2021,11556,8296,10782,20291,55760,4848
11/13/2021,11565,8309,10788,20300,55786,4854
11/14/2021,11567,8310,10789,20300,55797,4855
11/2/2021,11378,8180,10664,20074,55096,4750
11/3/2021,11389,8192,10678,20093,55151,4758
11/4/2021,11407,8201,10687,20110,55218,4760
11/5/2021,11426,8212,10701,20139,55301,4770
11/6/2021,11438,8221,10716,20154,55346,4781
11/7/2021,11449,8231,10720,20160,55371,4785
11/8/2021,11463,8243,10734,20191,55451,4801
11/9/2021,11493,8254,10742,20209,55543,4813
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,4,
12/18/2020,1,1,2,1,4,
12/19/2020,2,1,2,1,6,
12/2/2020,,,,,1,
12/20/2020,2,1,2,4,6,
12/21/2020,2,3,2,5,6,
12/22/2020,34,73,102,120,55,
12/23/2020,109,164,182,268,101,1
12/24/2020,119,175,190,281,108,2
12/25/2020,123,178,194,283,111,2
12/26/2020,128,184,201,298,116,2
12/27/2020,131,187,203,303,117,2
12/28/2020,147,192,211,324,143,2
12/29/2020,183,237,268,396,234,5
12/3/2020,,,,,1,
12/30/2020,287,392,407,591,386,8
12/31/2020,309,410,437,638,411,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1488,1662,2113,3291,13810,49
2/10/2021,1818,1963,2514,4208,24678,61
2/11/2021,1857,2002,2565,4318,25874,62
2/12/2021,1898,2042,2619,4427,27040,64
2/13/2021,1943,2078,2662,4535,27890,68
2/14/2021,1976,2102,2701,4609,28668,69
2/15/2021,1999,2116,2726,4672,29248,69
2/16/2021,2033,2150,2762,4756,30176,71
2/17/2021,2051,2172,2778,4798,30561,71
2/18/2021,2057,2178,2785,4805,30709,71
2/19/2021,2069,2184,2810,4814,30801,71
2/2/2021,1556,1721,2187,3436,15380,51
2/20/2021,2073,2186,2815,4823,30855,71
2/21/2021,2080,2186,2817,4826,30904,72
2/22/2021,2085,2187,2831,4840,30957,72
2/23/2021,2118,2211,2865,4914,31436,74
2/24/2021,2182,2276,2939,5091,32659,75
2/25/2021,2242,2321,3001,5207,33330,75
2/26/2021,2278,2360,3039,5309,33688,76
2/27/2021,2291,2370,3051,5333,33868,77
