date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,69,68
2020-12-18,109,40
2020-12-19,111,2
2020-12-20,112,1
2020-12-21,148,36
2020-12-22,170,22
2020-12-23,224,54
2020-12-24,293,69
2020-12-26,321,28
2020-12-27,322,1
2020-12-28,457,135
2020-12-29,581,124
2020-12-30,737,156
2020-12-31,892,155
2021-01-01,896,4
2021-01-02,1092,196
2021-01-03,1095,3
2021-01-04,1246,151
2021-01-05,1558,312
2021-01-06,1834,276
2021-01-07,2321,487
2021-01-08,2705,384
2021-01-09,2741,36
2021-01-10,2742,1
2021-01-11,2928,186
2021-01-12,3022,94
2021-01-13,3118,96
2021-01-14,3365,247
2021-01-15,3614,249
2021-01-16,3621,7
2021-01-17,3624,3
2021-01-18,3741,117
2021-01-19,3927,186
2021-01-20,4210,283
2021-01-21,4534,324
2021-01-22,4655,121
2021-01-23,4805,150
2021-01-24,4818,13
2021-01-25,5024,206
2021-01-26,5143,119
2021-01-27,5482,339
2021-01-28,5987,505
2021-01-29,6286,299
2021-01-30,6522,236
2021-01-31,6528,6
2021-02-01,6880,352
2021-02-02,7538,658
2021-02-03,8224,686
2021-02-04,9220,996
2021-02-05,9991,771
2021-02-06,10438,447
2021-02-07,10456,18
2021-02-08,10788,332
2021-02-09,11227,439
2021-02-10,11632,405
2021-02-11,11968,336
2021-02-12,12297,329
2021-02-13,13096,799
2021-02-14,13541,445
2021-02-15,13718,177
2021-02-16,14109,391
2021-02-17,14433,324
2021-02-18,14724,291
2021-02-19,15043,319
2021-02-20,15245,202
2021-02-21,15249,4
2021-02-22,15390,141
2021-02-23,15653,263
2021-02-24,15860,207
2021-02-25,16247,387
2021-02-26,16623,376
2021-02-27,18372,1749
2021-02-28,19255,883
2021-03-01,19498,243
2021-03-02,19850,352
2021-03-03,20176,326
2021-03-04,20895,719
2021-03-05,21150,255
2021-03-06,21537,387
2021-03-07,21547,10
2021-03-08,21764,217
2021-03-09,22048,284
2021-03-10,22358,310
2021-03-11,23636,1278
2021-03-12,24015,379
2021-03-13,25121,1106
2021-03-14,25536,415
2021-03-15,25711,175
2021-03-16,26011,300
2021-03-17,26156,145
2021-03-18,26476,320
2021-03-19,26724,248
2021-03-20,27057,333
2021-03-21,27070,13
2021-03-22,27243,173
2021-03-23,27409,166
2021-03-24,27534,125
2021-03-25,27789,255
2021-03-26,27959,170
2021-03-27,29624,1665
2021-03-28,30422,798
2021-03-29,30683,261
2021-03-30,30803,120
2021-03-31,30955,152
2021-04-01,31576,621
2021-04-02,31767,191
2021-04-03,31809,42
2021-04-04,31814,5
2021-04-05,31951,137
2021-04-06,32370,419
2021-04-07,32550,180
2021-04-08,32834,284
2021-04-09,33021,187
2021-04-10,33553,532
2021-04-11,33570,17
2021-04-12,33729,159
2021-04-13,33838,109
2021-04-14,33903,65
2021-04-15,34091,188
2021-04-16,34211,120
2021-04-17,34574,363
2021-04-18,34590,16
2021-04-19,34705,115
2021-04-20,34809,104
