date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20901,22880,20980,18287,12867,188,153.0,141.0,184,209.0,246.0,3.0,639.0,736.0,567.0,442,358.0,3.0,333.0,322,276.0,282,205,3.0,177.0,183.0,163.0,188.0,244.0,5.0,16.0,17.0,26.0,21.0,36.0,,158,151.0,165.0,210.0,201.0,6.0,11.0,7.0,21.0,14.0,16.0,,11715,12982,12155,9783,5863,104,295.0,384.0,433.0,501.0,351,7.0,225.0,276.0,294.0,344.0,912.0,6.0,639,991,942,754.0,533,5.0,4338,4476,3731,3526,2295,26.0,312.0,412.0,439.0,645.0,423,8.0,111.0,95.0,57,63.0,52.0,1.0,931,873,645,480.0,238,7.0
1/10/2021,34479,35059,33146,30006,30008,429,190.0,191.0,258,324.0,681.0,10.0,1154.0,1148.0,940.0,796,715.0,14.0,454.0,458,386.0,391,636,6.0,272.0,303.0,301.0,313.0,525.0,7.0,23.0,22.0,38.0,34.0,88.0,1.0,305,339.0,413.0,533.0,1024.0,16.0,28.0,19.0,42.0,38.0,31.0,,19944,19979,18999,15920,11547,212,446.0,551.0,643.0,751.0,818,12.0,376.0,463.0,492.0,588.0,2183.0,32.0,1179,1726,1740,1471.0,2288,14.0,6616,6466,5605,5453,4856,60.0,568.0,699.0,805.0,1121.0,946,12.0,266.0,212.0,159,157.0,184.0,5.0,1275,1211,936,709.0,515,10.0
1/11/2021,36398,36873,35104,31694,33856,486,194.0,198.0,268,340.0,783.0,11.0,1225.0,1233.0,1017.0,848,783.0,15.0,466.0,473,407.0,408,834,6.0,279.0,315.0,309.0,328.0,571.0,7.0,23.0,22.0,38.0,34.0,88.0,1.0,320,355.0,431.0,565.0,1101.0,16.0,28.0,19.0,42.0,39.0,34.0,,21183,21088,20218,16894,13351,245,463.0,565.0,674.0,789.0,917,12.0,412.0,511.0,557.0,639.0,2367.0,35.0,1228,1809,1826,1537.0,2467,18.0,6929,6744,5875,5741,5247,71.0,577.0,707.0,814.0,1137.0,973,13.0,282.0,233.0,185,174.0,200.0,5.0,1335,1299,1001,747.0,857,10.0
1/12/2021,39183,39556,37899,34233,41486,583,203.0,209.0,281,371.0,908.0,11.0,1332.0,1318.0,1090.0,933,980.0,16.0,472.0,479,412.0,419,1047,6.0,288.0,322.0,323.0,356.0,637.0,10.0,26.0,28.0,43.0,40.0,105.0,1.0,328,359.0,441.0,579.0,1136.0,16.0,28.0,19.0,43.0,39.0,40.0,,23173,23062,22235,18572,18137,326,483.0,589.0,703.0,836.0,1079,12.0,438.0,538.0,617.0,708.0,2591.0,36.0,1318,1923,1949,1637.0,2748,18.0,7258,7005,6142,6001,5770,79.0,596.0,732.0,843.0,1184.0,1063,13.0,301.0,249.0,208,200.0,245.0,6.0,1398,1368,1076,800.0,1181,11.0
1/13/2021,41932,42470,41024,36939,50328,667,206.0,221.0,305,403.0,1004.0,13.0,1394.0,1383.0,1171.0,1007,1239.0,17.0,491.0,512,434.0,444,1360,6.0,299.0,331.0,335.0,373.0,735.0,10.0,29.0,34.0,44.0,43.0,133.0,1.0,333,365.0,451.0,586.0,1173.0,16.0,56.0,47.0,80.0,82.0,64.0,,25192,25183,24452,20236,23668,391,501.0,620.0,744.0,883.0,1247,13.0,457.0,560.0,641.0,777.0,2754.0,37.0,1427,2061,2102,1810.0,3157,21.0,7473,7245,6384,6250,6223,88.0,640.0,780.0,930.0,1277.0,1248,14.0,310.0,258.0,214,209.0,413.0,6.0,1483,1441,1152,862.0,1517,11.0
1/14/2021,44668,45507,44265,39957,59778,733,223.0,244.0,325,457.0,1244.0,16.0,1494.0,1469.0,1265.0,1093,1511.0,17.0,496.0,520,447.0,455,1609,6.0,315.0,362.0,361.0,421.0,859.0,11.0,37.0,41.0,59.0,66.0,143.0,1.0,343,380.0,471.0,617.0,1318.0,16.0,57.0,47.0,80.0,83.0,69.0,1.0,27132,27308,26723,22145,29661,432,535.0,650.0,792.0,949.0,1449,14.0,489.0,606.0,680.0,862.0,2957.0,45.0,1526,2244,2261,1959.0,3680,22.0,7776,7554,6704,6542,6655,93.0,673.0,825.0,985.0,1349.0,1361,16.0,321.0,270.0,223,220.0,575.0,6.0,1502,1459,1179,886.0,1605,11.0
1/15/2021,48135,48732,47654,43071,69043,837,231.0,248.0,342,483.0,1328.0,21.0,1609.0,1563.0,1345.0,1185,2255.0,18.0,501.0,527,457.0,465,2036,6.0,424.0,477.0,468.0,547.0,988.0,29.0,40.0,42.0,63.0,68.0,148.0,1.0,400,425.0,513.0,672.0,1353.0,22.0,59.0,47.0,80.0,83.0,72.0,1.0,29335,29317,28843,23916,34533,491,560.0,694.0,829.0,1017.0,1682,15.0,521.0,651.0,736.0,942.0,3203.0,46.0,1646,2400,2440,2093.0,4059,24.0,8401,8123,7287,7105,7972,101.0,688.0,836.0,997.0,1369.0,1409,16.0,337.0,284.0,233,229.0,741.0,7.0,1531,1474,1199,915.0,1695,11.0
1/16/2021,49916,50309,49336,44686,74448,879,231.0,248.0,343,486.0,1342.0,21.0,1620.0,1579.0,1360.0,1209,2358.0,18.0,516.0,533,465.0,477,2394,6.0,427.0,477.0,469.0,547.0,1043.0,29.0,40.0,42.0,63.0,68.0,149.0,1.0,400,426.0,514.0,673.0,1355.0,22.0,59.0,48.0,80.0,84.0,73.0,1.0,30699,30513,30114,25088,37706,523,572.0,711.0,845.0,1056.0,1950,16.0,525.0,652.0,737.0,944.0,3211.0,46.0,1705,2490,2541,2182.0,4677,27.0,8641,8317,7472,7270,8249,104.0,709.0,868.0,1041.0,1416.0,1554,18.0,343.0,286.0,233,229.0,746.0,7.0,1535,1475,1203,916.0,1700,11.0
1/17/2021,51017,51334,50402,45781,77933,911,231.0,248.0,344,486.0,1342.0,21.0,1626.0,1587.0,1368.0,1213,2365.0,18.0,519.0,534,468.0,478,2407,6.0,428.0,477.0,469.0,547.0,1045.0,29.0,40.0,42.0,63.0,68.0,149.0,1.0,400,426.0,514.0,673.0,1358.0,22.0,59.0,48.0,80.0,85.0,74.0,1.0,31663,31418,31067,26059,40835,550,573.0,714.0,845.0,1059.0,1974,16.0,527.0,653.0,737.0,945.0,3213.0,46.0,1724,2522,2583,2218.0,4732,27.0,8724,8375,7518,7328,8383,107.0,711.0,870.0,1044.0,1421.0,1570,19.0,344.0,287.0,233,231.0,750.0,7.0,1537,1478,1204,917.0,1704,11.0
1/18/2021,52670,52855,52154,47517,85945,948,238.0,255.0,356,496.0,1369.0,21.0,1695.0,1659.0,1424.0,1266,2430.0,19.0,522.0,539,475.0,487,2583,6.0,441.0,481.0,483.0,559.0,1124.0,29.0,43.0,43.0,64.0,72.0,156.0,1.0,403,434.0,519.0,697.0,1425.0,22.0,60.0,49.0,81.0,87.0,81.0,1.0,32711,32352,32222,27173,45997,577,591.0,731.0,871.0,1093.0,2208,17.0,540.0,664.0,766.0,972.0,3237.0,46.0,1789,2635,2654,2311.0,4953,28.0,9067,8685,7838,7620,9953,113.0,718.0,873.0,1057.0,1441.0,1719,20.0,346.0,292.0,235,235.0,757.0,7.0,1545,1485,1213,921.0,1722,11.0
1/19/2021,54704,54721,54200,49708,96076,1040,247.0,264.0,369,522.0,1448.0,22.0,1783.0,1724.0,1489.0,1345,2687.0,20.0,539.0,551,487.0,502,2788,6.0,448.0,495.0,491.0,579.0,1177.0,30.0,47.0,44.0,66.0,72.0,173.0,1.0,415,437.0,529.0,712.0,1479.0,23.0,60.0,49.0,81.0,87.0,86.0,1.0,33982,33573,33529,28469,52259,640,609.0,748.0,902.0,1144.0,2392,18.0,571.0,690.0,807.0,1053.0,3392.0,47.0,1861,2710,2740,2394.0,5458,31.0,9438,8971,8164,7945,11629,123.0,752.0,927.0,1109.0,1517.0,1872,21.0,351.0,301.0,237,240.0,800.0,7.0,1588,1511,1244,950.0,1836,16.0
1/2/2021,22794,24588,22536,19700,13956,215,153.0,143.0,185,209.0,247.0,3.0,665.0,752.0,575.0,457,368.0,3.0,334.0,325,279.0,285,208,3.0,178.0,183.0,163.0,189.0,245.0,5.0,16.0,17.0,26.0,21.0,36.0,,174,167.0,188.0,247.0,302.0,9.0,11.0,7.0,21.0,14.0,16.0,,13249,14354,13400,10860,6597,125,301.0,393.0,442.0,512.0,364,7.0,226.0,276.0,294.0,344.0,913.0,6.0,721,1111,1068,861.0,613,6.0,4511,4600,3832,3639,2415,27.0,332.0,445.0,463.0,677.0,433,8.0,111.0,95.0,57,64.0,53.0,2.0,933,874,645,482.0,239,7.0
