date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,276,282,205,3
1/10/2021,454,458,386,391,636,6
1/11/2021,466,473,407,408,834,6
1/12/2021,472,479,412,419,1047,6
1/13/2021,491,512,434,444,1360,6
1/14/2021,496,520,447,455,1609,6
1/15/2021,501,527,457,465,2036,6
1/16/2021,516,533,465,477,2394,6
1/17/2021,519,534,468,478,2407,6
1/18/2021,522,539,475,487,2583,6
1/19/2021,539,551,487,502,2788,6
1/2/2021,334,325,279,285,208,3
1/20/2021,548,566,502,526,3166,6
1/21/2021,554,580,514,548,3545,6
1/22/2021,567,588,522,556,3713,6
1/23/2021,593,625,556,591,4071,6
1/24/2021,603,629,562,612,4143,6
1/25/2021,624,649,598,655,4332,6
1/26/2021,646,693,646,713,4547,7
1/27/2021,675,730,688,759,4930,7
1/28/2021,724,769,742,835,5543,8
1/29/2021,765,813,812,903,5911,8
1/3/2021,346,339,290,299,233,3
1/30/2021,767,818,814,908,5929,8
1/31/2021,772,821,818,915,5956,8
1/4/2021,352,348,295,301,254,3
1/5/2021,371,375,309,316,263,3
1/6/2021,392,394,327,340,280,4
1/7/2021,400,401,337,349,310,4
1/8/2021,430,434,366,372,340,5
1/9/2021,448,454,386,389,633,6
10/1/2021,12519,8511,8102,11042,22744,6077
10/10/2021,12667,8591,8191,11094,22797,6155
10/11/2021,12681,8603,8199,11099,22805,6165
10/12/2021,12701,8609,8204,11104,22808,6177
10/13/2021,12719,8627,8209,11107,22812,6189
10/14/2021,12753,8645,8228,11124,22823,6201
10/15/2021,12771,8660,8240,11138,22830,6207
10/16/2021,12803,8687,8254,11147,22834,6763
10/17/2021,12812,8689,8260,11148,22838,6770
10/18/2021,12831,8712,8272,11158,22847,6782
10/19/2021,12849,8720,8283,11170,22855,6789
10/2/2021,12527,8512,8106,11045,22745,6084
10/20/2021,12856,8732,8289,11175,22860,6794
10/21/2021,12867,8743,8297,11189,22868,6801
10/22/2021,12898,8774,8315,11201,22890,6820
10/23/2021,12909,8775,8316,11206,22899,6825
10/24/2021,12914,8776,8319,11211,22908,6826
10/25/2021,12928,8786,8330,11218,22939,6830
10/26/2021,12943,8807,8344,11226,22957,6836
10/27/2021,12958,8823,8357,11238,22983,6838
10/28/2021,12979,8837,8372,11249,23020,6849
10/29/2021,13000,8851,8388,11264,23052,6865
10/3/2021,12532,8513,8108,11045,22745,6085
10/30/2021,13005,8854,8393,11270,23059,6870
10/31/2021,13009,8856,8394,11271,23064,6870
10/4/2021,12553,8518,8124,11049,22753,6092
10/5/2021,12585,8532,8134,11057,22757,6102
10/6/2021,12606,8549,8154,11065,22767,6110
10/7/2021,12630,8561,8166,11076,22776,6127
10/8/2021,12645,8580,8181,11091,22793,6147
10/9/2021,12661,8587,8187,11093,22795,6155
11/1/2021,13029,8866,8403,11281,23091,6880
