date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,153,141,184,209,246,3
1/10/2021,190,191,258,324,681,10
1/11/2021,194,198,268,340,783,11
1/12/2021,203,209,281,371,908,11
1/13/2021,206,221,305,403,1004,13
1/14/2021,223,244,325,457,1244,16
1/15/2021,231,248,342,483,1328,21
1/16/2021,231,248,343,486,1342,21
1/17/2021,231,248,344,486,1342,21
1/18/2021,238,255,356,496,1369,21
1/19/2021,247,264,369,522,1448,22
1/2/2021,153,143,185,209,247,3
1/20/2021,264,279,397,558,1527,61
1/21/2021,281,300,425,634,1652,112
1/22/2021,318,338,468,710,1761,126
1/23/2021,320,339,468,713,1779,128
1/24/2021,320,339,468,714,1781,128
1/25/2021,324,353,473,726,1842,128
1/26/2021,333,363,484,748,1929,134
1/27/2021,347,374,500,770,2014,149
1/28/2021,374,397,554,873,2134,155
1/29/2021,388,412,578,899,2170,162
1/3/2021,153,143,185,209,247,3
1/30/2021,390,412,578,900,2171,169
1/31/2021,390,413,578,918,2174,173
1/4/2021,156,145,189,213,269,3
1/5/2021,160,150,197,227,318,6
1/6/2021,169,165,211,253,491,10
1/7/2021,177,182,238,305,634,10
1/8/2021,190,191,258,323,675,10
1/9/2021,190,191,258,324,680,10
10/1/2021,2939,1978,2076,2837,4324,5396
10/10/2021,3007,2043,2157,2954,4521,5418
10/11/2021,3008,2048,2162,2958,4534,5419
10/12/2021,3023,2056,2168,2968,4564,5422
10/13/2021,3040,2070,2195,3004,4603,5425
10/14/2021,3049,2081,2210,3013,4626,5427
10/15/2021,3057,2092,2228,3022,4657,5429
10/16/2021,3064,2100,2230,3029,4674,5430
10/17/2021,3066,2103,2232,3031,4675,5430
10/18/2021,3070,2109,2246,3038,4703,5437
10/19/2021,3086,2118,2253,3050,4722,5439
10/2/2021,2945,1985,2082,2848,4338,5397
10/20/2021,3101,2134,2265,3069,4755,5441
10/21/2021,3106,2140,2280,3080,4764,5444
10/22/2021,3115,2149,2288,3088,4784,5451
10/23/2021,3120,2154,2299,3102,4806,5452
10/24/2021,3125,2161,2300,3104,4812,5453
10/25/2021,3133,2166,2313,3117,4831,5457
10/26/2021,3144,2170,2324,3133,4855,5462
