date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,48,3
2020-12-20,51,3
2020-12-21,224,173
2020-12-22,870,646
2020-12-23,1599,729
2020-12-24,1820,221
2020-12-26,1919,99
2020-12-27,1920,1
2020-12-28,2333,413
2020-12-29,2662,329
2020-12-30,3072,410
2020-12-31,3155,83
2021-01-01,3199,44
2021-01-02,3205,6
2021-01-03,3207,2
2021-01-04,3431,224
2021-01-05,3764,333
2021-01-06,4230,466
2021-01-07,4444,214
2021-01-08,4717,273
2021-01-09,4733,16
2021-01-10,4750,17
2021-01-11,5357,607
2021-01-12,5948,591
2021-01-13,6587,639
2021-01-14,6767,180
2021-01-15,6954,187
2021-01-16,6970,16
2021-01-17,6981,11
2021-01-18,7029,48
2021-01-19,7441,412
2021-01-20,7994,553
2021-01-21,9570,1576
2021-01-22,10977,1407
2021-01-23,11144,167
2021-01-24,11165,21
2021-01-25,11596,431
2021-01-26,12393,797
2021-01-27,13725,1332
2021-01-28,15610,1885
2021-01-29,17430,1820
2021-01-30,18485,1055
2021-01-31,18510,25
2021-02-01,19314,804
2021-02-02,20330,1016
2021-02-03,21717,1387
2021-02-04,22689,972
2021-02-05,23333,644
2021-02-06,23407,74
2021-02-07,23446,39
2021-02-08,23751,305
2021-02-09,24578,827
2021-02-10,26520,1942
2021-02-11,28623,2103
2021-02-12,30226,1603
2021-02-13,31019,793
2021-02-14,31042,23
2021-02-15,31164,122
2021-02-16,31433,269
2021-02-17,31774,341
2021-02-18,32310,536
2021-02-19,33043,733
2021-02-20,33365,322
2021-02-21,33394,29
2021-02-22,33448,54
2021-02-23,34611,1163
2021-02-24,36961,2350
2021-02-25,39578,2617
2021-02-26,41974,2396
2021-02-27,42814,840
2021-02-28,43107,293
2021-03-01,44755,1648
2021-03-02,45926,1171
2021-03-03,47084,1158
2021-03-04,49563,2479
2021-03-05,52892,3329
2021-03-06,53133,241
2021-03-07,53296,163
2021-03-08,54117,821
2021-03-09,55917,1800
2021-03-10,57738,1821
2021-03-11,60655,2917
2021-03-12,63421,2766
2021-03-13,64863,1442
2021-03-14,65053,190
2021-03-15,65806,753
2021-03-16,67296,1490
2021-03-17,69307,2011
2021-03-18,72842,3535
2021-03-19,75760,2918
2021-03-20,76951,1191
2021-03-21,77257,306
2021-03-22,77700,443
2021-03-23,79073,1373
2021-03-24,81270,2197
2021-03-25,83302,2032
2021-03-26,85492,2190
2021-03-27,86076,584
2021-03-28,86297,221
2021-03-29,87673,1376
2021-03-30,91222,3549
2021-03-31,94871,3649
2021-04-01,98545,3674
2021-04-02,101225,2680
2021-04-03,102833,1608
2021-04-04,104323,1490
2021-04-05,106377,2054
2021-04-06,109021,2644
2021-04-07,111948,2927
2021-04-08,115062,3114
2021-04-09,117771,2709
2021-04-10,119026,1255
2021-04-11,119613,587
2021-04-12,120384,771
2021-04-13,121560,1176
2021-04-14,124140,2580
2021-04-15,126843,2703
2021-04-16,129860,3017
2021-04-17,130755,895
2021-04-18,131386,631
2021-04-19,133410,2024
2021-04-20,136187,2777
2021-04-21,138719,2532
2021-04-22,140971,2252
2021-04-23,144052,3081
2021-04-24,145390,1338
2021-04-25,146403,1013
2021-04-26,147737,1334
2021-04-27,151349,3612
2021-04-28,153896,2547
2021-04-29,156300,2404
2021-04-30,158674,2374
2021-05-01,159667,993
2021-05-02,160277,610
2021-05-03,161371,1094
2021-05-04,162962,1591
2021-05-05,164469,1507
2021-05-06,166109,1640
2021-05-07,167713,1604
2021-05-08,168231,518
2021-05-09,168465,234
2021-05-10,169140,675
2021-05-11,170003,863
2021-05-12,171440,1437
2021-05-13,172603,1163
2021-05-14,173948,1345
2021-05-15,175048,1100
2021-05-16,175196,148
2021-05-17,175887,691
2021-05-18,176573,686
2021-05-19,177764,1191
2021-05-20,178687,923
2021-05-21,179690,1003
2021-05-22,180270,580
2021-05-23,180411,141
2021-05-24,180891,480
2021-05-25,181652,761
2021-05-26,182784,1132
2021-05-27,183818,1034
2021-05-28,184916,1098
2021-05-29,185119,203
2021-05-30,185259,140
2021-05-31,185362,103
2021-06-01,186011,649
2021-06-02,187184,1173
2021-06-03,188098,914
2021-06-04,189052,954
2021-06-05,189873,821
2021-06-06,189977,104
2021-06-07,190500,523
2021-06-08,191151,651
2021-06-09,192139,988
2021-06-10,193063,924
2021-06-11,194066,1003
2021-06-12,194456,390
2021-06-13,194545,89
2021-06-14,195115,570
2021-06-15,195822,707
2021-06-16,196549,727
2021-06-17,197178,629
2021-06-18,197837,659
2021-06-19,198053,216
2021-06-20,198127,74
2021-06-21,198541,414
2021-06-22,199490,949
2021-06-23,201230,1740
2021-06-24,202732,1502
2021-06-25,203428,696
2021-06-26,203695,267
2021-06-27,203799,104
2021-06-28,204294,495
2021-06-29,205063,769
2021-06-30,205710,647
2021-07-01,206524,814
2021-07-02,207049,525
2021-07-03,207214,165
2021-07-04,207229,15
2021-07-05,207424,195
2021-07-06,207926,502
2021-07-07,208515,589
2021-07-08,208959,444
2021-07-09,209427,468
2021-07-10,209629,202
2021-07-11,209714,85
2021-07-12,210224,510
2021-07-13,210684,460
2021-07-14,211129,445
2021-07-15,211572,443
2021-07-16,212101,529
2021-07-17,212290,189
2021-07-18,212408,118
2021-07-19,212842,434
2021-07-20,213326,484
2021-07-21,213811,485
2021-07-22,214348,537
2021-07-23,214896,548
2021-07-24,215146,250
2021-07-25,215238,92
2021-07-26,215801,563
2021-07-27,216414,613
2021-07-28,217045,631
2021-07-29,217668,623
2021-07-30,218233,565
2021-07-31,218461,228
2021-08-01,218584,123
2021-08-02,219078,494
2021-08-03,219633,555
2021-08-04,220222,589
2021-08-05,220719,497
2021-08-06,221345,626
2021-08-07,221658,313
2021-08-08,221823,165
2021-08-09,222496,673
2021-08-10,223592,1096
2021-08-11,224185,593
2021-08-12,224808,623
2021-08-13,226371,1563
2021-08-14,226710,339
2021-08-15,226879,169
2021-08-16,227593,714
2021-08-17,228210,617
2021-08-18,228907,697
2021-08-19,229518,611
2021-08-20,230179,661
2021-08-21,230455,276
2021-08-22,230598,143
2021-08-23,231174,576
2021-08-24,231773,599
2021-08-25,232395,622
2021-08-26,233036,641
2021-08-27,233766,730
2021-08-28,234018,252
2021-08-29,234196,178
2021-08-30,234805,609
2021-08-31,235293,488
2021-09-01,235821,528
2021-09-02,236495,674
2021-09-03,237208,713
2021-09-04,237439,231
2021-09-05,237616,177
2021-09-06,237718,102
2021-09-07,238250,532
2021-09-08,238752,502
2021-09-09,239185,433
2021-09-10,239868,683
2021-09-11,240123,255
2021-09-12,240253,130
2021-09-13,240755,502
2021-09-14,241164,409
2021-09-15,241559,395
2021-09-16,241924,365
2021-09-17,242528,604
2021-09-18,242738,210
2021-09-19,242870,132
2021-09-20,243170,300
2021-09-21,243536,366
2021-09-22,243941,405
2021-09-23,244244,303
2021-09-24,244710,466
2021-09-25,244899,189
2021-09-26,245015,116
2021-09-27,245348,333
2021-09-28,245662,314
2021-09-29,245948,286
