date,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA
2020-09-01 00:00:00,1,0,,
2020-08-31 00:00:00,73,0.0410958904109589,1.0,1
2020-08-30 00:00:00,336,0.0267857142857143,43.0,0.0465116279069767
2020-08-29 00:00:00,514,0.056420233463035,68.0,0.0294117647058824
2020-08-28 00:00:00,1059,0.0509915014164306,130.0,0.0692307692307692
2020-08-27 00:00:00,932,0.0450643776824034,82.0,0.1585365853658537
2020-08-26 00:00:00,988,0.0566801619433198,76.0,0.118421052631579
2020-08-25 00:00:00,1056,0.0568181818181818,118.0,0.076271186440678
2020-08-24 00:00:00,1074,0.0558659217877095,124.0,0.1129032258064516
2020-08-23 00:00:00,396,0.0808080808080808,55.0,0.0909090909090909
2020-08-22 00:00:00,629,0.0461049284578696,68.0,0.1176470588235294
2020-08-21 00:00:00,1024,0.0517578125,145.0,0.0551724137931035
2020-08-20 00:00:00,1326,0.0316742081447964,144.0,0.1180555555555556
2020-08-19 00:00:00,1155,0.0718614718614719,86.0,0.0930232558139535
2020-08-18 00:00:00,1192,0.063758389261745,148.0,0.1216216216216216
2020-08-17 00:00:00,1332,0.0533033033033033,166.0,0.1566265060240964
2020-08-16 00:00:00,833,0.021608643457383,67.0,0.0149253731343284
2020-08-15 00:00:00,759,0.0645586297760211,85.0,0.0470588235294118
2020-08-14 00:00:00,1653,0.0399274047186933,182.0,0.0934065934065934
2020-08-13 00:00:00,1488,0.0611559139784946,136.0,0.1323529411764706
2020-08-12 00:00:00,1215,0.0724279835390947,89.0,0.0786516853932584
2020-08-11 00:00:00,1605,0.0641744548286604,157.0,0.1082802547770701
2020-08-10 00:00:00,1595,0.077742946708464,176.0,0.0909090909090909
2020-08-09 00:00:00,800,0.05375,64.0,0.125
2020-08-08 00:00:00,871,0.0746268656716418,79.0,0.0379746835443038
2020-08-07 00:00:00,1317,0.0455580865603645,203.0,0.0985221674876847
2020-08-06 00:00:00,1442,0.0714285714285714,196.0,0.1071428571428571
2020-08-05 00:00:00,1227,0.0798696006519967,125.0,0.136
2020-08-04 00:00:00,1376,0.0654069767441861,332.0,0.0391566265060241
2020-08-03 00:00:00,1582,0.0853350189633376,296.0,0.0472972972972973
2020-08-02 00:00:00,477,0.0691823899371069,50.0,0.06
2020-08-01 00:00:00,1041,0.0893371757925072,88.0,0.0227272727272727
2020-07-31 00:00:00,1458,0.070644718792867,420.0,0.0785714285714286
2020-07-30 00:00:00,1396,0.1124641833810888,378.0,0.044973544973545
2020-07-29 00:00:00,1408,0.0838068181818182,368.0,0.0516304347826087
2020-07-28 00:00:00,1418,0.0923836389280677,486.0,0.0679012345679012
2020-07-27 00:00:00,1497,0.0995323981295925,525.0,0.0419047619047619
2020-07-26 00:00:00,522,0.0881226053639847,44.0,0.0227272727272727
2020-07-25 00:00:00,1064,0.1099624060150376,78.0,0.0256410256410256
2020-07-24 00:00:00,1565,0.0856230031948882,531.0,0.0414312617702448
2020-07-23 00:00:00,1459,0.1041809458533242,428.0,0.058411214953271
2020-07-22 00:00:00,1857,0.0802369413031772,444.0,0.0653153153153153
2020-07-21 00:00:00,1832,0.1053493449781659,546.0,0.0402930402930403
2020-07-20 00:00:00,1733,0.0975187536064628,527.0,0.0588235294117647
2020-07-19 00:00:00,630,0.1047619047619048,48.0,0.0833333333333333
2020-07-18 00:00:00,1225,0.0979591836734694,65.0,0.0461538461538462
2020-07-17 00:00:00,1905,0.0908136482939633,255.0,0.0745098039215686
2020-07-16 00:00:00,2048,0.0986328125,186.0,0.1236559139784946
2020-07-15 00:00:00,2057,0.104521147301896,175.0,0.1371428571428572
2020-07-14 00:00:00,2294,0.1333914559721012,221.0,0.1085972850678733
2020-07-13 00:00:00,2038,0.1172718351324828,239.0,0.0627615062761506
2020-07-12 00:00:00,722,0.1218836565096953,79.0,0.0759493670886076
2020-07-11 00:00:00,1236,0.1359223300970874,69.0,0.0579710144927536
2020-07-10 00:00:00,2279,0.121105748135147,268.0,0.0783582089552239
2020-07-09 00:00:00,2296,0.1171602787456446,180.0,0.0888888888888889
2020-07-08 00:00:00,2636,0.1153262518968134,181.0,0.0828729281767956
2020-07-07 00:00:00,2690,0.1323420074349442,242.0,0.0495867768595041
2020-07-06 00:00:00,2579,0.1392012407910043,223.0,0.0493273542600897
2020-07-05 00:00:00,952,0.1764705882352941,70.0,0.0428571428571429
2020-07-04 00:00:00,615,0.1951219512195122,67.0,0.0597014925373134
2020-07-03 00:00:00,1516,0.1345646437994723,80.0,0.025
2020-07-02 00:00:00,2785,0.1357271095152603,254.0,0.0708661417322835
2020-07-01 00:00:00,2826,0.1372965322009908,234.0,0.0598290598290598
2020-06-30 00:00:00,2364,0.1535532994923858,290.0,0.0551724137931035
2020-06-29 00:00:00,2402,0.1436303080766028,322.0,0.0372670807453416
2020-06-28 00:00:00,898,0.1503340757238307,68.0,0.0735294117647059
2020-06-27 00:00:00,1377,0.1677559912854031,110.0,0.0363636363636364
2020-06-26 00:00:00,1890,0.1343915343915344,337.0,0.0326409495548961
2020-06-25 00:00:00,2529,0.1233689205219455,249.0,0.0481927710843374
2020-06-24 00:00:00,2148,0.1159217877094972,248.0,0.0403225806451613
2020-06-23 00:00:00,2387,0.1369920402178467,415.0,0.1542168674698795
2020-06-22 00:00:00,2134,0.1274601686972821,289.0,0.027681660899654
2020-06-21 00:00:00,1090,0.1532110091743119,78.0,0
2020-06-20 00:00:00,1430,0.1664335664335665,84.0,0.0476190476190476
2020-06-19 00:00:00,2189,0.1347647327546825,361.0,0.0415512465373961
2020-06-18 00:00:00,1995,0.1343358395989975,255.0,0.0470588235294118
2020-06-17 00:00:00,1856,0.1303879310344828,226.0,0.0442477876106195
2020-06-16 00:00:00,1945,0.1120822622107969,308.0,0.0162337662337662
2020-06-15 00:00:00,2028,0.1158777120315582,434.0,0.0276497695852535
2020-06-14 00:00:00,800,0.12125,96.0,0.0104166666666667
2020-06-13 00:00:00,924,0.1720779220779221,123.0,0.024390243902439
2020-06-12 00:00:00,1384,0.1141618497109827,334.0,0.0239520958083832
2020-06-11 00:00:00,1230,0.1073170731707317,269.0,0.0223048327137546
2020-06-10 00:00:00,1353,0.1152993348115299,463.0,0.0453563714902808
2020-06-09 00:00:00,1354,0.1159527326440177,358.0,0.0335195530726257
2020-06-08 00:00:00,1323,0.090702947845805,481.0,0.0748440748440749
2020-06-07 00:00:00,510,0.1294117647058824,80.0,0.0125
2020-06-06 00:00:00,650,0.1246153846153846,267.0,0.0262172284644195
2020-06-05 00:00:00,1508,0.0722811671087533,314.0,0.0159235668789809
2020-06-04 00:00:00,1352,0.0843195266272189,421.0,0.0997624703087886
2020-06-03 00:00:00,1176,0.086734693877551,455.0,0.0285714285714286
2020-06-02 00:00:00,1053,0.0826210826210826,330.0,0.0181818181818182
2020-06-01 00:00:00,1301,0.0614911606456572,464.0,0.0193965517241379
2020-05-31 00:00:00,419,0.0835322195704057,81.0,0.0123456790123457
2020-05-30 00:00:00,1535,0.0794788273615635,118.0,0.0169491525423729
2020-05-29 00:00:00,1120,0.0598214285714286,433.0,0.0415704387990762
2020-05-28 00:00:00,1055,0.0521327014218009,355.0,0.0422535211267606
2020-05-27 00:00:00,901,0.0732519422863485,501.0,0.0598802395209581
2020-05-26 00:00:00,938,0.0575692963752665,412.0,0.0315533980582524
2020-05-25 00:00:00,371,0.0970350404312669,70.0,0.0142857142857143
2020-05-24 00:00:00,451,0.0643015521064302,78.0,0.0128205128205128
2020-05-23 00:00:00,540,0.0648148148148148,111.0,0.009009009009009
2020-05-22 00:00:00,847,0.0448642266824085,350.0,0.02
2020-05-21 00:00:00,705,0.0326241134751773,340.0,0.0117647058823529
2020-05-20 00:00:00,702,0.0512820512820513,375.0,0.024
2020-05-19 00:00:00,808,0.0420792079207921,412.0,0.0315533980582524
2020-05-18 00:00:00,875,0.0445714285714286,457.0,0.0218818380743983
2020-05-17 00:00:00,324,0.0462962962962963,70.0,0
2020-05-16 00:00:00,1302,0.0276497695852535,98.0,0.0306122448979592
2020-05-15 00:00:00,843,0.0438908659549229,422.0,0.037914691943128
2020-05-14 00:00:00,841,0.0499405469678954,355.0,0.047887323943662
2020-05-13 00:00:00,641,0.031201248049922,389.0,0.0359897172236504
2020-05-12 00:00:00,765,0.0392156862745098,440.0,0.0409090909090909
2020-05-11 00:00:00,964,0.0321576763485477,517.0,0.0290135396518375
2020-05-10 00:00:00,212,0.0660377358490566,59.0,0.0169491525423729
2020-05-09 00:00:00,789,0.0418250950570342,89.0,0.0112359550561798
2020-05-08 00:00:00,697,0.0344332855093257,578.0,0.0328719723183391
2020-05-07 00:00:00,1022,0.025440313111546,481.0,0.0353430353430353
2020-05-06 00:00:00,650,0.0415384615384615,357.0,0.0392156862745098
2020-05-05 00:00:00,802,0.0448877805486284,424.0,0.0400943396226415
2020-05-04 00:00:00,760,0.0473684210526316,419.0,0.0167064439140811
2020-05-03 00:00:00,195,0.0564102564102564,35.0,0
2020-05-02 00:00:00,674,0.0385756676557864,54.0,0
2020-05-01 00:00:00,516,0.0329457364341085,485.0,0.0577319587628866
2020-04-30 00:00:00,475,0.0421052631578947,480.0,0.0354166666666667
2020-04-29 00:00:00,365,0.0438356164383562,478.0,0.0523012552301255
2020-04-28 00:00:00,347,0.0432276657060519,295.0,0.0610169491525424
2020-04-27 00:00:00,302,0.0496688741721854,122.0,0.0081967213114754
2020-04-26 00:00:00,87,0.0919540229885058,2.0,0
2020-04-25 00:00:00,110,0.0636363636363636,4.0,0
2020-04-24 00:00:00,323,0.0743034055727554,18.0,0.0555555555555556
2020-04-23 00:00:00,287,0.0801393728222997,2.0,0
2020-04-22 00:00:00,254,0.0748031496062992,1.0,0
2020-04-21 00:00:00,209,0.0717703349282297,,
2020-04-20 00:00:00,251,0.1553784860557769,,
2020-04-19 00:00:00,57,0.2105263157894737,,
2020-04-18 00:00:00,62,0.1612903225806452,,
2020-04-17 00:00:00,227,0.118942731277533,1.0,0
2020-04-16 00:00:00,275,0.1963636363636364,,
2020-04-15 00:00:00,209,0.1196172248803828,,
2020-04-14 00:00:00,184,0.1684782608695652,,
2020-04-13 00:00:00,232,0.1724137931034483,,
2020-04-12 00:00:00,65,0.2461538461538462,,
2020-04-11 00:00:00,69,0.1449275362318841,,
2020-04-10 00:00:00,205,0.2146341463414634,,
2020-04-09 00:00:00,164,0.201219512195122,,
