date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-02-21 00:00:00,9849,1480973,8785.0,331712.0
2021-02-20 00:00:00,30799,1471124,11092.0,322927.0
2021-02-19 00:00:00,38566,1440325,10166.0,311835.0
2021-02-18 00:00:00,40971,1401759,9839.0,301669.0
2021-02-17 00:00:00,44580,1360788,10554.0,291830.0
2021-02-16 00:00:00,41612,1316208,11077.0,281276.0
2021-02-15 00:00:00,29821,1274596,11029.0,270199.0
2021-02-14 00:00:00,16878,1244775,10225.0,259170.0
2021-02-13 00:00:00,44842,1227897,10478.0,248945.0
2021-02-12 00:00:00,59306,1183055,11055.0,238467.0
2021-02-11 00:00:00,49463,1123749,10848.0,227412.0
2021-02-10 00:00:00,48873,1074286,11076.0,216564.0
2021-02-09 00:00:00,42878,1025413,11036.0,205488.0
2021-02-08 00:00:00,37638,982535,13482.0,194452.0
2021-02-07 00:00:00,15972,944897,11441.0,180970.0
2021-02-06 00:00:00,36960,928925,10992.0,169529.0
2021-02-05 00:00:00,42391,891965,9138.0,158537.0
2021-02-04 00:00:00,45020,849574,9939.0,149399.0
2021-02-03 00:00:00,41055,804554,8972.0,139460.0
2021-02-02 00:00:00,35731,763499,8729.0,130488.0
2021-02-01 00:00:00,28204,727768,8252.0,121759.0
2021-01-31 00:00:00,10180,699564,4833.0,113507.0
2021-01-30 00:00:00,23492,689384,4754.0,108674.0
2021-01-29 00:00:00,37149,665892,4890.0,103920.0
2021-01-28 00:00:00,36773,628743,5335.0,99030.0
2021-01-27 00:00:00,37584,591970,5500.0,93695.0
2021-01-26 00:00:00,35997,554386,6124.0,88195.0
2021-01-25 00:00:00,28311,518389,5021.0,82071.0
2021-01-24 00:00:00,15870,490078,5709.0,77050.0
2021-01-23 00:00:00,28150,474208,5758.0,71341.0
2021-01-22 00:00:00,36875,446058,5558.0,65583.0
2021-01-21 00:00:00,34296,409183,6163.0,60025.0
2021-01-20 00:00:00,30955,374887,5694.0,53862.0
2021-01-19 00:00:00,26157,343932,6001.0,48168.0
2021-01-18 00:00:00,18697,317775,6008.0,42167.0
2021-01-17 00:00:00,9231,299078,5970.0,36159.0
2021-01-16 00:00:00,15635,289847,5663.0,30189.0
2021-01-15 00:00:00,23966,274212,5947.0,24526.0
2021-01-14 00:00:00,24223,250246,5884.0,18579.0
2021-01-13 00:00:00,24693,226023,6323.0,12695.0
2021-01-12 00:00:00,22665,201330,5637.0,6372.0
2021-01-11 00:00:00,15311,178665,734.0,735.0
2021-01-10 00:00:00,3136,163354,,
2021-01-09 00:00:00,7845,160218,,
2021-01-08 00:00:00,11466,152373,1.0,1.0
2021-01-07 00:00:00,12007,140907,,
2021-01-06 00:00:00,11534,128900,,
2021-01-05 00:00:00,8585,117366,,
2021-01-04 00:00:00,8308,108781,,
2021-01-03 00:00:00,3153,100473,,
2021-01-02 00:00:00,7496,97320,,
2021-01-01 00:00:00,370,89824,,
2020-12-31 00:00:00,7620,89454,,
2020-12-30 00:00:00,14568,81834,,
2020-12-29 00:00:00,12497,67266,,
2020-12-28 00:00:00,8960,54769,,
2020-12-27 00:00:00,2620,45809,,
2020-12-26 00:00:00,6488,43189,,
2020-12-25 00:00:00,135,36701,,
2020-12-24 00:00:00,3717,36566,,
2020-12-23 00:00:00,9521,32849,,
2020-12-22 00:00:00,7581,23328,,
2020-12-21 00:00:00,5315,15747,,
2020-12-20 00:00:00,995,10432,,
2020-12-19 00:00:00,2540,9437,,
2020-12-18 00:00:00,3445,6897,,
2020-12-17 00:00:00,2856,3452,,
2020-12-16 00:00:00,532,596,,
2020-12-15 00:00:00,25,64,,
2020-12-14 00:00:00,3,39,,
2020-12-13 00:00:00,1,36,,
2020-12-12 00:00:00,2,35,,
2020-12-11 00:00:00,6,33,,
2020-12-10 00:00:00,1,27,,
2020-12-09 00:00:00,2,26,,
2020-12-08 00:00:00,1,24,,
2020-12-07 00:00:00,5,23,,
2020-12-04 00:00:00,1,18,,
2020-12-03 00:00:00,4,17,,
2020-12-02 00:00:00,2,13,,
2020-12-01 00:00:00,11,11,,
