date,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE
2021-02-20 00:00:00,6,0,0,,,
2021-02-19 00:00:00,41,4,0.0975609756097561,,,
2021-02-18 00:00:00,34,2,0.0588235294117647,,,
2021-02-17 00:00:00,41,9,0.2195121951219512,,,
2021-02-16 00:00:00,57,5,0.087719298245614,,,
2021-02-15 00:00:00,51,2,0.0392156862745098,2.0,2.0,1
2021-02-14 00:00:00,8,2,0.25,,,
2021-02-13 00:00:00,21,2,0.0952380952380952,2.0,0.0,0
2021-02-12 00:00:00,74,4,0.0540540540540541,2.0,1.0,0.5
2021-02-11 00:00:00,75,3,0.04,4.0,2.0,0.5
2021-02-10 00:00:00,63,9,0.1428571428571429,1.0,1.0,1
2021-02-09 00:00:00,64,7,0.109375,,,
2021-02-08 00:00:00,82,10,0.1219512195121951,2.0,1.0,0.5
2021-02-07 00:00:00,20,5,0.25,,,
2021-02-06 00:00:00,28,6,0.2142857142857143,3.0,3.0,1
2021-02-05 00:00:00,71,15,0.2112676056338028,1.0,1.0,1
2021-02-04 00:00:00,129,7,0.0542635658914729,3.0,2.0,0.6666666666666666
2021-02-03 00:00:00,87,5,0.0574712643678161,,,
2021-02-02 00:00:00,122,22,0.180327868852459,1.0,0.0,0
2021-02-01 00:00:00,93,11,0.1182795698924731,2.0,0.0,0
2021-01-31 00:00:00,29,7,0.2413793103448276,,,
2021-01-30 00:00:00,23,3,0.1304347826086957,2.0,1.0,0.5
2021-01-29 00:00:00,142,22,0.1549295774647887,,,
2021-01-28 00:00:00,141,19,0.1347517730496454,2.0,2.0,1
2021-01-27 00:00:00,102,10,0.0980392156862745,1.0,1.0,1
2021-01-26 00:00:00,79,15,0.189873417721519,1.0,0.0,0
2021-01-25 00:00:00,112,20,0.1785714285714286,2.0,0.0,0
2021-01-24 00:00:00,31,5,0.1612903225806452,,,
2021-01-23 00:00:00,34,6,0.1764705882352941,,,
2021-01-22 00:00:00,141,20,0.1418439716312057,1.0,1.0,1
2021-01-21 00:00:00,134,22,0.164179104477612,2.0,1.0,0.5
2021-01-20 00:00:00,122,11,0.0901639344262295,4.0,2.0,0.5
2021-01-19 00:00:00,179,21,0.11731843575419,2.0,1.0,0.5
2021-01-18 00:00:00,103,22,0.2135922330097087,3.0,0.0,0
2021-01-17 00:00:00,57,10,0.1754385964912281,2.0,0.0,0
2021-01-16 00:00:00,56,17,0.3035714285714286,2.0,1.0,0.5
2021-01-15 00:00:00,208,25,0.1201923076923077,2.0,1.0,0.5
2021-01-14 00:00:00,189,25,0.1322751322751323,1.0,0.0,0
2021-01-13 00:00:00,182,19,0.1043956043956044,1.0,0.0,0
2021-01-12 00:00:00,220,39,0.1772727272727273,1.0,1.0,1
2021-01-11 00:00:00,223,27,0.1210762331838565,5.0,2.0,0.4
2021-01-10 00:00:00,39,9,0.2307692307692308,4.0,2.0,0.5
2021-01-09 00:00:00,62,13,0.2096774193548387,4.0,1.0,0.25
2021-01-08 00:00:00,305,43,0.1409836065573771,,,
2021-01-07 00:00:00,305,58,0.1901639344262295,1.0,0.0,0
2021-01-06 00:00:00,253,46,0.1818181818181818,2.0,1.0,0.5
2021-01-05 00:00:00,449,57,0.1269487750556793,2.0,0.0,0
2021-01-04 00:00:00,226,65,0.2876106194690266,2.0,0.0,0
2021-01-03 00:00:00,54,11,0.2037037037037037,1.0,1.0,1
