date,Graham_cume,Graham
1/1/2021,80,
1/11/2021,147,67
1/12/2021,148,1
1/13/2021,195,47
1/14/2021,241,46
1/15/2021,372,131
1/16/2021,433,61
1/17/2021,443,10
1/18/2021,446,3
1/19/2021,601,155
1/2/2021,754,153
1/20/2021,873,119
1/21/2021,959,86
1/22/2021,965,6
1/23/2021,968,3
1/24/2021,1110,142
1/25/2021,1225,115
1/26/2021,1347,122
1/27/2021,1589,242
1/28/2021,1859,270
1/29/2021,1861,2
1/30/2021,1998,137
1/31/2021,2165,167
1/4/2021,2376,211
1/5/2021,2672,296
1/6/2021,3285,613
1/7/2021,3344,59
1/8/2021,3347,3
1/9/2021,3492,145
10/1/2021,3786,294
10/10/2021,4074,288
10/11/2021,4333,259
10/12/2021,4615,282
10/13/2021,4858,243
10/2/2021,4861,3
10/3/2021,5043,182
10/4/2021,5218,175
10/5/2021,5502,284
10/6/2021,5803,301
10/7/2021,6213,410
10/8/2021,6314,101
10/9/2021,6315,1
12/17/2020,6494,179
12/18/2020,6697,203
12/20/2020,6967,270
12/21/2020,7243,276
12/22/2020,7592,349
12/23/2020,7858,266
12/24/2020,7859,1
12/26/2020,8073,214
12/27/2020,8288,215
12/28/2020,8558,270
12/29/2020,8964,406
12/30/2020,9699,735
12/31/2020,9923,224
2/1/2021,10098,175
2/10/2021,10305,207
2/11/2021,10538,233
2/12/2021,10946,408
2/13/2021,11304,358
2/15/2021,11633,329
2/16/2021,11634,1
2/17/2021,11792,158
2/18/2021,12030,238
2/19/2021,12366,336
2/2/2021,12713,347
2/20/2021,13031,318
2/21/2021,13068,37
2/22/2021,13080,12
2/23/2021,13288,208
2/24/2021,13554,266
2/25/2021,13887,333
2/26/2021,14163,276
2/27/2021,14376,213
2/28/2021,14644,268
2/3/2021,14647,3
2/4/2021,14826,179
2/5/2021,15073,247
2/6/2021,15421,348
2/7/2021,15750,329
2/8/2021,16193,443
2/9/2021,16462,269
3/1/2021,16465,3
3/10/2021,16725,260
3/11/2021,16915,190
3/12/2021,17217,302
3/13/2021,17481,264
3/14/2021,17679,198
3/15/2021,17698,19
3/16/2021,17703,5
3/17/2021,17899,196
3/18/2021,18165,266
3/19/2021,18477,312
3/2/2021,18746,269
3/20/2021,19000,254
3/21/2021,19121,121
3/22/2021,19125,4
3/23/2021,19359,234
3/24/2021,19562,203
3/25/2021,19927,365
3/26/2021,20235,308
3/27/2021,20358,123
3/28/2021,20379,21
3/29/2021,20389,10
3/3/2021,20557,168
3/30/2021,20795,238
3/31/2021,21184,389
3/4/2021,21518,334
3/5/2021,21664,146
3/6/2021,21804,140
3/7/2021,21811,7
3/8/2021,21924,113
3/9/2021,22085,161
4/1/2021,22351,266
4/10/2021,22521,170
4/11/2021,22707,186
4/12/2021,22735,28
4/13/2021,22738,3
4/14/2021,22852,114
4/15/2021,23057,205
4/16/2021,23310,253
4/17/2021,23549,239
4/18/2021,23732,183
4/19/2021,23845,113
4/2/2021,23850,5
4/20/2021,24014,164
4/21/2021,24181,167
4/22/2021,24382,201
4/23/2021,24622,240
4/24/2021,24695,73
4/25/2021,24719,24
4/26/2021,24724,5
4/27/2021,24795,71
4/28/2021,24924,129
4/29/2021,25156,232
4/3/2021,25368,212
4/30/2021,25445,77
4/4/2021,25496,51
4/5/2021,25497,1
4/6/2021,25541,44
4/7/2021,25618,77
4/8/2021,25781,163
4/9/2021,25936,155
5/1/2021,26056,120
5/10/2021,26078,22
5/11/2021,26084,6
5/12/2021,26175,91
5/13/2021,26265,90
5/14/2021,26425,160
5/15/2021,26574,149
5/16/2021,26684,110
5/17/2021,26747,63
5/18/2021,26751,4
5/19/2021,26818,67
5/2/2021,26901,83
5/20/2021,26966,65
5/21/2021,27059,93
5/22/2021,27146,87
5/23/2021,27155,9
5/24/2021,27159,4
5/25/2021,27167,8
5/26/2021,27247,80
5/27/2021,27329,82
5/28/2021,27402,73
5/29/2021,27493,91
5/3/2021,27510,17
5/30/2021,27519,9
5/31/2021,27555,36
5/4/2021,27610,55
5/5/2021,27645,35
5/6/2021,27779,134
5/7/2021,27822,43
5/8/2021,27857,35
5/9/2021,27860,3
6/1/2021,27939,79
6/10/2021,27994,55
6/11/2021,28041,47
6/12/2021,28102,61
6/13/2021,28177,75
6/14/2021,28195,18
6/15/2021,28202,7
6/16/2021,28243,41
6/17/2021,28289,46
6/18/2021,28321,32
6/19/2021,28368,47
6/2/2021,28432,64
6/20/2021,28446,14
6/21/2021,28448,2
6/22/2021,28507,59
6/23/2021,28557,50
6/24/2021,28630,73
6/25/2021,28679,49
6/26/2021,28721,42
6/27/2021,28744,23
6/28/2021,28772,28
6/29/2021,28807,35
6/3/2021,28864,57
6/30/2021,28942,78
6/4/2021,28999,57
6/5/2021,29024,25
6/6/2021,29030,6
6/7/2021,29076,46
6/8/2021,29121,45
6/9/2021,29180,59
7/1/2021,29242,62
7/10/2021,29303,61
7/11/2021,29319,16
7/12/2021,29327,8
7/13/2021,29397,70
7/14/2021,29466,69
7/15/2021,29542,76
7/16/2021,29647,105
7/17/2021,29763,116
7/18/2021,29808,45
7/19/2021,29814,6
7/2/2021,29943,129
7/20/2021,30043,100
7/21/2021,30130,87
7/22/2021,30228,98
7/23/2021,30326,98
7/24/2021,30366,40
7/25/2021,30377,11
7/26/2021,30451,74
7/27/2021,30509,58
7/28/2021,30646,137
7/29/2021,30749,103
7/3/2021,30856,107
7/30/2021,30882,26
7/31/2021,30893,11
7/5/2021,30990,97
7/6/2021,31052,62
7/7/2021,31152,100
7/8/2021,31298,146
7/9/2021,31457,159
8/1/2021,31480,23
8/10/2021,31491,11
8/11/2021,31598,107
8/12/2021,31729,131
8/13/2021,31852,123
8/14/2021,32031,179
8/15/2021,32247,216
8/16/2021,32442,195
8/17/2021,32457,15
8/18/2021,32646,189
8/19/2021,32791,145
8/2/2021,32976,185
8/20/2021,33187,211
8/21/2021,33432,245
8/22/2021,33476,44
8/23/2021,33539,63
8/24/2021,33712,173
8/25/2021,33817,105
8/26/2021,33923,106
8/27/2021,34055,132
8/28/2021,34216,161
8/29/2021,34250,34
8/3/2021,34259,9
8/30/2021,34273,14
8/31/2021,34350,77
8/4/2021,34458,108
8/5/2021,34595,137
8/6/2021,34754,159
8/7/2021,34818,64
8/8/2021,34837,19
8/9/2021,34933,96
9/1/2021,35037,104
9/10/2021,35121,84
9/11/2021,35237,116
9/12/2021,35379,142
9/13/2021,35447,68
9/14/2021,35453,6
9/15/2021,35536,83
9/16/2021,35594,58
9/17/2021,35695,101
9/18/2021,35841,146
9/19/2021,35944,103
9/2/2021,35970,26
9/20/2021,35975,5
9/21/2021,36032,57
9/22/2021,36088,56
9/23/2021,36172,84
9/24/2021,36287,115
9/25/2021,36366,79
9/26/2021,36385,19
9/27/2021,36393,8
9/28/2021,36427,34
9/29/2021,36465,38
9/3/2021,36501,36
9/30/2021,36571,70
9/4/2021,36609,38
9/5/2021,36622,13
9/6/2021,36633,11
9/7/2021,36666,33
9/8/2021,36715,49
9/9/2021,36741,26
