date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,7,2
1/15/2021,29,22
1/16/2021,98,69
1/17/2021,162,64
1/18/2021,164,2
1/19/2021,166,2
1/2/2021,171,5
1/20/2021,248,77
1/21/2021,411,163
1/22/2021,518,107
1/23/2021,522,4
1/24/2021,523,1
1/25/2021,524,1
1/26/2021,865,341
1/27/2021,1238,373
1/28/2021,1604,366
1/29/2021,1946,342
1/3/2021,2038,92
1/30/2021,2040,2
1/31/2021,2044,4
1/4/2021,2284,240
1/5/2021,2696,412
1/6/2021,3173,477
1/7/2021,3868,695
1/8/2021,4253,385
1/9/2021,4264,11
10/1/2021,4266,2
10/10/2021,4662,396
10/11/2021,5105,443
10/12/2021,5427,322
10/13/2021,5842,415
10/2/2021,6303,461
10/3/2021,6320,17
10/4/2021,6329,9
10/5/2021,6508,179
10/6/2021,6955,447
10/7/2021,7471,516
10/8/2021,8144,673
10/9/2021,8595,451
12/10/2020,8826,231
12/14/2020,8848,22
12/15/2020,9420,572
12/16/2020,9973,553
12/17/2020,10706,733
12/18/2020,11780,1074
12/19/2020,12462,682
12/2/2020,12602,140
12/20/2020,12618,16
12/21/2020,13320,702
12/22/2020,14063,743
12/23/2020,15148,1085
12/24/2020,16042,894
12/25/2020,16711,669
12/26/2020,17412,701
12/27/2020,17427,15
12/28/2020,18177,750
12/29/2020,19046,869
12/30/2020,19883,837
12/31/2020,20931,1048
12/4/2020,21820,889
12/7/2020,22455,635
2/1/2021,22514,59
2/10/2021,22734,220
2/11/2021,23624,890
2/12/2021,24643,1019
2/13/2021,25442,799
2/14/2021,25982,540
2/15/2021,26113,131
2/16/2021,26153,40
2/17/2021,26556,403
2/18/2021,27201,645
2/19/2021,27804,603
2/2/2021,28734,930
2/20/2021,29510,776
2/21/2021,29913,403
2/22/2021,29947,34
2/23/2021,30600,653
2/24/2021,31199,599
2/25/2021,31990,791
2/26/2021,32724,734
2/27/2021,33213,489
2/28/2021,33889,676
2/3/2021,33930,41
2/4/2021,34392,462
2/5/2021,34930,538
2/6/2021,35940,1010
2/7/2021,37000,1060
2/8/2021,37717,717
2/9/2021,38329,612
3/1/2021,38399,70
3/10/2021,38995,596
3/11/2021,39600,605
3/12/2021,40358,758
3/13/2021,41303,945
3/14/2021,41802,499
3/15/2021,41951,149
3/16/2021,42013,62
3/17/2021,42483,470
3/18/2021,43216,733
3/19/2021,44003,787
3/2/2021,44859,856
3/20/2021,45444,585
3/21/2021,45597,153
3/22/2021,45657,60
3/23/2021,46128,471
3/24/2021,46557,429
3/25/2021,47356,799
3/26/2021,47816,460
3/27/2021,48200,384
3/28/2021,48399,199
3/29/2021,48434,35
3/3/2021,48784,350
3/30/2021,49220,436
3/31/2021,49644,424
3/4/2021,50329,685
3/5/2021,50715,386
3/6/2021,50908,193
3/7/2021,50979,71
3/8/2021,51516,537
3/9/2021,51891,375
4/1/2021,52364,473
4/10/2021,52889,525
4/11/2021,53265,376
4/12/2021,53356,91
4/13/2021,53407,51
4/14/2021,53807,400
4/15/2021,54124,317
4/16/2021,54479,355
4/17/2021,54824,345
4/18/2021,55124,300
4/19/2021,55273,149
4/2/2021,55306,33
4/20/2021,55568,262
4/21/2021,55856,288
4/22/2021,56162,306
4/23/2021,56531,369
4/24/2021,56760,229
4/25/2021,56836,76
4/26/2021,56853,17
4/27/2021,57019,166
4/28/2021,57284,265
4/29/2021,57470,186
4/3/2021,57797,327
4/30/2021,57957,160
4/4/2021,58015,58
4/5/2021,58032,17
4/6/2021,58217,185
4/7/2021,58397,180
4/8/2021,58592,195
4/9/2021,58923,331
5/1/2021,59393,470
5/10/2021,59462,69
5/11/2021,59512,50
5/12/2021,59819,307
5/13/2021,60149,330
5/14/2021,60556,407
5/15/2021,60904,348
5/16/2021,61165,261
5/17/2021,61446,281
5/18/2021,61495,49
5/19/2021,61712,217
5/2/2021,61978,266
5/20/2021,62186,208
5/21/2021,62406,220
5/22/2021,62549,143
5/23/2021,62583,34
5/24/2021,62605,22
5/25/2021,62636,31
5/26/2021,62855,219
5/27/2021,62990,135
5/28/2021,63221,231
