date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4371,4454,3699,3489,2192,26
1/10/2021,6665,6422,5577,5417,4713,61
1/11/2021,6982,6698,5844,5707,5093,71
1/12/2021,7314,6953,6109,5966,5610,80
1/13/2021,7529,7193,6349,6215,6053,90
1/14/2021,7835,7504,6666,6507,6478,95
1/15/2021,8462,8081,7246,7072,7786,103
1/16/2021,8704,8274,7431,7238,8062,106
1/17/2021,8787,8333,7477,7296,8194,109
1/18/2021,9134,8642,7797,7586,9764,115
1/19/2021,9505,8928,8125,7908,11443,125
1/2/2021,4543,4577,3800,3602,2306,27
1/20/2021,9999,9477,8634,8389,13575,138
1/21/2021,10405,9919,9124,8873,16689,147
1/22/2021,11108,10604,9878,9613,19741,160
1/23/2021,11386,10838,10072,9813,21546,165
1/24/2021,11529,10970,10181,9918,21868,168
1/25/2021,12257,11606,10929,10671,25123,183
1/26/2021,12972,12185,11594,11314,28160,192
1/27/2021,13699,12783,12260,12041,31337,201
1/28/2021,14544,13422,12933,12769,34667,216
1/29/2021,15468,14148,13663,13519,37761,237
1/3/2021,4633,4667,3870,3659,2352,29
1/30/2021,16128,14576,14016,13920,40493,244
1/31/2021,16296,14688,14133,14055,41239,249
1/4/2021,4976,4975,4131,3942,2601,38
1/5/2021,5315,5295,4399,4227,2915,41
1/6/2021,5735,5633,4823,4594,3249,48
1/7/2021,6038,5867,5038,4870,3656,53
1/8/2021,6313,6149,5325,5153,3909,56
1/9/2021,6567,6323,5491,5342,4641,61
10/1/2021,130163,83215,82670,99944,198316,58693
10/10/2021,131423,83883,83122,100334,198729,59351
10/11/2021,131601,83987,83186,100393,198797,59464
10/12/2021,131705,84030,83212,100412,198825,59506
10/13/2021,131766,84061,83243,100429,198841,59547
10/2/2021,130263,83273,82718,99977,198352,58766
10/3/2021,130336,83306,82740,99990,198377,58805
10/4/2021,130544,83404,82817,100036,198446,58895
10/5/2021,130736,83495,82862,100101,198519,58970
10/6/2021,130943,83608,82928,100154,198578,59059
10/7/2021,131070,83695,82974,100215,198622,59137
10/8/2021,131306,83799,83058,100276,198684,59247
10/9/2021,131380,83850,83099,100315,198708,59320
12/1/2020,13,8,11,7,16,
12/10/2020,16,12,16,12,24,
12/11/2020,16,14,19,14,26,
12/12/2020,16,14,19,16,27,
12/13/2020,17,14,19,17,27,
12/14/2020,17,17,22,17,28,
12/15/2020,20,22,26,23,35,
12/16/2020,23,24,28,24,36,
12/17/2020,269,334,338,281,120,
12/18/2020,587,693,633,551,236,1
12/19/2020,793,900,777,654,299,1
12/2/2020,14,8,13,7,16,
12/20/2020,795,902,780,658,304,1
12/21/2020,1210,1277,1063,938,434,3
12/22/2020,1607,1666,1402,1221,568,5
12/23/2020,2110,2153,1786,1533,743,6
12/24/2020,2371,2431,1984,1749,834,8
12/25/2020,2372,2432,1984,1751,837,8
12/26/2020,2577,2638,2134,1903,909,9
12/27/2020,2625,2681,2164,1935,925,9
12/28/2020,3093,3127,2519,2265,1110,11
12/29/2020,3553,3588,2864,2656,1356,17
12/3/2020,14,9,14,9,18,
12/30/2020,3996,4052,3312,3083,1629,18
12/31/2020,4318,4406,3622,3398,1880,23
12/4/2020,14,10,15,9,18,
12/5/2020,15,10,15,9,18,
12/6/2020,15,10,15,10,18,
12/7/2020,15,10,15,11,19,
12/8/2020,15,10,15,12,19,
12/9/2020,16,12,16,12,23,
2/1/2021,16929,15236,14719,14688,43566,259
2/10/2021,21295,18352,18232,18924,69314,380
2/11/2021,21636,18609,18466,19244,73484,392
2/12/2021,22005,18900,18767,19670,77288,402
2/13/2021,22223,19047,18921,19879,80542,415
2/14/2021,22293,19078,18980,19929,81023,422
2/15/2021,22454,19188,19097,20071,82872,426
2/16/2021,22657,19317,19279,20295,85086,435
2/17/2021,22962,19533,19487,20567,87208,451
2/18/2021,23187,19691,19634,20769,89128,456
2/19/2021,23437,19836,19817,20963,90099,463
2/2/2021,17598,15806,15379,15359,45977,274
2/20/2021,23712,20027,19983,21139,90845,478
2/21/2021,23746,20058,20027,21180,91104,481
2/22/2021,23886,20126,20103,21293,92103,486
2/23/2021,24045,20226,20216,21449,93660,492
2/24/2021,24355,20418,20403,21709,95599,527
2/25/2021,24557,20584,20557,21979,98491,540
2/26/2021,24926,20839,20842,22498,101916,557
2/27/2021,25117,20998,21020,22749,104334,567
2/28/2021,25220,21082,21095,22884,106361,582
2/3/2021,18177,16300,15905,15984,49074,287
2/4/2021,18738,16727,16344,16573,52487,303
2/5/2021,19483,17272,16992,17414,56350,324
2/6/2021,19975,17546,17295,17786,58082,337
2/7/2021,20050,17591,17348,17867,58688,339
2/8/2021,20430,17841,17639,18213,61445,346
2/9/2021,20827,18069,17923,18542,64699,360
3/1/2021,25470,21281,21323,23313,109195,609
3/10/2021,28680,23528,23768,31011,136108,841
3/11/2021,29185,23909,24219,32612,139623,895
3/12/2021,29856,24338,24701,34090,143052,952
3/13/2021,30243,24597,25035,35256,144620,989
3/14/2021,30571,24780,25248,36080,145826,1025
3/15/2021,30960,25117,25571,38368,148076,1070
3/16/2021,31710,25668,26186,40762,150694,1151
3/17/2021,32772,26498,27008,43607,153163,1240
3/18/2021,33791,27251,27815,46417,155418,1320
3/19/2021,35055,28183,28733,49231,157370,1429
3/2/2021,25739,21472,21526,23676,112287,633
3/20/2021,35895,28709,29348,51007,158487,1490
3/21/2021,36554,29297,29980,52444,159224,1574
3/22/2021,37708,30011,30753,54395,160949,1688
3/23/2021,39122,30997,31753,56629,162748,1827
3/24/2021,40929,32211,32984,58681,164417,2114
3/25/2021,43000,33792,34637,60929,165995,2495
3/26/2021,45144,35362,36246,63022,167420,2979
3/27/2021,46421,36251,37151,64224,168156,3335
3/28/2021,47256,36900,37881,64646,168368,3646
3/29/2021,49362,38372,39302,65466,168938,4240
3/3/2021,26146,21763,21823,24297,116258,665
3/30/2021,51686,39938,40844,66501,169933,4882
3/31/2021,54116,41426,42549,67777,171015,5569
3/4/2021,26456,21966,22042,25053,119405,683
3/5/2021,26857,22242,22341,25975,122465,715
3/6/2021,27129,22448,22568,26688,124783,735
3/7/2021,27385,22635,22775,27346,126630,744
3/8/2021,27703,22833,23017,28374,129554,758
3/9/2021,28057,23125,23309,29595,132569,785
4/1/2021,56189,42645,44002,68602,171918,6229
4/10/2021,72721,51927,54145,75957,178654,11169
4/11/2021,73580,52339,54589,76306,178913,11439
4/12/2021,75089,53077,55468,77068,179586,11744
4/13/2021,76284,53663,56049,77592,180060,12007
4/14/2021,77623,54382,56739,78147,180483,12314
4/15/2021,78675,55025,57301,78593,180843,12560
4/16/2021,79843,55690,58035,79155,181312,12920
4/17/2021,80469,56030,58416,79456,181512,13122
4/18/2021,80869,56253,58629,79604,181620,13280
4/19/2021,81495,56651,59041,80035,181977,13470
4/2/2021,58357,43935,45529,69403,172656,6917
4/20/2021,82189,56971,59398,80360,182292,13625
4/21/2021,82951,57445,59846,80746,182623,13787
4/22/2021,83729,57894,60269,81131,182962,13997
4/23/2021,84655,58517,60841,81633,183357,14265
4/24/2021,85292,58854,61255,81974,183617,14502
4/25/2021,85676,59026,61456,82095,183722,14662
4/26/2021,86447,59472,61897,82514,184048,14857
4/27/2021,87234,59907,62335,82889,184353,15065
4/28/2021,88041,60294,62762,83337,184708,15258
4/29/2021,88784,60678,63144,83690,185061,15416
4/3/2021,59766,44744,46407,69978,173003,7441
4/30/2021,89541,61103,63654,84133,185437,15596
4/4/2021,60644,45147,46875,70225,173189,7743
4/5/2021,62703,46283,48185,71227,174169,8373
4/6/2021,64648,47360,49437,72223,175280,8966
4/7/2021,67209,48825,50852,73296,176333,9647
4/8/2021,69384,50011,52113,74339,177305,10218
4/9/2021,71574,51261,53448,75392,178231,10776
5/1/2021,89924,61360,63972,84415,185617,15730
5/10/2021,93614,63502,66176,86520,187480,16748
5/11/2021,93960,63725,66399,86754,187721,16853
5/12/2021,94389,63948,66625,86966,187946,17101
5/13/2021,94837,64234,66875,87209,188163,18742
5/14/2021,95345,64539,67142,87445,188375,20144
5/15/2021,95783,64821,67411,87670,188504,21892
5/16/2021,96139,65017,67618,87821,188600,22924
5/17/2021,96712,65337,67953,88121,188880,23721
5/18/2021,97203,65615,68178,88320,189086,24289
5/19/2021,97656,65854,68433,88529,189278,24880
5/2/2021,90230,61542,64127,84557,185714,15843
5/20/2021,98074,66117,68679,88745,189459,25467
5/21/2021,98594,66435,68969,89028,189662,26398
5/22/2021,98984,66654,69170,89208,189778,27388
5/23/2021,99232,66800,69307,89303,189838,27809
5/24/2021,99667,67079,69528,89472,189991,28352
5/25/2021,100079,67331,69743,89651,190142,28739
5/26/2021,100427,67534,69926,89782,190251,29131
5/27/2021,100743,67697,70097,89920,190377,29531
5/28/2021,101102,67950,70352,90114,190523,30126
