date,Arizona_cume,Arizona
2020-12-01 00:00:00,3357,
2020-12-02 00:00:00,7387,4030
2020-12-03 00:00:00,14757,7370
2020-12-04 00:00:00,4086,-10671
2020-12-05 00:00:00,6812,2726
2020-12-06 00:00:00,13968,7156
2020-12-07 00:00:00,11716,-2252
2020-12-08 00:00:00,14087,2371
2020-12-09 00:00:00,16113,2026
2020-12-10 00:00:00,15561,-552
2020-12-11 00:00:00,5500,-10061
2020-12-12 00:00:00,11040,5540
2020-12-13 00:00:00,21416,10376
2020-12-14 00:00:00,19893,-1523
2020-12-15 00:00:00,19852,-41
2020-12-16 00:00:00,19626,-226
2020-12-17 00:00:00,18133,-1493
2020-12-18 00:00:00,8210,-9923
2020-12-19 00:00:00,14811,6601
2020-12-20 00:00:00,19970,5159
2020-12-21 00:00:00,10855,-9115
2020-12-22 00:00:00,11196,341
2020-12-23 00:00:00,10593,-603
2020-12-24 00:00:00,7164,-3429
2020-12-25 00:00:00,5439,-1725
2020-12-26 00:00:00,9844,4405
2020-12-27 00:00:00,15535,5691
2020-12-28 00:00:00,9891,-5644
2020-12-29 00:00:00,7392,-2499
2020-12-30 00:00:00,12212,4820
2020-12-31 00:00:00,13537,1325
2021-01-01 00:00:00,6565,-6972
2021-01-02 00:00:00,10910,4345
2021-01-03 00:00:00,16780,5870
2021-01-04 00:00:00,10912,-5868
2021-01-05 00:00:00,13003,2091
2021-01-06 00:00:00,13651,648
2021-01-07 00:00:00,2346,-11305
2021-01-08 00:00:00,6520,4174
2021-01-09 00:00:00,10552,4032
2021-01-10 00:00:00,18196,7644
2021-01-11 00:00:00,11323,-6873
2021-01-12 00:00:00,14091,2768
2021-01-13 00:00:00,13206,-885
2021-01-14 00:00:00,15450,2244
2021-01-15 00:00:00,8064,-7386
2021-01-16 00:00:00,13511,5447
2021-01-17 00:00:00,20522,7011
2021-01-18 00:00:00,15699,-4823
2021-01-19 00:00:00,16141,442
2021-01-20 00:00:00,16128,-13
2021-01-21 00:00:00,16827,699
2021-01-22 00:00:00,8045,-8782
2021-01-23 00:00:00,13786,5741
2021-01-24 00:00:00,20016,6230
2021-01-25 00:00:00,15515,-4501
2021-01-26 00:00:00,16815,1300
2021-01-27 00:00:00,16271,-544
2021-01-28 00:00:00,17083,812
2021-01-29 00:00:00,8529,-8554
2021-01-30 00:00:00,13886,5357
2021-01-31 00:00:00,20574,6688
2021-02-01 00:00:00,15202,-5372
2021-02-02 00:00:00,14250,-952
2021-02-03 00:00:00,14319,69
2021-02-04 00:00:00,15405,1086
2021-02-05 00:00:00,7688,-7717
2021-02-06 00:00:00,13107,5419
2021-02-07 00:00:00,19716,6609
2021-02-08 00:00:00,14196,-5520
2021-02-09 00:00:00,14446,250
2021-02-10 00:00:00,13736,-710
2021-02-11 00:00:00,14946,1210
2021-02-12 00:00:00,7568,-7378
2021-02-13 00:00:00,13250,5682
2021-02-14 00:00:00,19428,6178
2021-02-15 00:00:00,14319,-5109
2021-02-16 00:00:00,14669,350
2021-02-17 00:00:00,14004,-665
2021-02-18 00:00:00,13955,-49
2021-02-19 00:00:00,6658,-7297
2021-02-20 00:00:00,10722,4064
2021-02-21 00:00:00,15940,5218
2021-02-22 00:00:00,13044,-2896
2021-02-23 00:00:00,12868,-176
2021-02-24 00:00:00,11767,-1101
2021-02-25 00:00:00,12415,648
2021-02-26 00:00:00,5318,-7097
2021-02-27 00:00:00,8472,3154
2021-02-28 00:00:00,13650,5178
2021-03-01 00:00:00,10689,-2961
2021-03-02 00:00:00,10569,-120
2021-03-03 00:00:00,10034,-535
2021-03-04 00:00:00,11070,1036
2021-03-05 00:00:00,5001,-6069
2021-03-06 00:00:00,10090,5089
2021-03-07 00:00:00,15184,5094
2021-03-08 00:00:00,11050,-4134
2021-03-09 00:00:00,11198,148
2021-03-10 00:00:00,10937,-261
2021-03-11 00:00:00,9315,-1622
2021-03-12 00:00:00,1327,-7988
2021-03-13 00:00:00,7686,6359
2021-03-14 00:00:00,13325,5639
2021-03-15 00:00:00,12678,-647
2021-03-16 00:00:00,13027,349
2021-03-17 00:00:00,11912,-1115
2021-03-18 00:00:00,11847,-65
2021-03-19 00:00:00,5920,-5927
2021-03-20 00:00:00,9937,4017
2021-03-21 00:00:00,16260,6323
2021-03-22 00:00:00,14252,-2008
2021-03-23 00:00:00,15162,910
2021-03-24 00:00:00,13971,-1191
2021-03-25 00:00:00,11603,-2368
2021-03-26 00:00:00,5735,-5868
2021-03-27 00:00:00,11136,5401
2021-03-28 00:00:00,18966,7830
2021-03-29 00:00:00,16122,-2844
2021-03-30 00:00:00,16606,484
2021-03-31 00:00:00,16278,-328
2021-04-01 00:00:00,17667,1389
2021-04-02 00:00:00,8019,-9648
2021-04-03 00:00:00,16874,8855
2021-04-04 00:00:00,25506,8632
2021-04-05 00:00:00,20628,-4878
2021-04-06 00:00:00,20465,-163
2021-04-07 00:00:00,19058,-1407
2021-04-08 00:00:00,20030,972
2021-04-09 00:00:00,9714,-10316
2021-04-10 00:00:00,20668,10954
2021-04-11 00:00:00,26305,5637
2021-04-12 00:00:00,23439,-2866
2021-04-13 00:00:00,20431,-3008
2021-04-14 00:00:00,20994,563
2021-04-15 00:00:00,4481,-16513
2021-04-16 00:00:00,7421,2940
2021-04-17 00:00:00,13263,5842
2021-04-18 00:00:00,24082,10819
2021-04-19 00:00:00,21589,-2493
2021-04-20 00:00:00,23473,1884
2021-04-21 00:00:00,21652,-1821
2021-04-22 00:00:00,22697,1045
2021-04-23 00:00:00,10884,-11813
2021-04-24 00:00:00,26121,15237
2021-04-25 00:00:00,34025,7904
2021-04-26 00:00:00,30944,-3081
2021-04-27 00:00:00,36354,5410
2021-04-28 00:00:00,27949,-8405
2021-04-29 00:00:00,32554,4605
2021-04-30 00:00:00,17215,-15339
2021-05-01 00:00:00,30996,13781
2021-05-02 00:00:00,40140,9144
2021-05-03 00:00:00,39749,-391
2021-05-04 00:00:00,30808,-8941
2021-05-05 00:00:00,26487,-4321
2021-05-06 00:00:00,26267,-220
2021-05-07 00:00:00,12911,-13356
2021-05-08 00:00:00,26859,13948
2021-05-09 00:00:00,38786,11927
2021-05-10 00:00:00,38003,-783
2021-05-11 00:00:00,35659,-2344
2021-05-12 00:00:00,39605,3946
2021-05-13 00:00:00,30476,-9129
2021-05-14 00:00:00,21202,-9274
2021-05-15 00:00:00,27902,6700
2021-05-16 00:00:00,45860,17958
2021-05-17 00:00:00,46444,584
2021-05-18 00:00:00,50360,3916
2021-05-19 00:00:00,49798,-562
2021-05-20 00:00:00,47143,-2655
2021-05-21 00:00:00,25864,-21279
2021-05-22 00:00:00,40118,14254
2021-05-23 00:00:00,58954,18836
