date,cases_MARICOPA
2021-10-13 00:00:00,5
2021-10-12 00:00:00,59
2021-10-11 00:00:00,877
2021-10-10 00:00:00,881
2021-10-09 00:00:00,1064
2021-10-08 00:00:00,1390
2021-10-07 00:00:00,1433
2021-10-06 00:00:00,1493
2021-10-05 00:00:00,1540
2021-10-04 00:00:00,1724
2021-10-03 00:00:00,1042
2021-10-02 00:00:00,1122
2021-10-01 00:00:00,1599
2021-09-30 00:00:00,1631
2021-09-29 00:00:00,1879
2021-09-28 00:00:00,1919
2021-09-27 00:00:00,2156
2021-09-26 00:00:00,1103
2021-09-25 00:00:00,1276
2021-09-24 00:00:00,1651
2021-09-23 00:00:00,1822
2021-09-22 00:00:00,1805
2021-09-21 00:00:00,1926
2021-09-20 00:00:00,2017
2021-09-19 00:00:00,1012
2021-09-18 00:00:00,1155
2021-09-17 00:00:00,1559
2021-09-16 00:00:00,1628
2021-09-15 00:00:00,1786
2021-09-14 00:00:00,1832
2021-09-13 00:00:00,2157
2021-09-12 00:00:00,1084
2021-09-11 00:00:00,1384
2021-09-10 00:00:00,1863
2021-09-09 00:00:00,1893
2021-09-08 00:00:00,2194
2021-09-07 00:00:00,2403
2021-09-06 00:00:00,1179
2021-09-05 00:00:00,1215
2021-09-04 00:00:00,1352
2021-09-03 00:00:00,1809
2021-09-02 00:00:00,1944
2021-09-01 00:00:00,2107
2021-08-31 00:00:00,2179
2021-08-30 00:00:00,2427
2021-08-29 00:00:00,1276
2021-08-28 00:00:00,1462
2021-08-27 00:00:00,1951
2021-08-26 00:00:00,2171
2021-08-25 00:00:00,2416
2021-08-24 00:00:00,2382
2021-08-23 00:00:00,2481
2021-08-22 00:00:00,1518
2021-08-21 00:00:00,1568
2021-08-20 00:00:00,2315
2021-08-19 00:00:00,2602
2021-08-18 00:00:00,2455
2021-08-17 00:00:00,2529
2021-08-16 00:00:00,2653
2021-08-15 00:00:00,1473
2021-08-14 00:00:00,1587
2021-08-13 00:00:00,2166
2021-08-12 00:00:00,2177
2021-08-11 00:00:00,2338
2021-08-10 00:00:00,2262
2021-08-09 00:00:00,2416
2021-08-08 00:00:00,1340
