date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20777,23194,21407,18675,13831,177
1/1/2022,932723,621984,633608,720767,1295706,560975
1/10/2021,34324,35525,33808,30674,31866,404
1/10/2022,944618,627831,639092,726471,1301615,579989
1/11/2021,36241,37356,35794,32389,36327,458
1/11/2022,946087,628568,639713,727109,1302356,582256
1/12/2021,39016,40077,38618,34977,44317,553
1/12/2022,947432,629249,640299,727776,1303017,584737
1/13/2021,41759,43029,41791,37762,53429,630
1/13/2022,949026,629988,640923,728434,1303697,587127
1/14/2021,44508,46102,45076,40836,63183,687
1/14/2022,950593,630771,641531,729041,1304200,590209
1/15/2021,47984,49370,48526,44014,72742,774
1/15/2022,951478,631229,641895,729372,1304378,592249
1/16/2021,49759,50941,50223,45638,78231,810
1/16/2022,952022,631477,642124,729581,1304550,593159
1/17/2021,50855,51955,51304,46729,81773,839
1/17/2022,952911,631901,642532,730023,1304952,594721
1/18/2021,52510,53487,53080,48512,90009,875
1/18/2022,954130,632450,643005,730486,1305454,596458
1/19/2021,54570,55376,55179,50763,100398,960
1/19/2022,955394,633056,643561,731025,1305946,598572
1/2/2021,22651,24916,22989,20103,14991,201
1/2/2022,933356,622316,633919,721098,1296010,561660
1/20/2021,57130,57944,58263,54001,113084,1067
1/20/2022,956518,633608,644029,731513,1306448,600401
1/21/2021,59940,60912,61800,57703,129392,1199
1/21/2022,957621,634133,644489,731914,1306814,602358
1/22/2021,64408,65090,66440,62670,145495,1326
1/22/2022,958232,634488,644787,732134,1306979,603554
1/23/2021,67652,67853,69525,65888,156208,1452
1/23/2022,958389,634608,644873,732196,1307020,603861
1/24/2021,69151,69243,71045,67576,163970,1498
1/25/2021,71533,71413,73662,70579,177951,1564
1/26/2021,74443,73946,76572,73841,195643,1653
1/27/2021,77574,76620,79567,77332,214950,1739
1/28/2021,80704,79278,82661,81107,236675,1853
1/29/2021,84574,82476,86083,84944,257163,2021
1/3/2021,23531,25658,23656,20661,15386,219
1/3/2022,934862,622988,634618,721897,1296923,563841
1/30/2021,87363,84618,88433,87420,268771,2178
1/31/2021,88272,85351,89302,88476,274907,2213
1/4/2021,25252,27316,25307,22194,17490,238
1/4/2022,936443,623733,635271,722642,1297851,566113
1/5/2021,27028,29002,26933,23799,19778,267
1/5/2022,938105,624525,635955,723466,1298789,568739
1/6/2021,29216,30957,29008,25897,23042,326
1/6/2022,939703,625262,636717,724232,1299623,571122
1/7/2021,31004,32634,30816,27756,26560,357
1/7/2022,941312,626128,637553,725044,1300337,574435
1/8/2021,32721,34237,32513,29467,29131,379
1/8/2022,942326,626664,638052,725489,1300648,576902
1/9/2021,33800,35083,33371,30263,31353,399
1/9/2022,943092,627086,638436,725779,1300892,577914
10/1/2021,825548,563191,581235,663951,1206544,364330
10/10/2021,835545,568455,585503,667449,1212123,369048
10/11/2021,836846,569200,586072,667972,1213020,369696
10/12/2021,837807,569684,586448,668285,1213572,370201
10/13/2021,838983,570295,586968,668706,1214294,370754
10/14/2021,840262,570934,587539,669188,1215062,371270
10/15/2021,841806,571697,588233,669724,1215739,371878
10/16/2021,842796,572141,588603,670035,1216045,373197
10/17/2021,843522,572441,588835,670209,1216247,373449
10/18/2021,844797,573150,589393,670697,1217022,373963
10/19/2021,845904,573766,589866,671185,1217701,374489
10/2/2021,826553,563679,581684,664298,1207005,364868
10/20/2021,847003,574336,590326,671663,1218428,375004
10/21/2021,848169,574969,590878,672124,1219131,375490
10/22/2021,849636,575826,591577,672770,1220521,376168
10/23/2021,850517,576312,592033,673190,1221403,376646
10/24/2021,851001,576609,592261,673454,1221980,376961
10/25/2021,852285,577308,592877,674105,1223775,377499
10/26/2021,853542,578049,593514,674719,1225500,378163
10/27/2021,854900,578807,594228,675438,1227233,378898
10/28/2021,856197,579527,594822,676144,1228858,379420
10/29/2021,857607,580357,595571,676917,1230409,380259
10/3/2021,827134,563950,581883,664476,1207265,365126
10/30/2021,858363,580772,595932,677318,1231079,380561
10/31/2021,858820,581022,596163,677537,1231532,380698
10/4/2021,828539,564631,582491,664929,1208228,365778
10/5/2021,830049,565363,583043,665418,1209189,366398
10/6/2021,831442,566135,583642,665879,1210011,367022
10/7/2021,832606,566836,584182,666357,1210694,367606
10/8/2021,834030,567620,584821,666874,1211427,368339
10/9/2021,834987,568154,585256,667236,1211828,368811
11/1/2021,860078,581717,596764,678200,1233054,381240
11/10/2021,870930,587554,601989,683559,1243992,416410
11/11/2021,872167,588202,602609,684175,1245322,421456
11/12/2021,873634,589067,603346,684891,1246627,427151
11/13/2021,874624,589701,603843,685411,1247279,435210
11/14/2021,875271,590095,604200,685733,1247721,437888
