date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,310,411,428,649,454,6
1/1/2022,12518,8895,11443,21313,59342,6298
1/10/2021,564,700,795,1125,996,9
1/10/2022,12690,9000,11523,21456,59544,6454
1/11/2021,573,708,804,1141,1025,10
1/11/2022,12711,9010,11530,21468,59566,6474
1/12/2021,592,733,833,1187,1119,10
1/12/2022,12729,9021,11536,21480,59587,6486
1/13/2021,637,782,919,1281,1316,11
1/13/2022,12746,9036,11546,21497,59603,6508
1/14/2021,670,827,974,1353,1431,13
1/14/2022,12765,9049,11556,21517,59627,6559
1/15/2021,685,839,987,1373,1481,13
1/15/2022,12776,9054,11564,21523,59633,6569
1/16/2021,706,871,1031,1419,1629,15
1/16/2022,12791,9058,11566,21524,59641,6575
1/17/2021,708,873,1034,1426,1646,16
1/17/2022,12806,9062,11571,21533,59657,6592
1/18/2021,716,876,1050,1451,1811,18
1/18/2022,12820,9070,11578,21541,59668,6609
1/19/2021,750,928,1105,1531,1967,19
1/19/2022,12833,9076,11585,21554,59689,6632
1/2/2021,330,444,451,680,466,6
1/2/2022,12529,8902,11453,21321,59348,6308
1/20/2021,792,978,1172,1623,2252,19
1/20/2022,12850,9086,11589,21565,59706,6656
1/21/2021,914,1136,1348,1862,2963,19
1/21/2022,12862,9093,11598,21579,59724,6685
1/22/2021,1050,1270,1522,2114,3910,20
1/22/2022,12867,9099,11599,21586,59725,6692
1/23/2021,1090,1327,1576,2220,5059,23
1/23/2022,12869,9100,11601,21587,59729,6699
1/24/2021,1106,1344,1598,2296,6263,24
1/25/2021,1129,1368,1629,2375,6910,24
1/26/2021,1140,1379,1659,2418,7274,24
1/27/2021,1214,1434,1733,2600,8550,25
1/28/2021,1263,1506,1839,2803,9952,31
1/29/2021,1343,1566,1938,2975,11211,35
1/3/2021,330,446,451,682,468,6
1/3/2022,12557,8915,11463,21340,59380,6322
1/30/2021,1390,1593,1994,3063,11848,35
1/31/2021,1427,1619,2043,3152,12561,37
1/4/2021,339,450,461,694,474,6
1/4/2022,12573,8921,11470,21361,59408,6341
1/5/2021,346,459,477,713,499,6
1/5/2022,12600,8933,11482,21381,59436,6360
1/6/2021,354,466,488,740,536,7
1/6/2022,12625,8947,11492,21393,59466,6386
1/7/2021,437,565,631,879,736,8
1/7/2022,12655,8970,11505,21413,59504,6415
1/8/2021,530,670,758,1084,948,9
1/8/2022,12671,8976,11511,21426,59515,6428
