date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,311,,2.0,,1.0,,4.0,,,,,,1.0,,,,182.0,,1.0,,,,5.0,,92,,1.0,,2.0,,7.0,
2020-12-02,341,30.0,3.0,1.0,2.0,1.0,,,,,,,,,,,200.0,18.0,,,1.0,,,,98,6.0,,,,,,
2020-12-03,372,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,212.0,12.0,,,,,6.0,1.0,107,9.0,2.0,1.0,,,8.0,1.0
2020-12-04,384,12.0,6.0,1.0,,,,,,,,,,,,,218.0,6.0,,,2.0,1.0,,,110,3.0,,,,,9.0,1.0
2020-12-05,388,4.0,,,,,,,,,,,,,,,220.0,2.0,,,,,,,111,1.0,,,,,,
2020-12-06,393,5.0,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,113,2.0,,,3.0,1.0,,
2020-12-07,419,26.0,8.0,2.0,,,,,,,,,,,,,230.0,10.0,,,4.0,1.0,,,117,4.0,,,,,,
2020-12-08,440,21.0,9.0,1.0,,,,,,,,,,,,,239.0,9.0,,,,,,,120,3.0,,,,,10.0,1.0
2020-12-09,463,23.0,11.0,2.0,,,,,,,,,,,,,248.0,9.0,,,,,7.0,1.0,131,11.0,,,,,,
2020-12-10,490,27.0,,,,,,,,,,,,,,,264.0,16.0,,,6.0,2.0,,,134,3.0,,,,,11.0,1.0
2020-12-11,508,18.0,,,,,,,,,,,,,,,272.0,8.0,,,,,,,143,9.0,,,,,,
2020-12-12,529,21.0,,,4.0,1.0,,,,,,,,,,,280.0,8.0,3.0,2.0,,,,,149,6.0,,,4.0,1.0,13.0,2.0
2020-12-13,543,14.0,12.0,1.0,,,,,,,,,,,,,288.0,8.0,,,7.0,1.0,,,152,3.0,,,,,,
2020-12-14,568,25.0,,,,,,,,,,,,,,,302.0,14.0,,,8.0,1.0,,,159,7.0,,,,,,
2020-12-15,678,110.0,19.0,7.0,14.0,10.0,5.0,1.0,,,,,,,,,341.0,39.0,,,15.0,7.0,,,188,29.0,,,,,,
2020-12-16,1346,668.0,52.0,33.0,146.0,132.0,6.0,1.0,,,,,,,,,397.0,56.0,5.0,2.0,43.0,28.0,13.0,6.0,198,10.0,,,7.0,3.0,19.0,6.0
2020-12-17,4654,3308.0,100.0,48.0,276.0,130.0,17.0,11.0,81.0,80.0,,,69.0,68.0,,,1656.0,1259.0,,,125.0,82.0,50.0,37.0,1425,1227.0,11.0,9.0,11.0,4.0,44.0,25.0
2020-12-18,8435,3781.0,139.0,39.0,480.0,204.0,25.0,8.0,148.0,67.0,2.0,,109.0,40.0,,,3337.0,1681.0,7.0,2.0,196.0,71.0,84.0,34.0,2803,1378.0,18.0,7.0,,,45.0,1.0
2020-12-19,11027,2592.0,140.0,1.0,526.0,46.0,32.0,7.0,,,,,111.0,2.0,,,4997.0,1660.0,,,198.0,2.0,111.0,27.0,3540,737.0,22.0,4.0,14.0,3.0,49.0,4.0
2020-12-20,12146,1119.0,,,532.0,6.0,33.0,1.0,149.0,1.0,,,112.0,1.0,,,6008.0,1011.0,,,201.0,3.0,122.0,11.0,3567,27.0,24.0,2.0,17.0,3.0,52.0,3.0
2020-12-21,17781,5635.0,157.0,17.0,540.0,8.0,45.0,12.0,197.0,48.0,16.0,14.0,148.0,36.0,10.0,,9187.0,3179.0,19.0,12.0,210.0,9.0,273.0,151.0,5080,1513.0,27.0,3.0,20.0,3.0,226.0,174.0
2020-12-22,25689,7908.0,170.0,13.0,598.0,58.0,309.0,264.0,243.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13293.0,4106.0,79.0,60.0,290.0,80.0,523.0,250.0,6652,1572.0,74.0,47.0,385.0,365.0,875.0,649.0
2020-12-23,35673,9984.0,344.0,174.0,905.0,307.0,729.0,420.0,374.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,18003.0,4710.0,289.0,210.0,458.0,168.0,899.0,376.0,8545,1893.0,100.0,26.0,825.0,440.0,1610.0,735.0
2020-12-24,39586,3913.0,353.0,9.0,1230.0,325.0,839.0,110.0,435.0,61.0,53.0,4.0,293.0,69.0,,,19571.0,1568.0,423.0,134.0,566.0,108.0,968.0,69.0,9610,1065.0,125.0,25.0,876.0,51.0,1831.0,221.0
2020-12-25,39735,149.0,355.0,2.0,1329.0,99.0,,,,,,,,,,,19577.0,6.0,,,570.0,4.0,,,9619,9.0,,,892.0,16.0,,
2020-12-26,46331,6596.0,357.0,2.0,1398.0,69.0,861.0,22.0,445.0,10.0,54.0,1.0,321.0,28.0,,,24540.0,4963.0,588.0,165.0,572.0,2.0,1282.0,314.0,10413,794.0,131.0,6.0,930.0,38.0,1930.0,99.0
2020-12-27,49013,2682.0,,,1478.0,80.0,,,448.0,3.0,,,322.0,1.0,,,26778.0,2238.0,649.0,61.0,573.0,1.0,1358.0,76.0,10587,174.0,,,944.0,14.0,1931.0,1.0
2020-12-28,58604,9591.0,431.0,74.0,1681.0,203.0,947.0,86.0,603.0,155.0,56.0,2.0,457.0,135.0,45.0,3.0,31957.0,5179.0,918.0,269.0,915.0,342.0,1797.0,439.0,12408,1821.0,174.0,43.0,1021.0,77.0,2347.0,416.0
2020-12-29,72093,13489.0,764.0,333.0,2011.0,330.0,1022.0,75.0,756.0,153.0,64.0,8.0,582.0,125.0,47.0,2.0,39804.0,7847.0,1300.0,382.0,1294.0,379.0,2428.0,631.0,14372,1964.0,236.0,62.0,1330.0,309.0,2677.0,330.0
2020-12-30,87445,15352.0,927.0,163.0,2438.0,427.0,1234.0,212.0,876.0,120.0,85.0,21.0,738.0,156.0,64.0,17.0,48423.0,8619.0,1638.0,338.0,1674.0,380.0,3285.0,857.0,16496,2124.0,311.0,75.0,2082.0,752.0,3087.0,410.0
2020-12-31,95809,8364.0,1072.0,145.0,2669.0,231.0,1459.0,225.0,962.0,86.0,115.0,30.0,896.0,158.0,69.0,5.0,52490.0,4067.0,1913.0,275.0,2037.0,363.0,3833.0,548.0,18106,1610.0,376.0,65.0,2229.0,147.0,3171.0,84.0
