date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,627,744,581,454,363,3
1/1/2022,24615,12885,11887,13716,20568,12882
1/10/2021,1137,1166,964,810,733,11
1/10/2022,24851,12969,11947,13774,20603,13338
1/11/2021,1207,1250,1043,861,801,12
1/11/2022,24870,12975,11947,13777,20610,13363
1/12/2021,1312,1338,1118,945,1002,13
1/12/2022,24894,12987,11949,13789,20616,13415
1/13/2021,1369,1406,1201,1019,1266,14
1/13/2022,24915,12991,11954,13794,20619,13428
1/14/2021,1469,1494,1294,1106,1538,14
1/14/2022,24969,13010,11963,13801,20631,13511
1/15/2021,1588,1589,1375,1195,2289,14
1/15/2022,24993,13013,11965,13805,20634,13548
1/16/2021,1600,1605,1390,1218,2393,14
1/16/2022,25004,13014,11967,13806,20634,13570
1/17/2021,1606,1613,1398,1222,2400,14
1/17/2022,25013,13014,11970,13808,20636,13576
1/18/2021,1677,1684,1456,1278,2464,15
1/18/2022,25024,13020,11972,13813,20643,13602
1/19/2021,1767,1747,1519,1356,2726,15
1/19/2022,25035,13029,11982,13821,20644,13646
1/2/2021,653,760,589,468,374,3
1/2/2022,24621,12890,11891,13717,20568,12890
1/20/2021,2016,2019,1841,1651,2950,20
1/20/2022,25044,13038,11987,13826,20649,13694
1/21/2021,2164,2136,1943,1752,3172,21
1/21/2022,25067,13049,11995,13836,20654,13727
1/22/2021,2259,2214,2039,1865,3517,22
1/22/2022,25080,13054,11998,13836,20656,13749
1/23/2021,2302,2249,2073,1900,3721,25
1/23/2022,25084,13054,11998,13837,20656,13757
1/24/2021,2308,2252,2073,1901,3740,25
1/25/2021,2357,2302,2136,2001,4051,26
1/26/2021,2418,2358,2191,2078,4421,28
1/27/2021,2668,2504,2339,2241,4812,30
1/28/2021,2863,2627,2475,2402,5219,34
1/29/2021,2961,2712,2554,2513,5567,38
1/3/2021,653,761,589,469,376,3
1/3/2022,24642,12899,11899,13725,20571,12940
1/30/2021,3023,2755,2583,2552,5684,45
1/31/2021,3033,2757,2584,2555,5709,45
1/4/2021,722,836,654,539,439,4
1/4/2022,24666,12907,11906,13731,20573,12976
1/5/2021,807,909,708,603,510,7
1/5/2022,24699,12914,11911,13742,20582,13040
1/6/2021,890,962,764,655,580,7
1/6/2022,24735,12930,11922,13747,20584,13136
1/7/2021,1004,1050,851,725,680,7
1/7/2022,24786,12950,11933,13762,20590,13230
1/8/2021,1123,1158,952,790,723,11
1/8/2022,24809,12958,11942,13765,20600,13281
1/9/2021,1137,1165,962,807,731,11
1/9/2022,24829,12962,11945,13770,20602,13315
10/1/2021,22679,11976,11119,12860,19523,8179
10/10/2021,22823,12029,11178,12892,19577,8249
10/11/2021,22829,12035,11184,12894,19585,8256
10/12/2021,22837,12044,11186,12894,19587,8266
10/13/2021,22860,12050,11197,12897,19601,8275
10/14/2021,22875,12052,11198,12908,19609,8283
10/15/2021,22892,12058,11209,12910,19619,8291
10/16/2021,22905,12059,11210,12915,19620,8296
