date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,60,68,68,3
1/1/2022,11663,7518,7385,7071,10744,15146
1/10/2021,265,213,165,161,202,6
1/10/2022,11854,7627,7523,7228,10831,15528
1/11/2021,281,233,190,180,219,6
1/11/2022,11906,7644,7567,7270,10859,15614
1/12/2021,301,248,213,208,264,6
1/12/2022,11938,7667,7596,7303,10879,15696
1/13/2021,311,258,220,219,436,6
1/13/2022,11976,7692,7616,7318,10892,15776
1/14/2021,322,271,230,231,600,6
1/14/2022,12012,7719,7638,7337,10897,15871
1/15/2021,338,285,241,240,766,6
1/15/2022,12036,7737,7647,7344,10897,15925
1/16/2021,344,288,241,240,771,6
1/16/2022,12054,7741,7656,7347,10900,15948
1/17/2021,345,289,241,242,775,6
1/17/2022,12059,7748,7664,7356,10903,15972
1/18/2021,347,294,243,246,782,6
1/18/2022,12094,7765,7684,7383,10907,16060
1/19/2021,352,304,245,251,826,6
1/19/2022,12134,7786,7712,7405,10922,16164
1/2/2021,111,97,60,69,69,3
1/2/2022,11673,7521,7388,7076,10750,15158
1/20/2021,372,319,267,270,1156,8
1/20/2022,12145,7796,7722,7412,10925,16193
1/21/2021,387,340,286,287,1472,8
1/21/2022,12159,7804,7726,7415,10926,16224
1/22/2021,417,371,324,317,1891,9
1/22/2022,12171,7822,7735,7415,10927,16275
1/23/2021,423,376,325,319,1899,9
1/23/2022,12179,7830,7739,7419,10929,16297
1/24/2021,423,378,325,321,1901,9
1/25/2021,439,388,341,340,1927,9
1/26/2021,463,405,358,362,2225,10
1/27/2021,483,426,373,387,2293,11
1/28/2021,508,453,413,457,2591,11
1/29/2021,562,517,505,530,2761,12
1/3/2021,113,99,60,70,70,3
1/3/2022,11697,7532,7402,7093,10757,15213
1/30/2021,583,532,519,550,2772,12
1/31/2021,595,540,524,562,2782,12
1/4/2021,132,115,70,83,77,3
1/4/2022,11719,7541,7416,7109,10770,15255
1/5/2021,159,125,88,95,87,3
1/5/2022,11741,7560,7437,7132,10783,15304
1/6/2021,189,157,112,116,97,4
1/6/2022,11773,7579,7454,7145,10798,15365
1/7/2021,213,175,130,131,182,5
1/7/2022,11797,7589,7484,7170,10810,15429
1/8/2021,262,210,162,159,201,5
1/8/2022,11814,7597,7494,7185,10813,15468
1/9/2021,265,211,164,160,202,5
1/9/2022,11828,7608,7501,7195,10816,15494
10/1/2021,10373,6432,6470,6344,9928,6217
10/10/2021,10419,6462,6483,6363,9946,6290
10/11/2021,10423,6468,6491,6366,9950,6292
10/12/2021,10436,6470,6493,6367,9952,6324
10/13/2021,10447,6477,6497,6372,9953,6327
10/14/2021,10455,6485,6503,6377,9958,6338
10/15/2021,10474,6491,6510,6380,9961,6344
10/16/2021,10483,6492,6510,6380,9962,6353
10/17/2021,10488,6493,6510,6380,9962,6358
10/18/2021,10496,6499,6514,6383,9967,6363
10/19/2021,10516,6509,6521,6388,9972,6377
10/2/2021,10375,6433,6470,6346,9929,6219
10/20/2021,10519,6510,6524,6389,9973,6385
10/21/2021,10532,6512,6528,6391,9974,6390
10/22/2021,10542,6519,6531,6396,9978,6401
10/23/2021,10546,6524,6538,6398,9981,6409
10/24/2021,10547,6527,6540,6400,9983,6412
10/25/2021,10552,6533,6544,6400,9989,6417
10/26/2021,10564,6538,6549,6403,9997,6448
10/27/2021,10573,6544,6551,6406,10005,6481
10/28/2021,10586,6556,6559,6412,10014,6576
10/29/2021,10590,6561,6561,6414,10017,6843
10/3/2021,10379,6433,6470,6346,9931,6219
10/30/2021,10596,6565,6569,6425,10019,6845
10/31/2021,10596,6568,6571,6425,10019,6848
10/4/2021,10383,6435,6476,6347,9933,6223
10/5/2021,10395,6439,6478,6351,9941,6244
10/6/2021,10399,6446,6479,6353,9944,6248
10/7/2021,10409,6458,6482,6357,9945,6273
10/8/2021,10412,6462,6482,6358,9946,6284
10/9/2021,10417,6462,6483,6360,9946,6286
11/1/2021,10603,6576,6581,6427,10026,6855
11/10/2021,10758,6704,6693,6499,10108,10319
11/11/2021,10780,6729,6711,6510,10122,10382
11/12/2021,10797,6746,6723,6515,10140,10579
11/13/2021,10807,6753,6732,6519,10145,10650
11/14/2021,10815,6763,6746,6525,10149,10756
11/15/2021,10852,6803,6786,6545,10182,10881
11/16/2021,10889,6830,6807,6557,10197,11017
11/17/2021,10905,6853,6818,6571,10211,11272
11/18/2021,10928,6868,6826,6581,10218,11438
11/19/2021,10951,6891,6842,6593,10227,11543
11/2/2021,10619,6586,6593,6433,10036,6874
11/20/2021,10967,6904,6853,6602,10231,11597
11/21/2021,10983,6909,6864,6606,10235,11643
11/22/2021,11000,6916,6875,6618,10246,11692
11/23/2021,11017,6932,6885,6632,10272,11744
11/24/2021,11036,6954,6900,6645,10308,11808
11/25/2021,11041,6954,6900,6647,10316,11808
11/26/2021,11063,6970,6915,6672,10339,11877
11/27/2021,11086,6993,6924,6681,10341,11938
11/28/2021,11101,7005,6934,6685,10345,11981
11/29/2021,11118,7019,6944,6697,10362,12148
11/3/2021,10625,6593,6594,6439,10040,6950
11/30/2021,11161,7085,7011,6718,10389,13172
11/4/2021,10652,6616,6610,6453,10054,7685
11/5/2021,10678,6645,6633,6464,10063,8526
11/6/2021,10679,6646,6634,6464,10068,8544
11/7/2021,10686,6649,6638,6466,10069,8561
11/8/2021,10700,6662,6644,6473,10075,9164
11/9/2021,10729,6683,6666,6488,10100,9473
12/1/2020,,,1,,,
12/1/2021,11180,7106,7021,6733,10422,13258
12/10/2020,,1,1,,,
12/10/2021,11304,7221,7112,6851,10557,14028
12/11/2020,,1,1,,,
12/11/2021,11316,7230,7116,6862,10562,14057
12/12/2020,,1,1,,,
12/12/2021,11326,7238,7128,6871,10566,14083
12/13/2020,,1,1,,,
12/13/2021,11336,7252,7134,6881,10577,14128
12/14/2020,,1,1,,,
12/14/2021,11409,7318,7219,6908,10585,14371
12/15/2020,,1,1,,,
12/15/2021,11437,7338,7234,6921,10604,14460
12/16/2020,,1,1,,,
12/16/2021,11447,7357,7248,6932,10614,14523
12/17/2020,5,1,3,2,,
12/17/2021,11462,7369,7255,6939,10619,14563
12/18/2020,6,4,4,4,,
12/18/2021,11470,7379,7259,6944,10624,14607
12/19/2020,6,7,4,4,1,
12/19/2021,11479,7390,7266,6948,10630,14637
12/2/2020,,,1,,,
12/2/2021,11194,7121,7034,6762,10456,13323
12/20/2020,7,7,4,4,1,
12/20/2021,11492,7405,7273,6962,10641,14687
12/21/2020,8,8,4,4,2,
12/21/2021,11508,7414,7285,6972,10644,14738
12/22/2020,22,17,10,13,11,
12/22/2021,11528,7429,7291,6977,10659,14787
12/23/2020,29,25,12,18,14,
12/23/2021,11540,7434,7298,6985,10663,14816
12/24/2020,40,29,16,22,16,
12/24/2021,11548,7438,7303,6986,10667,14825
12/25/2020,40,29,16,22,16,
12/25/2021,11548,7438,7303,6986,10667,14825
12/26/2020,44,31,16,22,16,
12/26/2021,11554,7445,7309,6990,10668,14840
12/27/2020,44,31,16,22,16,
12/27/2021,11577,7463,7325,7015,10682,14892
12/28/2020,55,44,25,27,21,
12/28/2021,11613,7476,7346,7036,10706,14948
12/29/2020,77,65,35,35,22,
12/29/2021,11632,7498,7363,7052,10723,15050
12/3/2020,,1,1,,,
12/3/2021,11210,7142,7053,6774,10468,13435
12/30/2020,95,82,43,49,37,2
12/30/2021,11654,7511,7379,7065,10732,15127
12/31/2020,110,97,54,59,51,2
12/31/2021,11660,7516,7384,7071,10742,15141
12/4/2020,,1,1,,,
12/4/2021,11227,7157,7065,6787,10478,13457
12/5/2020,,1,1,,,
12/5/2021,11235,7165,7074,6798,10484,13496
12/6/2020,,1,1,,,
12/6/2021,11243,7173,7085,6810,10491,13535
12/7/2020,,1,1,,,
12/7/2021,11264,7183,7094,6824,10515,13628
12/8/2020,,1,1,,,
12/8/2021,11278,7194,7102,6834,10530,13765
12/9/2020,,1,1,,,
12/9/2021,11287,7204,7111,6841,10544,13935
2/1/2021,613,554,547,583,2818,12
2/10/2021,884,868,1005,1224,3791,19
2/11/2021,919,916,1101,1337,3935,19
2/12/2021,942,999,1243,1419,4045,19
2/13/2021,1005,1088,1390,1496,4138,22
2/14/2021,1076,1158,1502,1570,4233,26
2/15/2021,1092,1166,1512,1585,4275,26
2/16/2021,1103,1170,1521,1595,4305,28
2/17/2021,1108,1172,1524,1596,4321,28
2/18/2021,1111,1172,1524,1597,4336,28
2/19/2021,1113,1173,1524,1601,4342,28
2/2/2021,661,611,644,700,3048,12
2/20/2021,1116,1176,1525,1605,4353,28
2/21/2021,1116,1176,1526,1605,4358,28
2/22/2021,1120,1177,1531,1607,4374,28
2/23/2021,1131,1185,1539,1611,4400,29
2/24/2021,1150,1198,1548,1632,4502,30
2/25/2021,1158,1207,1575,1643,4576,31
2/26/2021,1181,1234,1592,1665,4711,32
2/27/2021,1188,1236,1597,1680,4752,33
2/28/2021,1190,1238,1598,1683,4789,33
2/3/2021,672,621,660,709,3086,14
2/4/2021,719,676,759,823,3237,15
2/5/2021,786,773,867,973,3383,15
2/6/2021,792,774,871,978,3390,15
2/7/2021,794,774,872,979,3395,15
2/8/2021,803,778,877,990,3424,17
2/9/2021,855,835,926,1096,3632,19
3/1/2021,1202,1252,1618,1702,4871,34
3/10/2021,1471,1474,1872,2123,6382,49
3/11/2021,1504,1496,1896,2185,6498,49
3/12/2021,1534,1516,1918,2230,6594,49
3/13/2021,1552,1529,1936,2264,6614,49
3/14/2021,1581,1580,1981,2365,6779,51
3/15/2021,1599,1589,2003,2406,6831,53
3/16/2021,1663,1645,2100,2684,7031,62
3/17/2021,1830,1750,2248,2822,7242,69
3/18/2021,1912,1867,2454,2952,7429,71
3/19/2021,2099,1994,2621,3141,7627,80
3/2/2021,1240,1286,1659,1751,5106,36
3/20/2021,2113,2000,2629,3170,7661,81
3/21/2021,2129,2007,2639,3197,7686,85
3/22/2021,2167,2031,2679,3260,7739,88
3/23/2021,2314,2126,2787,3429,7933,105
3/24/2021,2479,2202,2903,3621,8055,117
3/25/2021,2629,2320,3003,3793,8141,143
3/26/2021,2823,2432,3124,3920,8237,170
3/27/2021,2846,2443,3138,3952,8263,178
3/28/2021,2861,2446,3146,3963,8265,182
3/29/2021,2905,2475,3178,3999,8288,190
3/3/2021,1309,1356,1750,1847,5495,39
3/30/2021,3097,2583,3283,4096,8384,213
3/31/2021,3184,2627,3335,4137,8411,234
3/4/2021,1336,1378,1773,1902,5797,40
3/5/2021,1368,1406,1809,1947,6007,40
3/6/2021,1391,1418,1818,1969,6044,42
3/7/2021,1399,1422,1822,1979,6062,43
3/8/2021,1419,1438,1839,2021,6122,44
3/9/2021,1438,1450,1856,2068,6230,46
4/1/2021,3351,2717,3425,4233,8537,259
4/10/2021,4662,3421,4139,4951,8967,605
4/11/2021,4675,3427,4144,4955,8969,613
4/12/2021,4775,3482,4178,4992,9003,631
4/13/2021,4858,3540,4226,5027,9025,650
4/14/2021,4946,3611,4290,5066,9049,677
4/15/2021,5049,3661,4346,5105,9074,690
4/16/2021,5132,3718,4418,5140,9090,703
4/17/2021,5160,3732,4428,5149,9094,724
4/18/2021,5174,3736,4433,5153,9095,734
4/19/2021,5216,3764,4460,5174,9109,763
4/2/2021,3467,2776,3506,4312,8610,292
4/20/2021,5293,3800,4496,5198,9121,772
4/21/2021,5365,3851,4534,5223,9128,778
4/22/2021,5431,3903,4598,5256,9145,789
4/23/2021,5489,3937,4640,5293,9169,805
4/24/2021,5516,3953,4673,5311,9177,1078
4/25/2021,5521,3957,4679,5311,9177,1080
4/26/2021,5592,4001,4723,5334,9195,1316
4/27/2021,5673,4065,4773,5362,9215,1332
4/28/2021,5812,4202,4902,5418,9234,1361
4/29/2021,5893,4243,4943,5436,9254,1369
4/3/2021,3494,2789,3512,4322,8619,309
4/30/2021,5942,4282,4974,5462,9262,1377
4/4/2021,3505,2796,3520,4324,8621,318
4/5/2021,3636,2869,3594,4424,8684,369
