date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,11,6,21,15,16,
1/1/2022,744,563,712,1390,4970,759
1/10/2021,28,20,43,37,33,
1/10/2022,760,567,721,1409,5012,770
1/11/2021,28,20,43,38,36,
1/11/2022,761,568,721,1412,5012,771
1/12/2021,28,20,45,39,42,
1/12/2022,762,569,722,1414,5019,773
1/13/2021,56,48,82,82,66,
1/13/2022,762,569,722,1414,5019,778
1/14/2021,57,48,82,83,71,1
1/14/2022,763,570,723,1416,5022,779
1/15/2021,59,49,82,83,74,1
1/15/2022,763,571,723,1416,5022,780
1/16/2021,59,50,82,84,75,1
1/16/2022,763,571,723,1417,5022,780
1/17/2021,59,50,82,84,77,1
1/17/2022,765,571,724,1418,5022,780
1/18/2021,60,51,82,87,84,1
1/18/2022,766,572,724,1419,5023,781
1/19/2021,60,51,82,87,89,1
1/19/2022,766,572,724,1421,5025,783
1/2/2021,11,6,21,15,16,
1/2/2022,744,563,712,1390,4971,761
1/20/2021,67,55,89,109,105,1
1/20/2022,767,572,724,1423,5025,783
1/21/2021,67,55,90,112,112,1
1/21/2022,769,572,724,1424,5029,786
1/22/2021,67,58,90,112,112,1
1/22/2022,769,572,724,1424,5029,786
1/23/2021,68,59,90,112,115,1
1/23/2022,769,572,724,1424,5030,786
1/24/2021,68,59,90,113,115,1
1/25/2021,69,61,91,115,138,1
1/26/2021,71,61,91,117,159,1
1/27/2021,72,61,94,119,520,1
1/28/2021,75,64,97,125,908,1
1/29/2021,76,64,98,126,928,1
1/3/2021,11,6,21,15,16,
1/3/2022,747,564,713,1392,4977,761
1/30/2021,77,66,98,126,933,1
1/31/2021,77,66,98,127,941,1
1/4/2021,11,8,21,16,16,
1/4/2022,747,564,713,1393,4981,763
1/5/2021,11,8,21,16,18,
1/5/2022,750,564,713,1395,4985,766
1/6/2021,17,12,29,26,21,
1/6/2022,752,564,716,1405,4998,766
1/7/2021,28,20,43,37,33,
1/7/2022,753,565,718,1406,5008,766
1/8/2021,28,20,43,37,33,
1/8/2022,755,565,719,1407,5009,767
1/9/2021,28,20,43,37,33,
1/9/2022,756,565,719,1407,5009,767
10/1/2021,604,473,637,1232,4559,431
10/10/2021,632,484,648,1243,4578,456
10/11/2021,634,485,649,1244,4582,457
10/12/2021,634,487,649,1247,4585,462
10/13/2021,638,490,652,1250,4585,464
10/14/2021,641,491,653,1251,4585,466
10/15/2021,642,491,653,1252,4586,466
10/16/2021,646,491,654,1252,4586,466
10/17/2021,650,492,655,1252,4586,467
10/18/2021,652,492,657,1253,4587,474
10/19/2021,652,492,658,1254,4589,479
10/2/2021,604,473,638,1232,4560,432
10/20/2021,655,496,659,1256,4591,480
10/21/2021,655,498,660,1258,4598,480
10/22/2021,656,500,661,1258,4604,482
10/23/2021,659,500,661,1259,4604,482
10/24/2021,660,500,662,1260,4605,482
10/25/2021,660,500,662,1261,4608,486
10/26/2021,661,501,662,1263,4621,494
10/27/2021,663,507,664,1268,4628,499
10/28/2021,664,507,664,1268,4630,499
10/29/2021,666,508,665,1270,4633,503
10/3/2021,605,473,638,1232,4560,432
10/30/2021,666,508,665,1271,4635,503
10/31/2021,666,509,665,1271,4636,503
10/4/2021,605,473,638,1232,4563,441
10/5/2021,606,473,638,1233,4565,444
10/6/2021,612,477,640,1234,4570,446
10/7/2021,630,484,648,1240,4574,455
10/8/2021,630,484,648,1242,4577,456
10/9/2021,632,484,648,1243,4578,456
11/1/2021,667,511,665,1271,4638,505
11/10/2021,690,522,672,1282,4679,520
11/11/2021,690,522,672,1282,4688,522
11/12/2021,690,523,672,1283,4694,523
11/13/2021,690,523,672,1283,4695,524
11/14/2021,690,523,672,1283,4696,524
