date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4333,4479,3750,3539,2335,25
1/10/2021,6606,6475,5627,5471,4924,57
1/11/2021,6918,6753,5897,5759,5316,68
1/12/2021,7246,7015,6162,6021,5840,76
1/13/2021,7462,7255,6405,6270,6294,84
1/14/2021,7765,7565,6723,6564,6727,89
1/15/2021,8387,8135,7305,7131,8046,97
1/16/2021,8627,8330,7489,7295,8324,100
1/17/2021,8709,8389,7535,7352,8460,103
1/18/2021,9053,8697,7855,7645,10032,108
1/19/2021,9424,8980,8182,7972,11706,118
1/2/2021,4506,4605,3851,3652,2463,26
1/20/2021,9919,9523,8698,8454,13850,129
1/21/2021,10319,9965,9191,8940,16964,138
1/22/2021,11015,10648,9940,9684,20028,151
1/23/2021,11293,10882,10132,9885,21821,156
1/24/2021,11436,11012,10243,9991,22147,159
1/25/2021,12153,11654,10986,10747,25415,174
1/26/2021,12865,12230,11647,11395,28457,183
1/27/2021,13588,12824,12310,12115,31643,191
1/28/2021,14425,13462,12989,12835,34986,204
1/29/2021,15344,14191,13719,13589,38079,222
1/3/2021,4594,4697,3922,3709,2516,28
1/30/2021,15992,14625,14070,13991,40806,228
1/31/2021,16162,14736,14186,14127,41559,232
1/4/2021,4931,5020,4186,3992,2779,37
1/5/2021,5265,5346,4450,4279,3101,40
1/6/2021,5680,5685,4872,4646,3443,47
1/7/2021,5982,5919,5082,4926,3861,51
1/8/2021,6256,6205,5369,5207,4122,54
1/9/2021,6508,6379,5539,5395,4851,57
10/1/2021,130488,83453,82869,99972,199892,57909
10/10/2021,131896,84195,83382,100423,200412,58620
10/11/2021,132089,84309,83456,100487,200491,58734
10/12/2021,132207,84362,83488,100505,200533,58789
10/13/2021,132346,84445,83545,100554,200593,58869
10/14/2021,132555,84548,83615,100615,200675,58960
10/15/2021,132790,84657,83728,100689,200741,59056
10/16/2021,132901,84715,83764,100730,200775,59095
10/17/2021,132983,84751,83790,100742,200792,59135
10/18/2021,133170,84856,83857,100805,200849,59200
10/19/2021,133300,84937,83930,100865,200924,59275
10/2/2021,130593,83509,82918,100005,199927,57980
10/20/2021,133450,85002,84002,100919,200981,59350
10/21/2021,133603,85082,84093,100977,201030,59425
10/22/2021,133795,85187,84168,101059,201164,59504
10/23/2021,133898,85237,84206,101106,201254,59560
10/24/2021,133953,85262,84224,101130,201311,59602
10/25/2021,134123,85341,84284,101193,201518,59664
10/26/2021,134273,85448,84365,101283,201727,59748
10/27/2021,134460,85565,84444,101364,201927,59927
10/28/2021,134626,85639,84508,101443,202134,59983
10/29/2021,134821,85746,84593,101541,202313,60063
10/3/2021,130672,83545,82942,100020,199953,58019
10/30/2021,134898,85787,84617,101577,202416,60098
10/31/2021,134944,85812,84638,101592,202460,60115
10/4/2021,130896,83646,83024,100071,200039,58112
10/5/2021,131098,83740,83083,100140,200126,58191
10/6/2021,131311,83869,83154,100200,200195,58284
10/7/2021,131456,83965,83209,100265,200246,58368
10/8/2021,131717,84082,83299,100336,200318,58485
10/9/2021,131821,84146,83353,100390,200363,58576
11/1/2021,135133,85928,84732,101688,202668,60180
11/10/2021,136600,86726,85309,102313,203984,65486
11/11/2021,136734,86794,85385,102389,204149,66398
11/12/2021,136922,86887,85472,102469,204312,67351
11/13/2021,137015,86963,85530,102528,204386,68782
11/14/2021,137098,87032,85573,102566,204443,69783
11/15/2021,137314,87157,85683,102656,204588,70869
11/16/2021,137507,87255,85772,102741,204767,71697
11/17/2021,137682,87364,85841,102822,204965,72471
11/18/2021,137867,87468,85909,102901,205117,73007
11/19/2021,137983,87532,85950,102951,205182,73482
11/2/2021,135330,86036,84805,101759,202834,60276
11/3/2021,135492,86128,84869,101828,202964,60438
11/4/2021,135646,86206,84937,101892,203128,60580
11/5/2021,135856,86305,85021,101993,203281,60806
11/6/2021,135954,86366,85054,102043,203392,61453
11/7/2021,136040,86419,85093,102085,203448,62375
11/8/2021,136261,86533,85186,102178,203652,63541
11/9/2021,136433,86620,85257,102248,203864,64482
12/1/2020,15,11,13,11,21,
12/10/2020,18,15,19,16,32,
12/11/2020,18,17,22,18,34,
12/12/2020,18,17,22,20,36,
12/13/2020,19,17,22,22,36,
12/14/2020,19,20,25,22,37,
12/15/2020,22,25,30,29,44,
12/16/2020,25,27,32,30,45,
12/17/2020,269,338,340,287,131,
12/18/2020,581,702,634,555,251,1
12/19/2020,785,909,778,661,313,1
12/2/2020,16,11,15,11,21,
12/20/2020,787,911,782,666,321,1
12/21/2020,1196,1286,1068,946,453,3
12/22/2020,1592,1675,1408,1233,587,5
12/23/2020,2092,2154,1803,1547,764,5
12/24/2020,2349,2436,2001,1764,855,7
12/25/2020,2350,2437,2001,1766,858,7
12/26/2020,2552,2644,2149,1922,932,8
12/27/2020,2598,2690,2179,1954,948,8
12/28/2020,3063,3134,2543,2282,1136,10
12/29/2020,3515,3599,2889,2674,1384,16
12/3/2020,16,12,16,13,23,
12/30/2020,3953,4062,3338,3103,1661,17
12/31/2020,4269,4416,3648,3421,1918,22
12/4/2020,16,13,17,13,23,
12/5/2020,17,13,17,13,23,
12/6/2020,17,13,17,14,24,
12/7/2020,17,13,17,15,25,
12/8/2020,17,13,17,16,26,
12/9/2020,18,15,19,16,30,
2/1/2021,16792,15298,14783,14776,44014,241
2/10/2021,21135,18417,18287,19016,69838,352
2/11/2021,21474,18675,18523,19331,74010,363
2/12/2021,21840,18965,18827,19753,77820,373
2/13/2021,22058,19111,18980,19961,81069,386
2/14/2021,22128,19142,19039,20011,81553,393
2/15/2021,22288,19256,19153,20157,83408,396
2/16/2021,22491,19385,19333,20387,85635,404
2/17/2021,22796,19598,19544,20656,87755,420
2/18/2021,23019,19760,19692,20860,89683,424
2/19/2021,23268,19904,19877,21053,90657,431
2/2/2021,17458,15869,15444,15451,46450,254
2/20/2021,23545,20093,20042,21230,91410,445
2/21/2021,23580,20125,20086,21271,91678,447
2/22/2021,23719,20194,20160,21386,92679,452
2/23/2021,23877,20291,20277,21539,94246,457
2/24/2021,24187,20479,20467,21800,96186,492
2/25/2021,24391,20646,20621,22070,99079,502
2/26/2021,24759,20902,20906,22589,102502,518
2/27/2021,24950,21059,21083,22841,104917,527
2/28/2021,25058,21143,21156,22982,106939,538
2/3/2021,18034,16359,15975,16075,49565,266
2/4/2021,18590,16785,16412,16666,52985,281
2/5/2021,19332,17330,17055,17506,56855,301
2/6/2021,19825,17607,17355,17878,58588,312
2/7/2021,19900,17652,17408,17959,59196,314
2/8/2021,20278,17901,17700,18306,61961,320
2/9/2021,20672,18133,17984,18629,65223,332
3/1/2021,25326,21356,21404,23449,109870,568
3/10/2021,28530,23611,23858,31076,136908,789
3/11/2021,29041,23994,24306,32658,140445,836
3/12/2021,29713,24421,24787,34133,143892,890
