date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20879,22890,21046,18340,12996,184
1/10/2021,34426,35105,33220,30087,30222,415
1/11/2021,36339,36921,35182,31776,34087,472
1/12/2021,39118,39604,37975,34322,41737,568
1/13/2021,41863,42520,41100,37040,50592,651
1/14/2021,44597,45564,44340,40063,60059,715
1/15/2021,48060,48788,47731,43193,69347,818
1/16/2021,49838,50364,49410,44812,74755,860
1/17/2021,50936,51384,50483,45902,78249,890
1/18/2021,52587,52902,52233,47644,86274,926
1/19/2021,54624,54765,54278,49839,96408,1016
1/2/2021,22772,24600,22603,19759,14095,209
1/20/2021,57040,57260,57225,52823,108779,1132
1/21/2021,59727,60115,60605,56344,124617,1272
1/22/2021,64189,64253,65205,61227,140432,1418
1/23/2021,67454,67009,68285,64411,151023,1559
1/24/2021,68967,68394,69806,66097,158714,1610
1/25/2021,71324,70547,72402,69046,172410,1685
1/26/2021,74219,73055,75296,72279,189766,1787
1/27/2021,77313,75668,78222,75653,208722,1878
1/28/2021,80340,78236,81185,79281,230069,2009
1/29/2021,84165,81380,84538,83021,250108,2192
1/3/2021,23654,25352,23257,20306,14468,227
1/30/2021,86963,83512,86879,85481,261564,2357
1/31/2021,87869,84244,87744,86515,267601,2395
1/4/2021,25353,27012,24865,21809,16421,249
1/5/2021,27134,28666,26455,23379,18587,278
1/6/2021,29317,30598,28512,25426,21719,339
1/7/2021,31116,32239,30284,27222,25096,369
1/8/2021,32815,33821,31940,28887,27556,390
1/9/2021,33899,34663,32786,29684,29732,410
10/1/2021,815731,557659,575447,657712,1174644,370476
10/10/2021,825364,562760,579566,661093,1179680,375116
10/11/2021,826708,563521,580139,661603,1180502,375789
10/12/2021,827476,563887,580447,661848,1180927,376217
10/13/2021,828545,564460,580958,662269,1181601,376708
10/14/2021,829870,565112,581559,662769,1182362,377223
10/15/2021,831426,565879,582245,663298,1182997,377812
10/16/2021,832407,566309,582616,663607,1183282,379086
10/17/2021,833128,566606,582839,663769,1183452,379349
10/18/2021,834396,567320,583413,664278,1184193,379839
10/19/2021,835486,567943,583876,664759,1184855,380368
10/2/2021,816713,558151,575896,658067,1175042,371020
10/20/2021,836554,568509,584333,665203,1185498,380887
10/21/2021,837681,569113,584868,665653,1186126,381327
10/22/2021,839113,569936,585554,666269,1187426,381947
10/23/2021,839946,570406,585989,666670,1188218,382342
10/24/2021,840413,570686,586215,666924,1188728,382580
10/25/2021,841633,571369,586817,667547,1190367,383049
10/26/2021,842828,572069,587411,668147,1191942,383583
10/27/2021,844079,572772,588085,668840,1193530,384219
10/28/2021,845376,573479,588674,669528,1195065,384686
10/29/2021,846658,574266,589363,670227,1196328,385218
10/3/2021,817234,558395,576078,658224,1175264,371267
10/30/2021,847342,574636,589673,670566,1196850,385505
10/31/2021,847722,574846,589868,670741,1197213,385626
10/4/2021,818624,559070,576684,658657,1176135,371897
10/5/2021,820115,559794,577235,659139,1177056,372507
10/6/2021,821517,560574,577832,659587,1177774,373156
10/7/2021,822516,561176,578306,660031,1178359,373698
10/8/2021,823824,561921,578881,660513,1179002,374393
10/9/2021,824798,562454,579321,660881,1179383,374880
11/1/2021,848866,575477,590431,671345,1198530,386087
11/10/2021,859172,581057,595382,676463,1208406,415484
11/11/2021,860343,581669,595959,677069,1209620,419833
11/12/2021,861714,582459,596652,677733,1210779,424619
11/13/2021,862624,583044,597121,678206,1211387,431715
11/14/2021,863305,583441,597493,678553,1211849,434308
11/15/2021,864712,584255,598226,679312,1213219,438273
11/16/2021,866067,585006,598898,680044,1214670,441790
11/17/2021,867303,585720,599486,680786,1216137,446138
11/18/2021,868666,586422,600079,681524,1217455,449500
11/19/2021,869308,586853,600431,681866,1217957,451786
11/2/2021,850182,576169,591033,671947,1199824,386590
11/3/2021,851286,576736,591551,672483,1200887,387372
11/4/2021,852375,577318,592064,673041,1202118,389458
11/5/2021,853879,578102,592819,673749,1203330,392865
11/6/2021,854754,578605,593272,674176,1204048,397527
11/7/2021,855424,578994,593580,674470,1204492,400102
11/8/2021,856737,579750,594200,675216,1205891,404475
11/9/2021,858017,580423,594814,675895,1207301,408259
12/1/2020,57,46,53,35,51,2
12/10/2020,77,66,79,64,91,4
12/11/2020,79,70,83,70,93,4
12/12/2020,81,70,85,75,97,4
12/13/2020,82,71,88,78,99,4
12/14/2020,84,77,91,80,109,4
12/15/2020,102,95,112,104,120,4
12/16/2020,216,256,287,240,180,4
12/17/2020,838,1109,1105,914,461,8
12/18/2020,1679,2131,1961,1583,780,9
12/19/2020,2282,2849,2550,2014,990,14
12/2/2020,59,50,56,41,58,3
12/20/2020,2497,3114,2815,2240,1094,16
12/21/2020,3840,4540,4087,3229,1596,23
12/22/2020,5648,6593,5898,4682,2266,30
12/23/2020,7877,9143,8188,6519,3194,44
12/24/2020,8821,10128,9005,7258,3562,47
12/25/2020,8858,10162,9034,7283,3581,47
12/26/2020,10342,11890,10475,8568,4150,59
12/27/2020,10958,12539,11092,9075,4409,67
12/28/2020,13052,14730,13107,10933,5671,88
12/29/2020,15859,17670,15845,13442,7877,126
12/3/2020,64,51,62,46,62,3
12/30/2020,18961,20983,19088,16424,10261,158
12/31/2020,20633,22651,20738,17994,11727,177
12/4/2020,64,53,64,49,64,3
12/5/2020,66,53,64,49,66,3
