date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,411,440,640,430,8
1/10/2021,566,698,807,1117,955,12
1/11/2021,575,706,816,1133,982,13
1/12/2021,594,730,846,1180,1072,13
1/13/2021,638,778,933,1273,1258,14
1/14/2021,671,823,988,1345,1371,16
1/15/2021,686,834,1000,1365,1419,16
1/16/2021,707,866,1044,1412,1565,18
1/17/2021,709,868,1047,1417,1581,19
1/18/2021,716,871,1060,1437,1731,20
1/19/2021,750,925,1112,1514,1884,21
1/2/2021,332,444,464,672,440,8
1/20/2021,792,974,1178,1608,2161,21
1/21/2021,915,1131,1354,1848,2848,22
1/22/2021,1051,1264,1530,2101,3782,24
1/23/2021,1091,1320,1585,2207,4919,27
1/24/2021,1107,1337,1609,2284,6110,28
1/25/2021,1130,1361,1643,2360,6755,28
1/26/2021,1141,1373,1672,2406,7111,28
1/27/2021,1215,1425,1745,2592,8364,29
1/28/2021,1265,1495,1853,2793,9750,36
1/29/2021,1344,1553,1949,2967,10981,41
1/3/2021,332,446,464,673,442,8
1/30/2021,1393,1579,2006,3053,11615,42
1/31/2021,1431,1606,2055,3138,12315,44
1/4/2021,341,451,473,685,448,8
1/5/2021,348,459,488,704,470,8
1/6/2021,356,466,500,728,506,9
1/7/2021,439,565,642,865,704,10
1/8/2021,532,668,769,1076,908,12
1/9/2021,565,697,806,1117,952,12
10/1/2021,10905,7945,10411,19717,54174,4570
10/10/2021,11049,8015,10488,19795,54298,4613
10/11/2021,11065,8026,10491,19810,54327,4619
10/12/2021,11075,8029,10498,19817,54338,4629
10/13/2021,11090,8034,10505,19827,54350,4643
10/14/2021,11107,8047,10515,19844,54374,4646
10/15/2021,11127,8054,10523,19856,54394,4653
10/16/2021,11138,8059,10528,19862,54402,4663
10/17/2021,11152,8067,10538,19866,54408,4667
10/18/2021,11168,8074,10543,19874,54423,4672
10/19/2021,11188,8083,10548,19884,54434,4681
10/2/2021,10924,7951,10419,19725,54187,4576
10/20/2021,11205,8089,10553,19893,54461,4683
10/21/2021,11227,8098,10563,19909,54475,4689
10/22/2021,11244,8106,10576,19930,54519,4695
10/23/2021,11245,8108,10587,19939,54559,4697
10/24/2021,11250,8113,10591,19943,54578,4701
10/25/2021,11264,8120,10601,19955,54656,4707
10/26/2021,11270,8130,10610,19969,54745,4711
10/27/2021,11285,8134,10621,19985,54832,4715
10/28/2021,11309,8143,10630,20005,54919,4720
10/29/2021,11327,8155,10643,20013,55003,4726
10/3/2021,10932,7952,10420,19727,54190,4579
10/30/2021,11340,8157,10646,20019,55021,4727
10/31/2021,11344,8162,10647,20023,55038,4728
10/4/2021,10950,7961,10437,19739,54206,4582
10/5/2021,10971,7970,10446,19754,54232,4586
10/6/2021,10988,7981,10454,19762,54252,4588
10/7/2021,11002,7994,10463,19771,54264,4590
10/8/2021,11022,8003,10476,19786,54287,4608
10/9/2021,11037,8012,10484,19791,54294,4612
11/1/2021,11357,8171,10655,20040,55106,4734
11/10/2021,11510,8264,10758,20209,55672,5013
11/11/2021,11533,8274,10770,20240,55743,5087
11/12/2021,11555,8298,10785,20275,55839,5149
11/13/2021,11564,8311,10791,20286,55868,5158
11/14/2021,11575,8315,10801,20295,55894,5164
11/15/2021,11594,8329,10812,20321,55959,5189
11/16/2021,11613,8342,10826,20341,56033,5275
11/17/2021,11632,8357,10836,20364,56117,5363
11/18/2021,11656,8374,10853,20391,56222,5405
11/19/2021,11668,8385,10858,20400,56247,5414
11/2/2021,11376,8180,10666,20055,55158,4739
11/3/2021,11387,8192,10680,20074,55213,4747
11/4/2021,11405,8201,10689,20091,55280,4771
11/5/2021,11424,8212,10703,20120,55363,4816
11/6/2021,11436,8221,10718,20135,55408,4829
11/7/2021,11447,8231,10722,20141,55433,4838
11/8/2021,11461,8243,10736,20173,55513,4885
11/9/2021,11491,8254,10744,20191,55606,4964
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,5,
12/18/2020,1,1,2,1,5,
12/19/2020,2,1,2,1,7,
12/2/2020,,,,,1,
12/20/2020,2,1,2,4,7,
12/21/2020,2,3,2,5,7,
12/22/2020,34,73,102,119,57,
12/23/2020,109,164,182,267,103,1
12/24/2020,119,175,190,280,110,2
12/25/2020,123,178,194,282,113,2
12/26/2020,128,184,201,297,118,2
12/27/2020,131,187,203,302,119,2
12/28/2020,147,192,211,323,145,2
12/29/2020,183,237,268,395,236,5
12/3/2020,,,,,1,
12/30/2020,287,391,408,588,390,8
12/31/2020,309,409,438,634,416,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1486,1658,2119,3287,13822,49
2/10/2021,1815,1961,2517,4204,24693,60
2/11/2021,1854,2000,2568,4313,25890,61
2/12/2021,1895,2040,2622,4422,27056,63
2/13/2021,1940,2076,2665,4531,27906,67
2/14/2021,1973,2100,2704,4605,28683,68
2/15/2021,1996,2114,2729,4668,29263,68
2/16/2021,2030,2148,2765,4753,30191,70
2/17/2021,2048,2170,2781,4795,30578,70
2/18/2021,2054,2176,2788,4802,30726,70
2/19/2021,2066,2182,2813,4811,30819,70
2/2/2021,1553,1718,2191,3433,15394,51
2/20/2021,2070,2184,2817,4820,30873,70
2/21/2021,2077,2184,2819,4823,30922,71
2/22/2021,2082,2185,2833,4837,30975,71
2/23/2021,2115,2209,2867,4911,31454,73
2/24/2021,2179,2274,2941,5088,32677,74
2/25/2021,2239,2318,3004,5204,33348,74
2/26/2021,2275,2357,3042,5306,33706,75
2/27/2021,2288,2367,3054,5330,33887,76
2/28/2021,2294,2370,3062,5350,33965,76
2/3/2021,1596,1753,2251,3580,17077,52
2/4/2021,1628,1789,2303,3648,18157,54
2/5/2021,1671,1829,2338,3724,19091,55
2/6/2021,1710,1856,2380,3812,19942,56
2/7/2021,1732,1873,2404,3875,20804,56
2/8/2021,1753,1899,2434,3969,21998,57
2/9/2021,1775,1923,2469,4063,23215,58
3/1/2021,2308,2384,3080,5416,34160,77
3/10/2021,2496,2536,3309,6647,36972,88
3/11/2021,2541,2582,3356,6903,37552,92
3/12/2021,2583,2615,3413,7133,38065,93
3/13/2021,2602,2630,3432,7267,38283,93
3/14/2021,2624,2650,3451,7430,38601,96
3/15/2021,2695,2684,3513,7701,39318,101
3/16/2021,2746,2721,3555,7923,39895,105
3/17/2021,2835,2748,3621,8292,40497,111
3/18/2021,2880,2795,3691,8558,41088,115
3/19/2021,2926,2837,3749,8866,41647,124
3/2/2021,2336,2399,3096,5465,34397,77
3/20/2021,2988,2884,3824,9260,41971,130
3/21/2021,3002,2888,3831,9362,42055,131
3/22/2021,3088,2935,3931,9785,42422,142
3/23/2021,3117,2958,3971,9967,42656,146
3/24/2021,3157,2999,4029,10206,42945,149
3/25/2021,3276,3058,4141,10620,43449,175
3/26/2021,3401,3165,4299,10999,43858,197
3/27/2021,3522,3235,4415,11218,44044,226
3/28/2021,3550,3255,4437,11238,44072,236
3/29/2021,3704,3364,4599,11416,44228,272
3/3/2021,2348,2415,3129,5537,34697,77
3/30/2021,3836,3462,4733,11592,44425,296
3/31/2021,3984,3556,4877,11789,44657,332
3/4/2021,2365,2430,3143,5625,34871,79
3/5/2021,2392,2439,3167,5778,35227,79
3/6/2021,2401,2442,3172,5846,35344,79
3/7/2021,2406,2448,3176,5943,35455,80
3/8/2021,2425,2465,3210,6146,35795,82
3/9/2021,2456,2506,3255,6367,36345,85
4/1/2021,4116,3656,5025,11995,45035,360
4/10/2021,5161,4333,6052,13482,46934,581
4/11/2021,5177,4351,6075,13511,46966,587
4/12/2021,5256,4391,6148,13629,47132,619
4/13/2021,5319,4424,6201,13713,47239,631
4/14/2021,5416,4483,6280,13830,47394,646
4/15/2021,5472,4539,6342,13976,47555,656
4/16/2021,5553,4606,6407,14100,47698,676
4/17/2021,5633,4670,6461,14240,47896,689
4/18/2021,5720,4699,6513,14374,47982,714
4/19/2021,5801,4743,6570,14576,48131,722
4/2/2021,4266,3760,5177,12195,45285,401
4/20/2021,5841,4776,6616,14652,48225,733
4/21/2021,5957,4838,6698,14827,48406,756
4/22/2021,6080,4946,6811,14970,48586,780
4/23/2021,6147,5021,6897,15115,48728,825
4/24/2021,6263,5062,6973,15264,48851,853
4/25/2021,6351,5106,7025,15371,48926,877
4/26/2021,6422,5154,7087,15469,49064,899
4/27/2021,6470,5182,7142,15538,49155,913
4/28/2021,6535,5236,7216,15654,49307,933
4/29/2021,6589,5282,7267,15725,49405,951
4/3/2021,4389,3823,5277,12320,45409,432
4/30/2021,6648,5333,7311,15811,49507,971
4/4/2021,4410,3835,5288,12338,45437,439
4/5/2021,4565,3919,5420,12501,45642,472
4/6/2021,4702,4013,5565,12725,45942,498
4/7/2021,4824,4103,5702,12884,46177,524
4/8/2021,4943,4205,5815,13118,46497,542
4/9/2021,5105,4288,5992,13402,46854,563
5/1/2021,6689,5357,7347,15882,49566,981
5/10/2021,7051,5584,7624,16269,50081,1079
