date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,639,989,942,756,536,5
1/10/2021,1179,1724,1739,1474,2292,13
1/11/2021,1227,1807,1825,1540,2472,17
1/12/2021,1317,1921,1948,1640,2753,17
1/13/2021,1426,2059,2098,1816,3162,20
1/14/2021,1525,2242,2256,1965,3686,21
1/15/2021,1645,2399,2435,2099,4065,22
1/16/2021,1704,2489,2536,2188,4682,25
1/17/2021,1723,2521,2578,2224,4737,25
1/18/2021,1788,2634,2649,2317,4958,26
1/19/2021,1860,2709,2735,2399,5464,29
1/2/2021,721,1109,1068,863,616,6
1/20/2021,1937,2838,2840,2523,6235,34
1/21/2021,2032,2969,3011,2691,6983,38
1/22/2021,2180,3136,3198,2880,7739,40
1/23/2021,2264,3302,3361,3036,8332,43
1/24/2021,2301,3335,3422,3066,8493,45
1/25/2021,2381,3406,3512,3191,9089,47
1/26/2021,2455,3489,3609,3308,9661,48
1/27/2021,2568,3616,3768,3498,10386,49
1/28/2021,2644,3730,3890,3647,11403,50
1/29/2021,2755,3854,4029,3833,12409,59
1/3/2021,749,1155,1114,886,638,6
1/30/2021,2825,3946,4162,3992,13195,62
1/31/2021,2861,3968,4194,4022,13348,64
1/4/2021,813,1255,1206,974,866,7
1/5/2021,909,1364,1296,1069,1100,8
1/6/2021,1021,1489,1430,1191,1367,10
1/7/2021,1084,1579,1544,1293,1701,12
1/8/2021,1136,1664,1679,1426,2135,13
1/9/2021,1169,1708,1724,1463,2271,13
10/1/2021,35822,29776,31449,36811,75455,18187
10/10/2021,36499,30202,31741,37005,75701,18540
10/11/2021,36602,30269,31790,37033,75740,18600
10/12/2021,36660,30300,31816,37049,75761,18623
10/13/2021,36739,30343,31847,37064,75782,18652
10/14/2021,36818,30392,31882,37097,75803,18675
10/15/2021,36923,30452,31925,37140,75837,18722
10/16/2021,36988,30485,31954,37157,75851,18748
10/17/2021,37026,30514,31973,37171,75859,18764
10/18/2021,37106,30569,32017,37204,75900,18787
10/19/2021,37170,30604,32047,37230,75925,18831
10/2/2021,35871,29816,31481,36840,75469,18228
10/20/2021,37225,30647,32085,37260,75960,18853
10/21/2021,37315,30691,32115,37289,75985,18885
10/22/2021,37411,30756,32164,37327,76035,18922
10/23/2021,37480,30811,32194,37344,76064,18951
10/24/2021,37511,30826,32209,37353,76087,18966
10/25/2021,37579,30877,32251,37378,76163,18986
10/26/2021,37663,30931,32300,37401,76223,19030
10/27/2021,37754,30988,32344,37443,76287,19064
10/28/2021,37876,31050,32387,37486,76367,19088
10/29/2021,37972,31103,32441,37527,76412,19119
10/3/2021,35921,29844,31496,36850,75476,18246
10/30/2021,38032,31144,32468,37542,76435,19135
10/31/2021,38057,31163,32483,37551,76442,19146
10/4/2021,36005,29905,31539,36871,75531,18303
10/5/2021,36097,29957,31565,36901,75571,18349
10/6/2021,36208,30022,31612,36929,75612,18418
10/7/2021,36288,30072,31640,36951,75654,18454
10/8/2021,36385,30137,31685,36982,75674,18489
10/9/2021,36463,30179,31721,36997,75686,18523
11/1/2021,38111,31205,32513,37583,76512,19173
11/10/2021,38664,31542,32819,37834,76957,20024
11/11/2021,38718,31579,32850,37864,77012,20199
11/12/2021,38783,31629,32883,37887,77081,20398
11/13/2021,38827,31655,32906,37905,77101,20624
11/14/2021,38850,31675,32919,37913,77124,20698
11/15/2021,38908,31722,32959,37947,77190,20838
11/16/2021,38970,31766,32986,37978,77243,21007
11/17/2021,39041,31813,33018,38014,77297,21189
11/18/2021,39109,31853,33047,38038,77361,21310
11/19/2021,39128,31870,33064,38050,77387,21395
11/2/2021,38184,31246,32545,37609,76571,19196
11/3/2021,38254,31290,32583,37637,76620,19220
11/4/2021,38305,31325,32612,37666,76682,19248
11/5/2021,38386,31383,32674,37700,76763,19334
11/6/2021,38445,31410,32697,37724,76785,19469
11/7/2021,38481,31425,32711,37736,76803,19531
11/8/2021,38540,31462,32749,37773,76870,19675
11/9/2021,38601,31499,32786,37804,76915,19839
12/1/2020,1,1,2,,1,
12/10/2020,1,1,2,,2,
12/11/2020,1,1,2,,2,
12/12/2020,1,1,2,,2,
12/13/2020,1,1,2,,2,
12/14/2020,1,1,2,,2,
12/15/2020,1,1,2,,2,
12/16/2020,2,2,5,,2,
12/17/2020,10,13,17,4,4,
12/18/2020,20,22,26,9,5,
12/19/2020,24,31,31,15,8,
12/2/2020,1,1,2,,1,
12/20/2020,24,36,32,19,9,
12/21/2020,50,83,78,37,21,1
12/22/2020,109,154,135,82,37,1
12/23/2020,169,242,244,159,71,2
12/24/2020,186,262,261,172,74,2
12/25/2020,186,262,261,172,74,2
12/26/2020,242,360,338,229,97,3
12/27/2020,258,390,353,241,99,3
12/28/2020,319,506,483,338,135,3
12/29/2020,425,670,643,478,190,4
12/3/2020,1,1,2,,1,
12/30/2020,559,889,832,658,320,4
12/31/2020,636,983,937,749,495,5
12/4/2020,1,1,2,,1,
12/5/2020,1,1,2,,1,
12/6/2020,1,1,2,,1,
12/7/2020,1,1,2,,1,
12/8/2020,1,1,2,,1,
12/9/2020,1,1,2,,2,
2/1/2021,2940,4073,4293,4127,14187,68
2/10/2021,3653,4875,5202,5398,24522,96
2/11/2021,3722,4942,5284,5537,26277,99
2/12/2021,3824,5051,5423,5727,28306,105
2/13/2021,4022,5290,5689,5950,29789,116
2/14/2021,4051,5330,5738,6008,30138,117
2/15/2021,4099,5372,5786,6093,30926,122
2/16/2021,4174,5441,5833,6168,31940,131
2/17/2021,4256,5498,5889,6259,32981,136
2/18/2021,4330,5557,5947,6318,34112,147
2/19/2021,4400,5625,6016,6389,34745,156
2/2/2021,3012,4165,4410,4283,15118,68
2/20/2021,4540,5720,6104,6463,35246,173
2/21/2021,4552,5733,6116,6483,35525,174
2/22/2021,4586,5771,6141,6539,35942,177
2/23/2021,4625,5810,6190,6606,36542,178
2/24/2021,4679,5876,6246,6678,37552,183
2/25/2021,4766,5970,6339,6856,39201,189
2/26/2021,4854,6057,6435,7027,40999,194
2/27/2021,4902,6091,6482,7103,41544,196
2/28/2021,4914,6103,6507,7154,41907,196
2/3/2021,3125,4313,4539,4425,16150,70
2/4/2021,3202,4414,4652,4547,17187,71
2/5/2021,3357,4568,4829,4738,18255,75
2/6/2021,3416,4646,4919,4897,19630,83
2/7/2021,3434,4652,4934,4925,19993,83
2/8/2021,3488,4704,5006,5057,21309,84
2/9/2021,3541,4774,5090,5235,22764,89
3/1/2021,4969,6162,6594,7350,43036,200
3/10/2021,5615,6822,7478,11829,51832,256
3/11/2021,5782,7062,7674,12831,53050,263
3/12/2021,5930,7149,7855,13533,53911,271
3/13/2021,6015,7235,7945,13970,54302,277
3/14/2021,6056,7272,8013,14330,54519,281
