date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,153,141,184,213,246,3
1/10/2021,190,191,258,331,683,10
1/11/2021,194,198,268,347,787,11
1/12/2021,203,209,281,378,914,11
1/13/2021,206,221,305,409,1011,13
1/14/2021,223,244,325,464,1252,16
1/15/2021,231,248,342,492,1338,21
1/16/2021,231,248,343,495,1352,21
1/17/2021,231,248,344,495,1352,21
1/18/2021,238,255,356,505,1379,21
1/19/2021,248,264,369,531,1458,22
1/2/2021,153,143,185,213,247,3
1/20/2021,265,279,396,567,1538,61
1/21/2021,282,301,426,642,1666,112
1/22/2021,319,339,469,720,1776,126
1/23/2021,321,340,470,723,1794,128
1/24/2021,321,340,470,724,1796,128
1/25/2021,325,354,475,736,1857,128
1/26/2021,334,364,486,758,1944,134
1/27/2021,348,375,502,781,2029,149
1/28/2021,376,398,556,883,2150,156
1/29/2021,390,414,580,908,2187,163
1/3/2021,153,143,185,213,247,3
1/30/2021,392,414,580,909,2188,170
1/31/2021,392,415,580,928,2191,174
1/4/2021,156,145,190,217,269,3
1/5/2021,160,150,198,231,318,6
1/6/2021,169,165,212,259,491,10
1/7/2021,177,182,238,312,634,10
1/8/2021,190,191,258,330,676,10
1/9/2021,190,191,258,331,682,10
10/1/2021,2955,1981,2089,2840,4356,5390
10/10/2021,3023,2047,2169,2959,4554,5413
10/11/2021,3024,2052,2174,2963,4567,5414
10/12/2021,3039,2060,2180,2974,4597,5417
10/13/2021,3056,2074,2207,3010,4635,5420
10/14/2021,3064,2086,2222,3019,4657,5422
10/15/2021,3072,2097,2240,3028,4688,5424
10/16/2021,3079,2105,2242,3035,4705,5424
10/17/2021,3081,2108,2244,3037,4706,5424
10/18/2021,3085,2114,2257,3045,4734,5431
10/19/2021,3100,2124,2264,3057,4754,5433
10/2/2021,2961,1988,2095,2851,4370,5391
10/20/2021,3115,2140,2277,3076,4787,5435
10/21/2021,3120,2146,2293,3087,4796,5438
10/22/2021,3129,2155,2301,3095,4816,5445
10/23/2021,3134,2160,2312,3109,4838,5446
10/24/2021,3139,2167,2313,3111,4844,5447
10/25/2021,3148,2172,2326,3124,4862,5451
10/26/2021,3159,2176,2337,3140,4886,5456
10/27/2021,3167,2193,2347,3154,4899,5466
10/28/2021,3177,2202,2356,3176,4918,5470
10/29/2021,3189,2209,2365,3196,4938,5471
10/3/2021,2965,1992,2102,2859,4381,5391
10/30/2021,3192,2213,2369,3205,4943,5472
10/31/2021,3206,2216,2373,3209,4948,5472
10/4/2021,2973,1997,2105,2868,4405,5400
10/5/2021,2985,2009,2125,2891,4437,5401
10/6/2021,2990,2014,2137,2901,4463,5405
10/7/2021,3000,2024,2148,2920,4490,5407
10/8/2021,3009,2036,2161,2940,4533,5413
10/9/2021,3018,2041,2169,2958,4551,5413
11/1/2021,3218,2228,2385,3228,4977,5476
11/10/2021,3314,2293,2471,3356,5132,5992
11/11/2021,3330,2302,2485,3372,5140,6082
11/12/2021,3336,2310,2498,3377,5158,6295
11/13/2021,3349,2319,2506,3388,5180,6329
11/14/2021,3373,2325,2522,3397,5192,6376
11/15/2021,3379,2328,2535,3410,5207,6449
11/16/2021,3395,2342,2549,3426,5221,6557
11/17/2021,3403,2352,2560,3440,5237,6643
11/18/2021,3417,2363,2569,3447,5262,6709
11/19/2021,3419,2363,2570,3449,5264,6710
11/2/2021,3225,2238,2403,3253,5000,5479
11/3/2021,3233,2243,2420,3273,5020,5503
11/4/2021,3252,2255,2432,3297,5040,5622
11/5/2021,3263,2259,2441,3307,5055,5652
11/6/2021,3274,2267,2445,3312,5064,5717
11/7/2021,3282,2276,2449,3320,5072,5792
11/8/2021,3297,2283,2457,3335,5099,5854
11/9/2021,3306,2287,2461,3345,5114,5886
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
12/14/2020,2,2,3,3,1,1
12/15/2020,3,3,3,5,1,1
12/16/2020,7,9,9,16,3,1
12/17/2020,14,21,24,29,3,1
12/18/2020,19,23,29,34,7,1
12/19/2020,19,23,30,34,7,1
12/2/2020,,1,2,,,
12/20/2020,19,23,30,34,7,1
12/21/2020,20,24,33,41,8,1
12/22/2020,21,26,36,42,8,1
12/23/2020,56,50,62,87,36,1
12/24/2020,59,51,63,89,38,1
12/25/2020,59,51,63,90,39,1
12/26/2020,59,51,65,90,39,1
12/27/2020,59,51,65,90,39,1
12/28/2020,75,58,73,106,63,1
12/29/2020,117,114,139,165,170,1
12/3/2020,1,1,2,1,,
12/30/2020,145,130,169,203,212,3
12/31/2020,153,141,184,213,243,3
12/4/2020,1,1,2,2,,
12/5/2020,1,1,2,2,,
12/6/2020,1,1,2,2,,
12/7/2020,1,1,3,2,,1
12/8/2020,1,1,3,3,,1
12/9/2020,2,2,3,3,,1
2/1/2021,402,434,600,968,2262,193
2/10/2021,733,658,907,1373,2748,400
2/11/2021,899,755,968,1461,2807,483
2/12/2021,936,792,1000,1479,2844,516
2/13/2021,982,825,1017,1488,2857,531
2/14/2021,983,825,1017,1488,2857,531
2/15/2021,985,827,1023,1501,2878,531
2/16/2021,1024,856,1047,1522,2897,543
2/17/2021,1102,905,1085,1563,2934,565
2/18/2021,1151,929,1104,1596,2969,582
2/19/2021,1183,950,1129,1613,2986,625
2/2/2021,411,437,611,1001,2335,207
2/20/2021,1216,957,1140,1633,2993,648
2/21/2021,1216,958,1141,1633,2993,655
2/22/2021,1266,980,1171,1660,3017,666
2/23/2021,1303,1004,1188,1687,3035,673
2/24/2021,1343,1022,1205,1714,3064,685
2/25/2021,1371,1040,1215,1735,3093,848
2/26/2021,1410,1053,1222,1750,3104,863
2/27/2021,1427,1062,1231,1760,3109,875
2/28/2021,1428,1062,1231,1760,3109,875
2/3/2021,457,473,668,1073,2419,226
2/4/2021,516,517,747,1174,2519,247
2/5/2021,573,561,791,1231,2560,263
2/6/2021,601,581,832,1263,2575,326
2/7/2021,602,582,832,1263,2576,326
2/8/2021,614,602,852,1284,2627,330
2/9/2021,632,618,867,1325,2696,335
3/1/2021,1458,1083,1246,1794,3141,930
3/10/2021,1654,1195,1346,1951,3288,1211
3/11/2021,1692,1211,1362,1981,3321,1228
3/12/2021,1705,1216,1365,1990,3333,1255
3/13/2021,1706,1217,1365,1991,3334,1258
3/14/2021,1706,1217,1365,1991,3336,1258
3/15/2021,1732,1227,1378,2013,3366,1280
3/16/2021,1754,1239,1386,2029,3387,1321
3/17/2021,1788,1251,1398,2040,3410,1342
3/18/2021,1801,1257,1406,2051,3432,1350
3/19/2021,1829,1263,1410,2070,3438,1362
3/2/2021,1497,1098,1266,1816,3166,968
3/20/2021,1829,1264,1412,2071,3442,1365
3/21/2021,1829,1264,1412,2072,3444,1365
3/22/2021,1848,1274,1418,2091,3463,1370
3/23/2021,1858,1281,1420,2101,3481,1380
3/24/2021,1886,1316,1452,2149,3554,1398
3/25/2021,1893,1319,1460,2155,3563,1413
3/26/2021,1895,1324,1464,2161,3569,1420
3/27/2021,1899,1324,1465,2161,3571,1425
3/28/2021,1900,1324,1465,2162,3571,1426
3/29/2021,1912,1330,1475,2175,3584,1430
3/3/2021,1519,1115,1275,1834,3197,1010
3/30/2021,1917,1334,1480,2180,3593,1441
3/31/2021,1923,1344,1496,2196,3605,1461
3/4/2021,1545,1138,1292,1857,3211,1091
3/5/2021,1570,1154,1306,1876,3218,1120
3/6/2021,1578,1163,1311,1881,3223,1138
3/7/2021,1578,1163,1311,1881,3225,1138
3/8/2021,1610,1173,1319,1900,3234,1155
3/9/2021,1628,1185,1330,1927,3258,1183
4/1/2021,1931,1351,1505,2211,3613,1470
4/10/2021,2021,1403,1559,2273,3682,1600
4/11/2021,2023,1403,1560,2274,3683,1602
4/12/2021,2036,1417,1573,2286,3693,1608
4/13/2021,2042,1421,1577,2291,3711,1624
4/14/2021,2049,1424,1579,2293,3717,1637
4/15/2021,2058,1433,1582,2297,3724,1649
4/16/2021,2063,1438,1584,2302,3729,1659
4/17/2021,2063,1440,1585,2302,3732,1662
4/18/2021,2063,1441,1586,2302,3733,1662
4/19/2021,2069,1441,1589,2303,3735,1668
4/2/2021,1940,1356,1508,2215,3615,1481
4/20/2021,2079,1448,1593,2311,3744,1677
4/21/2021,2085,1460,1596,2317,3752,1685
4/22/2021,2095,1466,1599,2328,3763,1695
4/23/2021,2097,1469,1601,2331,3764,1708
4/24/2021,2099,1469,1604,2331,3765,1713
4/25/2021,2101,1469,1604,2332,3767,1714
