date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11695,12983,12190,9802,5916,103
1/10/2021,19903,19997,19036,15952,11629,208
1/11/2021,21139,21107,20256,16926,13443,241
1/12/2021,23126,23081,22270,18606,18237,320
1/13/2021,25139,25201,24486,20276,23774,385
1/14/2021,27076,27327,26757,22185,29774,425
1/15/2021,29278,29332,28880,23963,34657,484
1/16/2021,30639,30526,30150,25139,37831,516
1/17/2021,31601,31425,31110,26106,40965,541
1/18/2021,32646,32358,32264,27223,46133,568
1/19/2021,33918,33575,33569,28522,52394,630
1/2/2021,13229,14353,13435,10885,6651,123
1/20/2021,35200,34844,35194,30056,59371,673
1/21/2021,36678,36334,37053,31931,67484,723
1/22/2021,39557,38969,40011,34942,75382,814
1/23/2021,42166,41033,42496,37411,80215,889
1/24/2021,43436,42210,43777,38823,85333,932
1/25/2021,44735,43363,45206,40413,92785,980
1/26/2021,46394,44812,46935,42301,103626,1037
1/27/2021,47877,46123,48439,43950,113984,1071
1/28/2021,49092,47203,49664,45376,124812,1102
1/29/2021,51128,48879,51372,47213,135478,1166
1/3/2021,13963,14939,13943,11323,6893,138
1/30/2021,52868,50282,52967,48781,140467,1224
1/31/2021,53485,50830,53605,49465,144119,1250
1/4/2021,14983,15875,14892,12116,7754,146
1/5/2021,15938,16711,15754,12922,8528,162
1/6/2021,17110,17668,16719,13846,9265,171
1/7/2021,18023,18472,17535,14629,10011,181
1/8/2021,18834,19146,18190,15197,10499,188
1/9/2021,19525,19692,18726,15654,11306,204
10/1/2021,491222,348489,361426,382111,615089,218544
10/10/2021,496700,351387,363766,383889,617473,221288
10/11/2021,497520,351817,364115,384181,617891,221686
10/12/2021,497886,351991,364285,384310,618068,221898
10/13/2021,498468,352297,364565,384524,618408,222172
10/14/2021,499181,352639,364888,384772,618758,222453
10/15/2021,500074,353082,365280,385049,619038,222793
10/16/2021,500686,353324,365505,385225,619182,223046
10/17/2021,501119,353505,365631,385316,619273,223204
10/18/2021,501845,353891,365964,385592,619640,223486
10/19/2021,502466,354253,366203,385816,619946,223777
10/2/2021,491878,348809,361705,382311,615288,218902
10/20/2021,503104,354601,366448,386042,620228,224113
10/21/2021,503727,354947,366729,386245,620508,224373
10/22/2021,504475,355383,367108,386552,620927,224730
10/23/2021,504922,355630,367358,386695,621123,224966
10/24/2021,505215,355793,367503,386824,621284,225102
10/25/2021,505915,356190,367823,387132,621761,225405
10/26/2021,506573,356545,368143,387379,622235,225675
10/27/2021,507257,356897,368509,387679,622722,225976
10/28/2021,507903,357253,368810,387952,623187,226236
10/29/2021,508553,357698,369195,388259,623541,226540
10/3/2021,492182,348951,361810,382404,615397,219054
10/30/2021,508913,357899,369361,388421,623684,226711
10/31/2021,509119,358014,369454,388498,623801,226783
10/4/2021,492998,349350,362150,382643,615837,219424
10/5/2021,493774,349781,362488,382886,616272,219790
10/6/2021,494545,350188,362820,383118,616607,220182
10/7/2021,495069,350510,363082,383342,616880,220466
10/8/2021,495759,350876,363366,383578,617136,220842
10/9/2021,496357,351200,363615,383767,617317,221140
11/1/2021,509755,358327,369751,388741,624178,227013
11/10/2021,515312,361264,372350,390763,627066,240070
11/11/2021,515962,361589,372633,391002,627450,242637
11/12/2021,516662,361986,372966,391259,627775,244819
11/13/2021,517116,362248,373165,391430,627945,248720
11/14/2021,517463,362421,373330,391558,628105,249578
11/15/2021,518194,362825,373661,391851,628527,251384
11/16/2021,518900,363189,373971,392130,628974,252965
11/17/2021,519529,363525,374253,392431,629495,254809
11/18/2021,520207,363857,374549,392752,629912,256620
11/19/2021,520473,364022,374683,392877,630055,257715
11/2/2021,510515,358698,370059,388993,624537,227282
11/3/2021,511104,358996,370339,389191,624847,227606
11/4/2021,511643,359280,370589,389400,625178,228546
11/5/2021,512471,359704,370976,389681,625516,230279
11/6/2021,512981,359996,371256,389865,625740,233312
11/7/2021,513329,360198,371413,389992,625901,234138
11/8/2021,514031,360610,371737,390272,626290,235978
11/9/2021,514716,360953,372053,390548,626723,237777
12/1/2020,38,31,32,19,22,2
12/10/2020,47,39,45,33,44,2
12/11/2020,49,41,46,36,44,2
12/12/2020,50,41,46,38,44,2
12/13/2020,50,42,48,39,45,2
12/14/2020,52,45,48,40,52,2
12/15/2020,58,51,57,50,55,2
12/16/2020,70,65,71,56,59,2
12/17/2020,292,412,383,292,187,4
12/18/2020,675,895,787,556,311,4
12/19/2020,1028,1361,1194,842,441,9
12/2/2020,39,32,33,24,29,2
12/20/2020,1224,1607,1442,1044,529,10
12/21/2020,1923,2443,2207,1602,811,13
12/22/2020,2863,3546,3195,2311,1125,17
