date,cases
2021-03-19 00:00:00,1
2021-03-18 00:00:00,133
2021-03-17 00:00:00,416
2021-03-16 00:00:00,606
2021-03-15 00:00:00,722
2021-03-14 00:00:00,352
2021-03-13 00:00:00,412
2021-03-12 00:00:00,610
2021-03-11 00:00:00,643
2021-03-10 00:00:00,727
2021-03-09 00:00:00,777
2021-03-08 00:00:00,886
2021-03-07 00:00:00,455
2021-03-06 00:00:00,535
2021-03-05 00:00:00,799
2021-03-04 00:00:00,785
2021-03-03 00:00:00,908
2021-03-02 00:00:00,988
2021-03-01 00:00:00,1072
2021-02-28 00:00:00,539
2021-02-27 00:00:00,648
2021-02-26 00:00:00,930
2021-02-25 00:00:00,1009
2021-02-24 00:00:00,1110
2021-02-23 00:00:00,1154
2021-02-22 00:00:00,1441
2021-02-21 00:00:00,744
2021-02-20 00:00:00,898
2021-02-19 00:00:00,1327
2021-02-18 00:00:00,1611
2021-02-17 00:00:00,1688
2021-02-16 00:00:00,1809
2021-02-15 00:00:00,1703
2021-02-14 00:00:00,757
2021-02-13 00:00:00,1003
2021-02-12 00:00:00,1500
2021-02-11 00:00:00,1686
2021-02-10 00:00:00,2022
2021-02-09 00:00:00,1988
2021-02-08 00:00:00,2480
2021-02-07 00:00:00,1120
2021-02-06 00:00:00,1565
2021-02-05 00:00:00,2234
2021-02-04 00:00:00,2543
2021-02-03 00:00:00,2971
2021-02-02 00:00:00,3311
2021-02-01 00:00:00,3874
2021-01-31 00:00:00,1923
2021-01-30 00:00:00,2544
2021-01-29 00:00:00,3540
2021-01-28 00:00:00,4288
2021-01-27 00:00:00,4982
2021-01-26 00:00:00,4994
2021-01-25 00:00:00,5464
2021-01-24 00:00:00,2998
2021-01-23 00:00:00,3996
2021-01-22 00:00:00,5742
2021-01-21 00:00:00,6365
2021-01-20 00:00:00,6822
2021-01-19 00:00:00,7631
2021-01-18 00:00:00,6258
2021-01-17 00:00:00,4107
2021-01-16 00:00:00,4546
2021-01-15 00:00:00,7015
2021-01-14 00:00:00,7352
2021-01-13 00:00:00,8105
2021-01-12 00:00:00,8495
2021-01-11 00:00:00,9882
2021-01-10 00:00:00,5232
2021-01-09 00:00:00,6415
2021-01-08 00:00:00,8842
2021-01-07 00:00:00,9948
2021-01-06 00:00:00,10865
2021-01-05 00:00:00,11767
2021-01-04 00:00:00,12411
2021-01-03 00:00:00,6619
2021-01-02 00:00:00,6914
2021-01-01 00:00:00,4196
2020-12-31 00:00:00,8931
2020-12-30 00:00:00,11174
2020-12-29 00:00:00,11283
2020-12-28 00:00:00,11709
2020-12-27 00:00:00,6519
2020-12-26 00:00:00,4933
2020-12-25 00:00:00,1330
2020-12-24 00:00:00,5243
2020-12-23 00:00:00,8113
2020-12-22 00:00:00,8751
2020-12-21 00:00:00,9264
2020-12-20 00:00:00,4142
2020-12-19 00:00:00,5468
2020-12-18 00:00:00,7649
2020-12-17 00:00:00,8152
2020-12-16 00:00:00,7823
2020-12-15 00:00:00,6951
