date,cases
2020-09-29 00:00:00,44
2020-09-28 00:00:00,141
2020-09-27 00:00:00,124
2020-09-26 00:00:00,306
2020-09-25 00:00:00,490
2020-09-24 00:00:00,520
2020-09-23 00:00:00,589
2020-09-22 00:00:00,604
2020-09-21 00:00:00,678
2020-09-20 00:00:00,300
2020-09-19 00:00:00,337
2020-09-18 00:00:00,536
2020-09-17 00:00:00,644
2020-09-16 00:00:00,725
2020-09-15 00:00:00,764
2020-09-14 00:00:00,869
2020-09-13 00:00:00,223
2020-09-12 00:00:00,351
2020-09-11 00:00:00,529
2020-09-10 00:00:00,632
2020-09-09 00:00:00,595
2020-09-08 00:00:00,719
2020-09-07 00:00:00,146
2020-09-06 00:00:00,188
2020-09-05 00:00:00,204
2020-09-04 00:00:00,422
2020-09-03 00:00:00,520
2020-09-02 00:00:00,598
2020-09-01 00:00:00,692
2020-08-31 00:00:00,741
2020-08-30 00:00:00,240
2020-08-29 00:00:00,274
2020-08-28 00:00:00,555
2020-08-27 00:00:00,596
2020-08-26 00:00:00,768
2020-08-25 00:00:00,576
2020-08-24 00:00:00,783
2020-08-23 00:00:00,260
2020-08-22 00:00:00,332
2020-08-21 00:00:00,519
2020-08-20 00:00:00,528
2020-08-19 00:00:00,833
2020-08-18 00:00:00,618
2020-08-17 00:00:00,648
2020-08-16 00:00:00,260
2020-08-15 00:00:00,490
2020-08-14 00:00:00,666
2020-08-13 00:00:00,680
2020-08-12 00:00:00,738
2020-08-11 00:00:00,985
2020-08-10 00:00:00,928
2020-08-09 00:00:00,353
2020-08-08 00:00:00,527
2020-08-07 00:00:00,980
2020-08-06 00:00:00,932
2020-08-05 00:00:00,982
2020-08-04 00:00:00,1069
2020-08-03 00:00:00,1279
2020-08-02 00:00:00,546
2020-08-01 00:00:00,761
2020-07-31 00:00:00,1194
2020-07-30 00:00:00,1711
2020-07-29 00:00:00,1327
2020-07-28 00:00:00,1646
2020-07-27 00:00:00,1667
2020-07-26 00:00:00,751
2020-07-25 00:00:00,1218
2020-07-24 00:00:00,1830
