date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-29 00:00:00,44,,,,,,1.0,2.0,,16.0,,,6.0,16.0,3.0,
2020-09-28 00:00:00,141,9.0,11.0,1.0,,5.0,21.0,1.0,1.0,68.0,,,1.0,11.0,9.0,3.0
2020-09-27 00:00:00,124,,2.0,4.0,3.0,3.0,21.0,2.0,,85.0,,,2.0,,2.0,
2020-09-26 00:00:00,306,1.0,1.0,5.0,2.0,8.0,23.0,2.0,4.0,216.0,,,15.0,9.0,19.0,1.0
2020-09-25 00:00:00,490,9.0,15.0,8.0,6.0,33.0,69.0,4.0,5.0,290.0,,,5.0,9.0,35.0,2.0
2020-09-24 00:00:00,520,2.0,20.0,3.0,6.0,24.0,83.0,5.0,9.0,303.0,3.0,,1.0,7.0,52.0,2.0
2020-09-23 00:00:00,589,15.0,18.0,9.0,3.0,34.0,78.0,10.0,10.0,342.0,,,6.0,4.0,57.0,3.0
2020-09-22 00:00:00,604,12.0,32.0,11.0,2.0,36.0,93.0,9.0,11.0,325.0,2.0,,4.0,15.0,47.0,5.0
2020-09-21 00:00:00,678,20.0,23.0,11.0,2.0,34.0,166.0,6.0,13.0,325.0,1.0,1.0,6.0,11.0,50.0,9.0
2020-09-20 00:00:00,300,5.0,8.0,3.0,1.0,18.0,48.0,1.0,8.0,191.0,,,3.0,7.0,6.0,1.0
2020-09-19 00:00:00,337,3.0,5.0,3.0,1.0,27.0,30.0,4.0,6.0,213.0,,,7.0,11.0,26.0,1.0
2020-09-18 00:00:00,536,7.0,28.0,8.0,1.0,13.0,129.0,4.0,4.0,298.0,,,4.0,7.0,31.0,2.0
2020-09-17 00:00:00,644,12.0,22.0,10.0,2.0,29.0,155.0,9.0,10.0,323.0,2.0,,1.0,9.0,60.0,
2020-09-16 00:00:00,725,5.0,34.0,12.0,4.0,8.0,227.0,10.0,5.0,337.0,1.0,,4.0,10.0,66.0,2.0
2020-09-15 00:00:00,764,9.0,30.0,9.0,3.0,14.0,284.0,6.0,8.0,314.0,,,2.0,11.0,71.0,3.0
2020-09-14 00:00:00,869,12.0,27.0,12.0,6.0,24.0,349.0,8.0,14.0,334.0,1.0,,2.0,9.0,59.0,12.0
2020-09-13 00:00:00,223,9.0,8.0,2.0,8.0,12.0,54.0,2.0,3.0,115.0,,,,2.0,6.0,2.0
2020-09-12 00:00:00,351,8.0,7.0,4.0,1.0,10.0,106.0,1.0,9.0,170.0,,,,3.0,32.0,
2020-09-11 00:00:00,529,4.0,28.0,4.0,2.0,19.0,186.0,4.0,7.0,237.0,,,4.0,3.0,27.0,4.0
2020-09-10 00:00:00,632,3.0,23.0,10.0,1.0,19.0,238.0,12.0,10.0,268.0,,,,7.0,41.0,
2020-09-09 00:00:00,595,3.0,15.0,9.0,4.0,22.0,210.0,2.0,5.0,275.0,,,2.0,9.0,35.0,4.0
2020-09-08 00:00:00,719,3.0,25.0,10.0,1.0,16.0,318.0,16.0,2.0,273.0,5.0,,6.0,7.0,36.0,1.0
2020-09-07 00:00:00,146,6.0,3.0,9.0,1.0,8.0,19.0,3.0,1.0,87.0,1.0,,1.0,4.0,1.0,2.0
2020-09-06 00:00:00,188,,3.0,3.0,,15.0,39.0,6.0,3.0,105.0,3.0,,,9.0,2.0,
2020-09-05 00:00:00,204,4.0,2.0,5.0,,4.0,37.0,6.0,5.0,128.0,,,2.0,7.0,2.0,2.0
2020-09-04 00:00:00,422,1.0,8.0,5.0,,11.0,108.0,12.0,3.0,238.0,,,7.0,5.0,20.0,4.0
2020-09-03 00:00:00,520,2.0,17.0,16.0,5.0,22.0,169.0,6.0,6.0,246.0,,,8.0,8.0,13.0,2.0
2020-09-02 00:00:00,598,14.0,23.0,4.0,,13.0,195.0,5.0,5.0,313.0,1.0,,5.0,4.0,14.0,2.0
2020-09-01 00:00:00,692,1.0,14.0,9.0,7.0,75.0,171.0,5.0,22.0,342.0,1.0,,13.0,17.0,12.0,3.0
2020-08-31 00:00:00,741,6.0,25.0,13.0,1.0,25.0,155.0,12.0,16.0,452.0,,,11.0,5.0,12.0,8.0
2020-08-30 00:00:00,240,3.0,6.0,3.0,4.0,13.0,34.0,7.0,9.0,155.0,,,,2.0,4.0,
2020-08-29 00:00:00,274,2.0,4.0,10.0,,8.0,52.0,3.0,7.0,179.0,,,4.0,2.0,2.0,1.0
2020-08-28 00:00:00,555,10.0,23.0,12.0,2.0,18.0,94.0,10.0,9.0,345.0,5.0,,3.0,5.0,15.0,4.0
2020-08-27 00:00:00,596,2.0,29.0,9.0,2.0,85.0,96.0,7.0,16.0,333.0,1.0,,4.0,1.0,5.0,6.0
2020-08-26 00:00:00,768,6.0,41.0,8.0,3.0,22.0,109.0,9.0,20.0,517.0,2.0,,7.0,3.0,17.0,4.0
2020-08-25 00:00:00,576,,17.0,12.0,5.0,75.0,94.0,9.0,17.0,328.0,1.0,,1.0,7.0,6.0,4.0
2020-08-24 00:00:00,783,5.0,46.0,17.0,5.0,200.0,81.0,21.0,14.0,372.0,,,4.0,3.0,12.0,3.0
2020-08-23 00:00:00,260,,9.0,2.0,1.0,10.0,44.0,6.0,11.0,157.0,,,3.0,10.0,5.0,2.0
2020-08-22 00:00:00,332,,4.0,5.0,1.0,10.0,37.0,1.0,12.0,246.0,,,5.0,5.0,4.0,2.0
2020-08-21 00:00:00,519,6.0,27.0,12.0,8.0,29.0,61.0,29.0,23.0,283.0,1.0,,15.0,8.0,14.0,3.0
2020-08-20 00:00:00,528,9.0,19.0,9.0,2.0,28.0,94.0,5.0,27.0,300.0,,1.0,13.0,8.0,10.0,3.0
2020-08-19 00:00:00,833,3.0,17.0,15.0,1.0,291.0,123.0,5.0,16.0,314.0,,,13.0,6.0,19.0,10.0
2020-08-18 00:00:00,618,14.0,44.0,17.0,6.0,66.0,98.0,6.0,18.0,306.0,1.0,,12.0,12.0,11.0,7.0
2020-08-17 00:00:00,648,5.0,54.0,19.0,3.0,42.0,95.0,13.0,31.0,336.0,,,7.0,16.0,19.0,8.0
2020-08-16 00:00:00,260,5.0,5.0,1.0,,18.0,39.0,1.0,6.0,168.0,2.0,,4.0,7.0,4.0,
2020-08-15 00:00:00,490,3.0,6.0,7.0,3.0,23.0,76.0,7.0,7.0,341.0,,,7.0,6.0,3.0,1.0
2020-08-14 00:00:00,666,17.0,40.0,14.0,6.0,28.0,96.0,12.0,22.0,400.0,,,5.0,10.0,15.0,1.0
2020-08-13 00:00:00,680,8.0,42.0,23.0,2.0,48.0,126.0,10.0,29.0,365.0,,,5.0,8.0,7.0,7.0
2020-08-12 00:00:00,738,10.0,51.0,18.0,6.0,26.0,134.0,5.0,14.0,429.0,,,10.0,16.0,11.0,8.0
2020-08-11 00:00:00,985,2.0,86.0,28.0,4.0,28.0,293.0,14.0,27.0,472.0,1.0,,13.0,4.0,11.0,2.0
2020-08-10 00:00:00,928,12.0,56.0,30.0,10.0,35.0,191.0,15.0,39.0,486.0,,,8.0,12.0,21.0,13.0
2020-08-09 00:00:00,353,2.0,4.0,8.0,1.0,16.0,43.0,7.0,13.0,251.0,1.0,,2.0,3.0,1.0,1.0
