date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-10 00:00:00,4,1
2020-12-12 00:00:00,6,2
2020-12-16 00:00:00,12,6
2020-12-17 00:00:00,37,25
2020-12-19 00:00:00,38,1
2020-12-20 00:00:00,40,2
2020-12-21 00:00:00,216,176
2020-12-22 00:00:00,912,696
2020-12-23 00:00:00,1667,755
2020-12-24 00:00:00,1905,238
2020-12-26 00:00:00,2009,104
2020-12-27 00:00:00,2010,1
2020-12-28 00:00:00,2438,428
2020-12-29 00:00:00,2797,359
2020-12-30 00:00:00,3229,432
2020-12-31 00:00:00,3322,93
2021-01-01 00:00:00,3335,13
2021-01-02 00:00:00,3336,1
2021-01-04 00:00:00,3552,216
2021-01-05 00:00:00,3880,328
2021-01-06 00:00:00,4355,475
2021-01-07 00:00:00,4583,228
2021-01-08 00:00:00,4902,319
2021-01-09 00:00:00,4915,13
2021-01-10 00:00:00,4929,14
2021-01-11 00:00:00,5606,677
2021-01-12 00:00:00,6283,677
2021-01-13 00:00:00,7028,745
2021-01-14 00:00:00,7212,184
2021-01-15 00:00:00,7401,189
2021-01-16 00:00:00,7402,1
2021-01-17 00:00:00,7403,1
2021-01-18 00:00:00,7439,36
2021-01-19 00:00:00,7826,387
2021-01-20 00:00:00,8394,568
2021-01-21 00:00:00,10173,1779
2021-01-22 00:00:00,11750,1577
2021-01-23 00:00:00,11892,142
2021-01-24 00:00:00,11905,13
2021-01-25 00:00:00,12333,428
2021-01-26 00:00:00,13184,851
2021-01-27 00:00:00,14581,1397
2021-01-28 00:00:00,16645,2064
2021-01-29 00:00:00,18709,2064
2021-01-30 00:00:00,19912,1203
2021-01-31 00:00:00,19925,13
2021-02-01 00:00:00,20779,854
2021-02-02 00:00:00,21843,1064
2021-02-03 00:00:00,23343,1500
2021-02-04 00:00:00,24346,1003
2021-02-05 00:00:00,25048,702
2021-02-06 00:00:00,25087,39
2021-02-07 00:00:00,25109,22
2021-02-08 00:00:00,25386,277
2021-02-09 00:00:00,26222,836
2021-02-10 00:00:00,28572,2350
2021-02-11 00:00:00,31041,2469
2021-02-12 00:00:00,32920,1879
2021-02-13 00:00:00,33786,866
2021-02-14 00:00:00,33789,3
2021-02-15 00:00:00,33895,106
2021-02-16 00:00:00,34150,255
2021-02-17 00:00:00,34468,318
2021-02-18 00:00:00,35083,615
2021-02-19 00:00:00,35929,846
2021-02-20 00:00:00,36301,372
2021-02-21 00:00:00,36308,7
2021-02-22 00:00:00,36341,33
2021-02-23 00:00:00,37541,1200
2021-02-24 00:00:00,40166,2625
2021-02-25 00:00:00,43324,3158
2021-02-26 00:00:00,46064,2740
2021-02-27 00:00:00,46904,840
2021-02-28 00:00:00,47250,346
2021-03-01 00:00:00,49111,1861
2021-03-02 00:00:00,50467,1356
2021-03-03 00:00:00,51728,1261
2021-03-04 00:00:00,54598,2870
2021-03-05 00:00:00,58219,3621
2021-03-06 00:00:00,58446,227
2021-03-07 00:00:00,58621,175
2021-03-08 00:00:00,59641,1020
2021-03-09 00:00:00,61812,2171
2021-03-10 00:00:00,63766,1954
2021-03-11 00:00:00,67178,3412
2021-03-12 00:00:00,70365,3187
2021-03-13 00:00:00,71998,1633
2021-03-14 00:00:00,72195,197
2021-03-15 00:00:00,73033,838
2021-03-16 00:00:00,74490,1457
2021-03-17 00:00:00,76584,2094
2021-03-18 00:00:00,80526,3942
2021-03-19 00:00:00,83688,3162
2021-03-20 00:00:00,84917,1229
2021-03-21 00:00:00,85122,205
2021-03-22 00:00:00,85661,539
2021-03-23 00:00:00,87165,1504
2021-03-24 00:00:00,89512,2347
2021-03-25 00:00:00,91832,2320
2021-03-26 00:00:00,94070,2238
2021-03-27 00:00:00,94670,600
2021-03-28 00:00:00,94918,248
2021-03-29 00:00:00,95522,604
2021-03-30 00:00:00,98342,2820
2021-03-31 00:00:00,101349,3007
2021-04-01 00:00:00,104243,2894
2021-04-02 00:00:00,106141,1898
2021-04-03 00:00:00,106900,759
2021-04-04 00:00:00,107590,690
2021-04-05 00:00:00,109012,1422
2021-04-06 00:00:00,111227,2215
2021-04-07 00:00:00,113666,2439
2021-04-08 00:00:00,116530,2864
2021-04-09 00:00:00,118563,2033
2021-04-10 00:00:00,119106,543
2021-04-11 00:00:00,119321,215
2021-04-12 00:00:00,119965,644
2021-04-13 00:00:00,121000,1035
2021-04-14 00:00:00,123648,2648
2021-04-15 00:00:00,126670,3022
2021-04-16 00:00:00,129778,3108
2021-04-17 00:00:00,130530,752
2021-04-18 00:00:00,131102,572
2021-04-19 00:00:00,132672,1570
2021-04-20 00:00:00,134607,1935
2021-04-21 00:00:00,136106,1499
2021-04-22 00:00:00,137458,1352
2021-04-23 00:00:00,139362,1904
2021-04-24 00:00:00,139682,320
2021-04-25 00:00:00,139869,187
2021-04-26 00:00:00,140351,482
2021-04-27 00:00:00,143445,3094
2021-04-28 00:00:00,145322,1877
2021-04-29 00:00:00,147100,1778
2021-04-30 00:00:00,148582,1482
2021-05-01 00:00:00,148762,180
2021-05-02 00:00:00,148941,179
2021-05-03 00:00:00,149804,863
2021-05-04 00:00:00,151364,1560
2021-05-05 00:00:00,152520,1156
2021-05-06 00:00:00,154019,1499
2021-05-07 00:00:00,155173,1154
2021-05-08 00:00:00,155389,216
2021-05-09 00:00:00,155515,126
2021-05-10 00:00:00,156017,502
2021-05-11 00:00:00,156690,673
2021-05-12 00:00:00,158064,1374
2021-05-13 00:00:00,159187,1123
2021-05-14 00:00:00,160331,1144
2021-05-15 00:00:00,161029,698
2021-05-16 00:00:00,161194,165
2021-05-17 00:00:00,162124,930
2021-05-18 00:00:00,162961,837
2021-05-19 00:00:00,163583,622
2021-05-20 00:00:00,164204,621
2021-05-21 00:00:00,164851,647
2021-05-22 00:00:00,165099,248
2021-05-23 00:00:00,165267,168
2021-05-24 00:00:00,165745,478
2021-05-25 00:00:00,166596,851
2021-05-26 00:00:00,167259,663
2021-05-27 00:00:00,168167,908
2021-05-28 00:00:00,168999,832
2021-05-29 00:00:00,169231,232
2021-05-30 00:00:00,169383,152
2021-05-31 00:00:00,169508,125
2021-06-01 00:00:00,170239,731
2021-06-02 00:00:00,170979,740
2021-06-03 00:00:00,171629,650
2021-06-04 00:00:00,172262,633
2021-06-05 00:00:00,172759,497
2021-06-06 00:00:00,172885,126
2021-06-07 00:00:00,173418,533
2021-06-08 00:00:00,174006,588
2021-06-09 00:00:00,174647,641
2021-06-10 00:00:00,175201,554
