date,Coconino_cume,Coconino
2020-12-01 00:00:00,1,
2020-12-02 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-10 00:00:00,4,1
2020-12-12 00:00:00,5,1
2020-12-13 00:00:00,6,1
2020-12-15 00:00:00,10,4
2020-12-16 00:00:00,152,142
2020-12-17 00:00:00,282,130
2020-12-18 00:00:00,493,211
2020-12-19 00:00:00,541,48
2020-12-20 00:00:00,543,2
2020-12-21 00:00:00,545,2
2020-12-22 00:00:00,581,36
2020-12-23 00:00:00,914,333
2020-12-24 00:00:00,1302,388
2020-12-25 00:00:00,1424,122
2020-12-26 00:00:00,1523,99
2020-12-27 00:00:00,1615,92
2020-12-28 00:00:00,1837,222
2020-12-29 00:00:00,2189,352
2020-12-30 00:00:00,2592,403
2020-12-31 00:00:00,2801,209
2021-01-01 00:00:00,2902,101
2021-01-02 00:00:00,2966,64
2021-01-03 00:00:00,2972,6
2021-01-04 00:00:00,3322,350
2021-01-05 00:00:00,3680,358
2021-01-06 00:00:00,4179,499
2021-01-07 00:00:00,4754,575
2021-01-08 00:00:00,5390,636
2021-01-09 00:00:00,5470,80
2021-01-10 00:00:00,5476,6
2021-01-11 00:00:00,5803,327
2021-01-12 00:00:00,6364,561
2021-01-13 00:00:00,6857,493
2021-01-14 00:00:00,7487,630
2021-01-15 00:00:00,8660,1173
2021-01-16 00:00:00,8763,103
2021-01-17 00:00:00,8764,1
2021-01-18 00:00:00,8941,177
2021-01-19 00:00:00,9348,407
2021-01-20 00:00:00,10879,1531
2021-01-21 00:00:00,11735,856
2021-01-22 00:00:00,12638,903
2021-01-23 00:00:00,13035,397
2021-01-24 00:00:00,13051,16
2021-01-25 00:00:00,13609,558
2021-01-26 00:00:00,14113,504
2021-01-27 00:00:00,15418,1305
2021-01-28 00:00:00,16636,1218
2021-01-29 00:00:00,17542,906
2021-01-30 00:00:00,17877,335
2021-01-31 00:00:00,17905,28
2021-02-01 00:00:00,18766,861
2021-02-02 00:00:00,19613,847
2021-02-03 00:00:00,21246,1633
2021-02-04 00:00:00,23267,2021
2021-02-05 00:00:00,25499,2232
2021-02-06 00:00:00,26976,1477
2021-02-07 00:00:00,27017,41
2021-02-08 00:00:00,27909,892
2021-02-09 00:00:00,28819,910
2021-02-10 00:00:00,31315,2496
2021-02-11 00:00:00,32864,1549
2021-02-12 00:00:00,35607,2743
2021-02-13 00:00:00,37118,1511
2021-02-14 00:00:00,37147,29
2021-02-15 00:00:00,38351,1204
2021-02-16 00:00:00,39970,1619
2021-02-17 00:00:00,42771,2801
2021-02-18 00:00:00,43882,1111
2021-02-19 00:00:00,45228,1346
2021-02-20 00:00:00,46269,1041
2021-02-21 00:00:00,46282,13
2021-02-22 00:00:00,46676,394
2021-02-23 00:00:00,47209,533
2021-02-24 00:00:00,49182,1973
2021-02-25 00:00:00,50844,1662
2021-02-26 00:00:00,52548,1704
2021-02-27 00:00:00,54208,1660
2021-02-28 00:00:00,54296,88
2021-03-01 00:00:00,55883,1587
2021-03-02 00:00:00,57674,1791
2021-03-03 00:00:00,59408,1734
2021-03-04 00:00:00,61574,2166
2021-03-05 00:00:00,63332,1758
2021-03-06 00:00:00,64088,756
2021-03-07 00:00:00,64183,95
2021-03-08 00:00:00,65148,965
2021-03-09 00:00:00,66042,894
2021-03-10 00:00:00,68798,2756
2021-03-11 00:00:00,70667,1869
2021-03-12 00:00:00,73245,2578
2021-03-13 00:00:00,74387,1142
2021-03-14 00:00:00,74445,58
2021-03-15 00:00:00,75776,1331
2021-03-16 00:00:00,77691,1915
2021-03-17 00:00:00,79474,1783
2021-03-18 00:00:00,80955,1481
2021-03-19 00:00:00,82582,1627
2021-03-20 00:00:00,83588,1006
2021-03-21 00:00:00,83665,77
2021-03-22 00:00:00,84405,740
2021-03-23 00:00:00,86272,1867
2021-03-24 00:00:00,88014,1742
2021-03-25 00:00:00,89968,1954
2021-03-26 00:00:00,92179,2211
2021-03-27 00:00:00,92732,553
2021-03-28 00:00:00,92881,149
2021-03-29 00:00:00,94693,1812
2021-03-30 00:00:00,96501,1808
2021-03-31 00:00:00,98338,1837
2021-04-01 00:00:00,99742,1404
2021-04-02 00:00:00,101264,1522
2021-04-03 00:00:00,101824,560
2021-04-04 00:00:00,101921,97
2021-04-05 00:00:00,102786,865
2021-04-06 00:00:00,104115,1329
2021-04-07 00:00:00,105165,1050
2021-04-08 00:00:00,106406,1241
2021-04-09 00:00:00,107682,1276
2021-04-10 00:00:00,108266,584
2021-04-11 00:00:00,108367,101
2021-04-12 00:00:00,108904,537
2021-04-13 00:00:00,109930,1026
2021-04-14 00:00:00,110828,898
2021-04-15 00:00:00,111722,894
2021-04-16 00:00:00,112878,1156
2021-04-17 00:00:00,113227,349
2021-04-18 00:00:00,113328,101
2021-04-19 00:00:00,114336,1008
2021-04-20 00:00:00,115312,976
2021-04-21 00:00:00,116089,777
2021-04-22 00:00:00,117113,1024
2021-04-23 00:00:00,118235,1122
2021-04-24 00:00:00,118534,299
2021-04-25 00:00:00,118680,146
2021-04-26 00:00:00,119230,550
2021-04-27 00:00:00,120224,994
2021-04-28 00:00:00,120971,747
2021-04-29 00:00:00,121719,748
2021-04-30 00:00:00,122456,737
2021-05-01 00:00:00,122828,372
2021-05-02 00:00:00,122886,58
2021-05-03 00:00:00,123347,461
2021-05-04 00:00:00,123852,505
2021-05-05 00:00:00,124356,504
2021-05-06 00:00:00,124753,397
2021-05-07 00:00:00,125280,527
2021-05-08 00:00:00,125492,212
2021-05-09 00:00:00,125572,80
2021-05-10 00:00:00,125880,308
2021-05-11 00:00:00,126135,255
2021-05-12 00:00:00,126501,366
2021-05-13 00:00:00,127096,595
2021-05-14 00:00:00,127796,700
2021-05-15 00:00:00,128084,288
2021-05-16 00:00:00,128169,85
2021-05-17 00:00:00,128617,448
2021-05-18 00:00:00,128925,308
2021-05-19 00:00:00,129389,464
2021-05-20 00:00:00,129718,329
2021-05-21 00:00:00,130179,461
2021-05-22 00:00:00,130469,290
2021-05-23 00:00:00,130560,91
2021-05-24 00:00:00,130797,237
2021-05-25 00:00:00,131038,241
2021-05-26 00:00:00,131464,426
2021-05-27 00:00:00,131703,239
2021-05-28 00:00:00,132048,345
2021-05-29 00:00:00,132162,114
2021-05-30 00:00:00,132223,61
2021-05-31 00:00:00,132269,46
2021-06-01 00:00:00,132483,214
2021-06-02 00:00:00,132880,397
2021-06-03 00:00:00,133115,235
2021-06-04 00:00:00,133521,406
2021-06-05 00:00:00,133699,178
2021-06-06 00:00:00,133781,82
2021-06-07 00:00:00,134110,329
2021-06-08 00:00:00,134274,164
2021-06-09 00:00:00,134661,387
2021-06-10 00:00:00,134719,58
