date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-07-23 00:00:00,59,1,0.0169491525423729,,,
2021-07-22 00:00:00,1163,70,0.060189165950129,2.0,0.0,0
2021-07-21 00:00:00,1569,102,0.0650095602294455,26.0,17.0,0.653846153846154
2021-07-20 00:00:00,2214,134,0.0605239385727191,30.0,14.0,0.4666666666666668
2021-07-19 00:00:00,2092,132,0.0630975143403442,53.0,20.0,0.3773584905660378
2021-07-18 00:00:00,907,74,0.081587651598677,5.0,1.0,0.2
2021-07-17 00:00:00,912,78,0.0855263157894737,15.0,4.0,0.2666666666666667
2021-07-16 00:00:00,1915,94,0.0490861618798956,65.0,21.0,0.3230769230769231
2021-07-15 00:00:00,1825,91,0.0498630136986301,38.0,19.0,0.5
2021-07-14 00:00:00,1935,108,0.0558139534883721,43.0,13.0,0.3023255813953488
2021-07-13 00:00:00,2179,106,0.0486461679669573,44.0,16.0,0.3636363636363637
2021-07-12 00:00:00,2159,81,0.0375173691523854,44.0,21.0,0.4772727272727274
2021-07-11 00:00:00,898,61,0.0679287305122495,9.0,2.0,0.2222222222222222
2021-07-10 00:00:00,862,42,0.0487238979118329,11.0,3.0,0.2727272727272727
2021-07-09 00:00:00,1617,74,0.0457637600494743,47.0,18.0,0.3829787234042553
2021-07-08 00:00:00,1723,76,0.0441091120139292,57.0,25.0,0.4385964912280702
2021-07-07 00:00:00,1844,65,0.0352494577006508,51.0,23.0,0.4509803921568628
2021-07-06 00:00:00,2307,84,0.0364109232769831,50.0,28.0,0.5600000000000002
2021-07-05 00:00:00,1281,47,0.0366900858704137,8.0,2.0,0.25
2021-07-04 00:00:00,385,16,0.0415584415584416,3.0,3.0,1
2021-07-03 00:00:00,950,48,0.0505263157894737,19.0,4.0,0.2105263157894737
2021-07-02 00:00:00,1544,63,0.0408031088082902,34.0,12.0,0.3529411764705883
2021-07-01 00:00:00,1514,49,0.0323645970937913,51.0,21.0,0.4117647058823529
2021-06-30 00:00:00,1797,63,0.0350584307178631,53.0,25.0,0.4716981132075472
2021-06-29 00:00:00,1987,59,0.0296930045294414,61.0,31.0,0.5081967213114754
2021-06-28 00:00:00,2111,73,0.034580767408811,62.0,26.0,0.4193548387096775
2021-06-27 00:00:00,828,43,0.0519323671497585,11.0,0.0,0
2021-06-26 00:00:00,896,44,0.0491071428571429,9.0,3.0,0.3333333333333333
2021-06-25 00:00:00,1608,65,0.0404228855721393,33.0,14.0,0.4242424242424243
2021-06-24 00:00:00,1557,63,0.0404624277456647,39.0,12.0,0.3076923076923077
2021-06-23 00:00:00,1941,65,0.0334878928387429,66.0,25.0,0.3787878787878788
2021-06-22 00:00:00,2169,56,0.0258183494698018,51.0,24.0,0.4705882352941176
2021-06-21 00:00:00,2082,55,0.026416906820365,51.0,17.0,0.3333333333333333
2021-06-20 00:00:00,829,35,0.0422195416164053,4.0,2.0,0.5
2021-06-19 00:00:00,866,36,0.0415704387990762,14.0,5.0,0.3571428571428572
2021-06-18 00:00:00,1571,53,0.0337364735837047,57.0,25.0,0.4385964912280702
2021-06-17 00:00:00,1576,45,0.0285532994923858,55.0,17.0,0.3090909090909091
2021-06-16 00:00:00,2058,49,0.0238095238095238,35.0,14.0,0.4
2021-06-15 00:00:00,2119,59,0.0278433223218499,49.0,26.0,0.5306122448979592
2021-06-14 00:00:00,1969,66,0.0335195530726257,63.0,18.0,0.2857142857142857
2021-06-13 00:00:00,901,28,0.0310765815760266,4.0,4.0,1
2021-06-12 00:00:00,866,36,0.0415704387990762,10.0,4.0,0.4
2021-06-11 00:00:00,1701,56,0.0329218106995885,25.0,13.0,0.52
2021-06-10 00:00:00,1678,46,0.0274135876042908,61.0,29.0,0.4754098360655738
2021-06-09 00:00:00,1967,37,0.0188103711235384,47.0,20.0,0.425531914893617
2021-06-08 00:00:00,2070,39,0.0188405797101449,58.0,23.0,0.3965517241379311
2021-06-07 00:00:00,2405,45,0.0187110187110187,59.0,20.0,0.3389830508474576
2021-06-06 00:00:00,997,33,0.033099297893681,3.0,2.0,0.6666666666666666
2021-06-05 00:00:00,1031,21,0.020368574199806,12.0,2.0,0.1666666666666667
2021-06-04 00:00:00,1965,44,0.0223918575063613,72.0,33.0,0.4583333333333334
2021-06-03 00:00:00,1918,53,0.0276329509906152,50.0,18.0,0.36
2021-06-02 00:00:00,2404,64,0.0266222961730449,53.0,24.0,0.4528301886792454
2021-06-01 00:00:00,3415,46,0.0134699853587116,66.0,29.0,0.4393939393939394
2021-05-31 00:00:00,860,17,0.0197674418604651,11.0,4.0,0.3636363636363637
2021-05-30 00:00:00,1100,31,0.0281818181818182,7.0,1.0,0.1428571428571429
2021-05-29 00:00:00,1074,34,0.0316573556797021,10.0,7.0,0.7
2021-05-28 00:00:00,1906,43,0.0225603357817419,47.0,21.0,0.4468085106382979
2021-05-27 00:00:00,2022,49,0.0242334322453017,32.0,15.0,0.46875
2021-05-26 00:00:00,2587,57,0.0220332431387708,51.0,18.0,0.3529411764705883
2021-05-25 00:00:00,2934,63,0.0214723926380368,69.0,36.0,0.5217391304347826
2021-05-24 00:00:00,2778,56,0.0201583873290137,59.0,25.0,0.423728813559322
2021-05-23 00:00:00,1091,37,0.0339138405132906,53.0,23.0,0.4339622641509434
2021-05-22 00:00:00,1083,27,0.0249307479224377,13.0,5.0,0.3846153846153847
2021-05-21 00:00:00,2088,51,0.0244252873563218,52.0,23.0,0.4423076923076923
2021-05-20 00:00:00,2204,61,0.0276769509981851,54.0,22.0,0.4074074074074074
2021-05-19 00:00:00,2764,77,0.0278581765557164,58.0,28.0,0.4827586206896552
2021-05-18 00:00:00,2860,48,0.0167832167832168,80.0,24.0,0.3
2021-05-17 00:00:00,3352,68,0.0202863961813843,43.0,22.0,0.5116279069767442
2021-05-16 00:00:00,1321,53,0.0401211203633611,11.0,1.0,0.0909090909090909
2021-05-15 00:00:00,1150,50,0.0434782608695652,25.0,9.0,0.36
2021-05-14 00:00:00,2340,70,0.0299145299145299,39.0,16.0,0.4102564102564103
2021-05-13 00:00:00,2723,97,0.0356224752111642,64.0,28.0,0.4375
2021-05-12 00:00:00,3280,74,0.0225609756097561,54.0,24.0,0.4444444444444444
2021-05-11 00:00:00,3443,59,0.0171362184141737,48.0,22.0,0.4583333333333334
2021-05-10 00:00:00,3783,100,0.0264340470526038,40.0,19.0,0.475
2021-05-09 00:00:00,1083,45,0.0415512465373961,3.0,1.0,0.3333333333333333
2021-05-08 00:00:00,1126,55,0.0488454706927176,9.0,2.0,0.2222222222222222
2021-05-07 00:00:00,2276,82,0.0360281195079086,59.0,29.0,0.4915254237288136
2021-05-06 00:00:00,2758,91,0.032994923857868,49.0,15.0,0.3061224489795919
2021-05-05 00:00:00,3073,82,0.0266840221282135,59.0,25.0,0.423728813559322
2021-05-04 00:00:00,3489,92,0.0263685869876756,51.0,16.0,0.3137254901960785
2021-05-03 00:00:00,4122,79,0.0191654536632703,93.0,40.0,0.4301075268817205
2021-05-02 00:00:00,1230,42,0.0341463414634146,1.0,0.0,0
2021-05-01 00:00:00,1189,66,0.0555088309503785,2.0,1.0,0.5
2021-04-30 00:00:00,2727,79,0.028969563623029,51.0,28.0,0.5490196078431374
2021-04-29 00:00:00,3515,77,0.0219061166429588,44.0,21.0,0.4772727272727274
2021-04-28 00:00:00,3861,103,0.0266770266770267,65.0,33.0,0.5076923076923078
2021-04-27 00:00:00,4085,86,0.0210526315789474,77.0,34.0,0.4415584415584416
2021-04-26 00:00:00,5131,72,0.0140323523679595,62.0,26.0,0.4193548387096775
2021-04-25 00:00:00,1326,61,0.0460030165912519,2.0,1.0,0.5
2021-04-24 00:00:00,1295,50,0.0386100386100386,14.0,4.0,0.2857142857142857
2021-04-23 00:00:00,3375,69,0.0204444444444444,45.0,28.0,0.6222222222222222
2021-04-22 00:00:00,3926,93,0.0236882322975038,67.0,27.0,0.4029850746268657
2021-04-21 00:00:00,3925,95,0.024203821656051,57.0,25.0,0.4385964912280702
2021-04-20 00:00:00,4857,84,0.0172946263125386,44.0,17.0,0.3863636363636364
2021-04-19 00:00:00,5700,97,0.0170175438596491,43.0,15.0,0.3488372093023256
2021-04-18 00:00:00,1384,59,0.0426300578034682,3.0,0.0,0
2021-04-17 00:00:00,1317,69,0.0523917995444191,11.0,6.0,0.5454545454545454
2021-04-16 00:00:00,3371,99,0.0293681400177989,73.0,28.0,0.3835616438356164
2021-04-15 00:00:00,4186,107,0.0255613951266125,51.0,26.0,0.5098039215686274
2021-04-14 00:00:00,4311,115,0.026675945256321,68.0,33.0,0.4852941176470588
2021-04-13 00:00:00,4912,121,0.0246335504885994,55.0,25.0,0.4545454545454546
2021-04-12 00:00:00,5813,144,0.0247720626182694,68.0,26.0,0.3823529411764706
2021-04-11 00:00:00,1371,63,0.0459518599562363,8.0,5.0,0.625
2021-04-10 00:00:00,1325,88,0.0664150943396226,8.0,2.0,0.25
2021-04-09 00:00:00,3673,103,0.0280424720936564,46.0,23.0,0.5
2021-04-08 00:00:00,4151,129,0.0310768489520597,59.0,23.0,0.3898305084745763
2021-04-07 00:00:00,4442,118,0.0265646105357947,54.0,23.0,0.425925925925926
2021-04-06 00:00:00,5181,125,0.0241266164833044,51.0,8.0,0.1568627450980392
2021-04-05 00:00:00,5534,135,0.0243946512468377,59.0,23.0,0.3898305084745763
2021-04-04 00:00:00,852,26,0.0305164319248826,,,
2021-04-03 00:00:00,1259,57,0.04527402700556,16.0,4.0,0.25
2021-04-02 00:00:00,3865,121,0.0313065976714101,84.0,33.0,0.3928571428571429
2021-04-01 00:00:00,4413,98,0.0222071153410378,69.0,39.0,0.5652173913043478
2021-03-31 00:00:00,4744,112,0.0236087689713322,81.0,39.0,0.4814814814814816
2021-03-30 00:00:00,5462,155,0.0283778835591359,73.0,37.0,0.5068493150684932
2021-03-29 00:00:00,6476,137,0.0211550339715874,103.0,51.0,0.4951456310679612
2021-03-28 00:00:00,1612,54,0.0334987593052109,2.0,2.0,1
2021-03-27 00:00:00,1340,81,0.0604477611940299,11.0,4.0,0.3636363636363637
2021-03-26 00:00:00,4034,112,0.0277640059494298,111.0,58.0,0.5225225225225226
2021-03-25 00:00:00,5010,133,0.0265469061876248,70.0,36.0,0.5142857142857142
2021-03-24 00:00:00,5037,110,0.0218383958705579,62.0,29.0,0.467741935483871
2021-03-23 00:00:00,5832,105,0.0180041152263375,76.0,35.0,0.4605263157894738
2021-03-22 00:00:00,6797,127,0.0186847138443431,127.0,67.0,0.5275590551181102
2021-03-21 00:00:00,1514,56,0.0369881109643329,48.0,19.0,0.3958333333333333
2021-03-20 00:00:00,1372,61,0.0444606413994169,16.0,8.0,0.5
2021-03-19 00:00:00,3556,89,0.0250281214848144,117.0,48.0,0.4102564102564103
2021-03-18 00:00:00,4471,84,0.0187877432341758,92.0,61.0,0.6630434782608696
2021-03-17 00:00:00,5088,117,0.0229952830188679,82.0,43.0,0.524390243902439
2021-03-16 00:00:00,5365,100,0.0186393289841566,98.0,57.0,0.5816326530612246
2021-03-15 00:00:00,6855,115,0.0167760758570387,81.0,40.0,0.4938271604938272
2021-03-14 00:00:00,1485,48,0.0323232323232323,7.0,4.0,0.5714285714285714
2021-03-13 00:00:00,1551,78,0.0502901353965184,8.0,6.0,0.75
2021-03-12 00:00:00,5221,122,0.0233671710400306,97.0,38.0,0.3917525773195876
