date,Pinal_cume,Pinal
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,7,4
1/13/2021,10,3
1/14/2021,38,28
1/15/2021,135,97
1/16/2021,368,233
1/17/2021,405,37
1/18/2021,566,161
1/19/2021,567,1
1/2/2021,910,343
1/20/2021,1446,536
1/21/2021,2185,739
1/22/2021,2858,673
1/23/2021,2878,20
1/24/2021,3177,299
1/25/2021,3207,30
1/26/2021,3774,567
1/27/2021,4472,698
1/28/2021,5167,695
1/29/2021,6049,882
1/3/2021,6998,949
1/30/2021,7970,972
1/31/2021,7992,22
1/4/2021,8441,449
1/5/2021,9056,615
1/6/2021,9859,803
1/7/2021,10841,982
1/8/2021,11739,898
1/9/2021,12812,1073
12/1/2020,12871,59
12/16/2020,13476,605
12/17/2020,14283,807
12/18/2020,15577,1294
12/21/2020,16873,1296
12/22/2020,18290,1417
12/23/2020,20245,1955
12/24/2020,20278,33
12/26/2020,21126,848
12/27/2020,22120,994
12/28/2020,23531,1411
12/29/2020,25115,1584
12/30/2020,26738,1623
12/31/2020,29266,2528
12/7/2020,29392,126
2/1/2021,30860,1468
2/10/2021,32508,1648
2/11/2021,34171,1663
2/12/2021,35887,1716
2/13/2021,37793,1906
2/14/2021,40115,2322
2/15/2021,40190,75
2/16/2021,41833,1643
2/17/2021,43360,1527
2/18/2021,45866,2506
2/19/2021,48594,2728
2/2/2021,51748,3154
2/20/2021,55126,3378
2/21/2021,55245,119
2/22/2021,56296,1051
2/23/2021,57856,1560
2/24/2021,59603,1747
2/25/2021,61443,1840
2/26/2021,62930,1487
2/27/2021,64598,1668
2/28/2021,64652,54
2/3/2021,65564,912
2/4/2021,66789,1225
2/5/2021,68632,1843
2/6/2021,71828,3196
2/7/2021,75023,3195
2/8/2021,78111,3088
2/9/2021,78468,357
3/1/2021,81064,2596
3/10/2021,83925,2861
3/11/2021,87498,3573
3/12/2021,90961,3463
3/13/2021,93629,2668
3/14/2021,96740,3111
3/15/2021,97098,358
3/16/2021,99525,2427
3/17/2021,101953,2428
3/18/2021,104784,2831
3/19/2021,108831,4047
3/2/2021,112246,3415
3/20/2021,114924,2678
3/21/2021,115296,372
3/22/2021,117512,2216
3/23/2021,120173,2661
3/24/2021,123091,2918
3/25/2021,126303,3212
3/26/2021,128839,2536
3/27/2021,129540,701
3/28/2021,130134,594
3/29/2021,132257,2123
3/3/2021,134775,2518
3/30/2021,138160,3385
3/31/2021,141452,3292
3/4/2021,145574,4122
3/5/2021,146813,1239
3/6/2021,148014,1201
3/7/2021,151059,3045
3/8/2021,154158,3099
3/9/2021,157791,3633
4/1/2021,161187,3396
4/10/2021,163085,1898
4/11/2021,165423,2338
4/12/2021,165917,494
4/13/2021,168331,2414
4/14/2021,171239,2908
4/15/2021,174703,3464
4/16/2021,177413,2710
4/17/2021,179581,2168
4/18/2021,180836,1255
4/19/2021,181303,467
4/2/2021,183683,2380
4/20/2021,185733,2050
4/21/2021,188499,2766
4/22/2021,191280,2781
4/23/2021,194366,3086
4/24/2021,195395,1029
4/25/2021,196099,704
4/26/2021,198337,2238
4/27/2021,201298,2961
4/28/2021,204938,3640
4/29/2021,207332,2394
4/3/2021,209065,1733
4/30/2021,210606,1541
4/4/2021,211717,1111
4/5/2021,213788,2071
4/6/2021,216083,2295
4/7/2021,218492,2409
4/8/2021,220038,1546
4/9/2021,221558,1520
5/1/2021,222260,702
5/10/2021,222744,484
5/11/2021,224137,1393
5/12/2021,225978,1841
5/13/2021,228140,2162
5/14/2021,229953,1813
5/15/2021,231413,1460
5/16/2021,232646,1233
5/17/2021,233124,478
5/18/2021,234385,1261
5/19/2021,235797,1412
5/2/2021,238495,2698
5/20/2021,240230,1735
5/21/2021,242313,2083
5/22/2021,243333,1020
5/23/2021,243947,614
5/24/2021,245579,1632
5/25/2021,247153,1574
5/26/2021,248876,1723
5/27/2021,250662,1786
5/28/2021,251864,1202
5/29/2021,252729,865
5/3/2021,253132,403
5/30/2021,254082,950
5/31/2021,255225,1143
5/4/2021,256511,1286
5/5/2021,257561,1050
5/6/2021,258774,1213
5/7/2021,259308,534
5/8/2021,259692,384
5/9/2021,259909,217
6/1/2021,261004,1095
6/10/2021,261909,905
6/11/2021,262826,917
6/12/2021,263892,1066
6/13/2021,264570,678
6/14/2021,265026,456
6/15/2021,265891,865
6/16/2021,266731,840
6/17/2021,267890,1159
6/18/2021,268790,900
6/19/2021,269933,1143
6/2/2021,270626,693
6/20/2021,271051,425
6/21/2021,271810,759
6/22/2021,272695,885
6/23/2021,273473,778
6/24/2021,274352,879
6/25/2021,275442,1090
6/26/2021,276043,601
6/27/2021,276411,368
6/28/2021,277040,629
6/29/2021,277797,757
6/3/2021,278565,768
6/30/2021,279255,690
6/4/2021,280098,843
6/5/2021,280592,494
6/6/2021,280826,234
6/7/2021,281272,446
6/8/2021,281944,672
6/9/2021,282596,652
7/1/2021,283153,557
7/10/2021,283821,668
7/11/2021,284269,448
7/12/2021,284370,101
7/13/2021,284856,486
7/14/2021,285531,675
7/15/2021,286171,640
7/16/2021,286757,586
7/17/2021,287468,711
7/18/2021,287764,296
7/19/2021,287914,150
7/2/2021,288377,463
7/20/2021,288924,547
7/21/2021,289347,423
7/22/2021,289764,417
7/23/2021,290365,601
7/3/2021,290723,358
7/4/2021,290907,184
7/5/2021,291400,493
7/6/2021,291945,545
7/7/2021,292573,628
7/8/2021,293124,551
7/9/2021,293452,328
