Category,value
tests,738656
YUMA,12685
YAVAPAI,21841
SANTA CRUZ,2210
PINAL,45036
PIMA,66018
NAVAJO,6057
MOHAVE,16304
MARICOPA,528882
LA PAZ,1900
GREENLEE,304
GRAHAM,1595
GILA,7288
COCONINO,10072
COCHISE,6691
APACHE,1639
Unknown,680
65 years and older,180584
55 - 64 years,147875
45 - 54 years,133329
20 - 44 years,243701
Less than 20 years,32487
positive,0.2159489667720834
