Category,value
tests,10598179
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1613993
20 - 44 years,4579235
45 - 54 years,1428776
55 - 64 years,1339362
65 years and older,1618175
Unknown,18638
positive,0.0970352548300987
