Category,value
tests,510641
Yuma,10489
Yavapai,13193
Santa Cruz,1921
Pinal,32676
Pima,52257
Navajo,4273
Mohave,10697
Maricopa,353946
La Paz,1578
Greenlee,203
Graham,1087
Gila,5636
Coconino,6558
Cochise,5561
Apache,1197
Unknown,439
65 years and older,120672
55 - 64 years,97046
45 - 54 years,90250
20 - 44 years,177319
Less than 20 years,24915
positive,0.1787811789495947
