date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,53,59,48,1
1/10/2021,268,207,156,152,179,7
1/11/2021,285,227,182,170,194,7
1/12/2021,305,242,205,197,239,8
1/13/2021,314,251,211,206,407,8
1/14/2021,325,262,220,217,569,8
1/15/2021,341,276,231,225,735,9
1/16/2021,347,278,231,225,740,9
1/17/2021,348,279,231,226,744,9
1/18/2021,350,284,233,231,750,9
1/19/2021,355,293,235,236,793,9
1/2/2021,111,95,53,60,49,2
1/20/2021,375,308,256,256,1121,11
1/21/2021,391,329,274,273,1436,11
1/22/2021,421,361,311,300,1851,13
1/23/2021,427,366,312,302,1859,13
1/24/2021,427,368,312,304,1861,13
1/25/2021,443,378,330,322,1886,13
1/26/2021,467,395,347,344,2184,15
1/27/2021,487,415,362,369,2249,17
1/28/2021,511,441,403,448,2536,17
1/29/2021,567,504,495,524,2701,18
1/3/2021,113,97,53,61,50,2
1/30/2021,590,518,508,544,2711,18
1/31/2021,601,525,513,557,2720,19
1/4/2021,132,112,63,75,56,3
1/5/2021,159,122,81,87,66,3
1/6/2021,190,154,104,110,74,4
1/7/2021,214,173,121,123,159,5
1/8/2021,265,204,153,150,178,6
1/9/2021,268,205,155,151,179,6
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,30,24,10,16,14,
12/24/2020,41,28,14,20,16,
12/25/2020,41,28,14,20,16,
12/26/2020,45,30,14,20,16,
12/27/2020,45,30,14,20,16,
12/28/2020,57,42,24,24,21,
12/29/2020,78,63,34,32,22,
12/30/2020,96,80,42,48,33,1
12/31/2020,111,95,53,59,45,1
2/1/2021,618,537,535,578,2753,19
2/10/2021,890,846,994,1214,3689,28
2/11/2021,928,893,1093,1327,3828,28
2/12/2021,952,982,1230,1409,3935,28
2/13/2021,1012,1082,1368,1490,4024,34
2/14/2021,1082,1157,1475,1563,4118,41
2/15/2021,1099,1164,1485,1579,4158,41
2/16/2021,1110,1169,1493,1590,4187,43
2/17/2021,1115,1171,1496,1591,4203,43
2/18/2021,1118,1171,1496,1592,4217,43
2/19/2021,1120,1172,1496,1596,4223,43
2/2/2021,667,590,623,692,2971,19
2/20/2021,1123,1175,1498,1599,4234,43
2/21/2021,1123,1175,1499,1599,4240,43
2/22/2021,1127,1176,1503,1600,4257,43
2/23/2021,1138,1183,1511,1605,4281,45
2/24/2021,1155,1196,1521,1625,4379,47
2/25/2021,1163,1205,1548,1637,4451,48
2/26/2021,1186,1233,1565,1660,4580,49
2/27/2021,1192,1234,1571,1675,4616,50
2/28/2021,1194,1236,1572,1678,4653,50
2/3/2021,677,600,640,700,3009,21
2/4/2021,723,656,743,813,3157,23
2/5/2021,791,752,852,962,3295,24
2/6/2021,796,753,856,966,3302,24
2/7/2021,798,753,857,967,3307,24
2/8/2021,807,758,861,977,3335,26
2/9/2021,860,815,912,1086,3537,28
3/1/2021,1206,1249,1591,1695,4730,51
3/10/2021,1462,1468,1849,2109,6191,73
3/11/2021,1496,1489,1872,2175,6291,73
3/12/2021,1525,1510,1893,2222,6377,74
3/13/2021,1543,1523,1909,2253,6395,75
3/14/2021,1571,1575,1953,2353,6559,79
3/15/2021,1588,1584,1972,2393,6608,81
3/16/2021,1651,1642,2069,2673,6800,91
3/17/2021,1819,1742,2219,2813,7001,101
3/18/2021,1900,1862,2426,2946,7173,104
3/19/2021,2085,1991,2598,3132,7355,118
3/2/2021,1240,1282,1631,1741,4961,55
3/20/2021,2099,1997,2606,3157,7381,119
3/21/2021,2112,2005,2614,3183,7394,123
3/22/2021,2151,2030,2654,3244,7438,126
3/23/2021,2299,2129,2759,3416,7620,145
3/24/2021,2462,2207,2878,3609,7733,160
3/25/2021,2608,2329,2975,3785,7812,195
3/26/2021,2797,2441,3098,3909,7905,230
3/27/2021,2819,2453,3113,3942,7928,239
3/28/2021,2834,2457,3120,3954,7929,243
3/29/2021,2877,2485,3152,3990,7951,253
3/3/2021,1309,1353,1725,1836,5349,59
3/30/2021,3070,2595,3258,4081,8042,279
3/31/2021,3156,2636,3309,4121,8067,303
3/4/2021,1334,1376,1750,1892,5646,62
3/5/2021,1365,1404,1786,1936,5849,64
3/6/2021,1384,1414,1792,1958,5882,66
3/7/2021,1392,1417,1796,1969,5898,67
3/8/2021,1411,1432,1813,2013,5955,68
3/9/2021,1428,1444,1833,2056,6051,70
4/1/2021,3319,2725,3400,4220,8183,332
4/10/2021,4590,3426,4114,4938,8585,732
4/11/2021,4603,3433,4119,4941,8587,740
4/12/2021,4699,3487,4154,4976,8619,763
4/13/2021,4777,3547,4200,5010,8641,786
4/14/2021,4864,3618,4265,5048,8664,814
4/15/2021,4964,3670,4322,5086,8689,831
4/16/2021,5048,3726,4392,5122,8703,844
4/17/2021,5076,3737,4403,5131,8707,866
4/18/2021,5088,3741,4408,5135,8708,877
4/19/2021,5130,3768,4435,5156,8721,907
4/2/2021,3425,2785,3483,4298,8249,372
4/20/2021,5205,3805,4473,5179,8733,918
4/21/2021,5275,3856,4511,5205,8740,924
4/22/2021,5338,3909,4575,5237,8756,939
4/23/2021,5395,3943,4619,5273,8779,955
4/24/2021,5419,3959,4653,5290,8786,1230
4/25/2021,5425,3962,4658,5290,8786,1232
4/26/2021,5493,4005,4703,5311,8804,1474
4/27/2021,5573,4067,4753,5341,8822,1493
4/28/2021,5712,4202,4882,5393,8841,1527
4/29/2021,5792,4244,4922,5410,8861,1536
4/3/2021,3449,2798,3490,4309,8257,392
4/30/2021,5839,4282,4952,5435,8870,1545
4/4/2021,3459,2805,3498,4312,8258,402
4/5/2021,3586,2879,3570,4411,8319,457
4/6/2021,3796,2988,3681,4512,8375,507
4/7/2021,4015,3098,3812,4636,8426,567
4/8/2021,4243,3226,3903,4734,8476,632
4/9/2021,4432,3335,4015,4819,8522,689
5/1/2021,5860,4292,4964,5444,8873,1551
5/10/2021,6146,4475,5112,5534,8926,1618
5/11/2021,6164,4478,5122,5545,8933,1623
5/12/2021,6200,4502,5147,5554,8950,1805
5/13/2021,6287,4582,5204,5568,8962,1817
5/14/2021,6327,4617,5233,5582,8968,2287
5/15/2021,6340,4623,5235,5586,8970,2300
5/16/2021,6347,4625,5236,5593,8971,2309
5/17/2021,6393,4651,5264,5610,8982,2455
5/18/2021,6440,4692,5289,5629,8995,2639
5/19/2021,6478,4723,5311,5641,9004,2856
5/2/2021,5869,4297,4969,5447,8876,1553
5/20/2021,6529,4752,5331,5656,9023,2901
5/21/2021,6559,4774,5354,5666,9030,3106
5/22/2021,6576,4782,5368,5670,9033,3123
5/23/2021,6590,4789,5373,5674,9035,3124
5/24/2021,6622,4812,5396,5683,9041,3204
5/25/2021,6662,4829,5413,5689,9049,3252
5/26/2021,6693,4842,5424,5695,9051,3322
5/27/2021,6724,4865,5434,5697,9055,3386
5/28/2021,6735,4877,5441,5699,9056,3388
5/29/2021,6745,4881,5444,5700,9057,3398
5/3/2021,5911,4325,4987,5457,8883,1566
5/30/2021,6750,4882,5451,5703,9058,3399
5/31/2021,6759,4886,5453,5704,9058,3400
5/4/2021,5947,4354,5010,5462,8889,1580
5/5/2021,6005,4388,5036,5482,8900,1584
5/6/2021,6049,4411,5055,5500,8907,1593
5/7/2021,6110,4441,5087,5517,8918,1611
5/8/2021,6120,4451,5090,5521,8918,1614
5/9/2021,6125,4455,5096,5525,8918,1614
6/1/2021,6795,4902,5470,5712,9064,3409
6/10/2021,7048,5050,5565,5779,9103,3806
6/11/2021,7095,5063,5578,5784,9110,3867
6/12/2021,7101,5066,5579,5786,9115,3868
6/13/2021,7105,5068,5579,5786,9115,3871
6/14/2021,7119,5078,5583,5790,9118,3876
6/15/2021,7132,5089,5583,5795,9119,3885
6/16/2021,7147,5095,5588,5799,9122,3897
6/17/2021,7207,5131,5613,5813,9136,4020
6/18/2021,7226,5138,5619,5817,9141,4030
6/19/2021,7231,5140,5622,5817,9142,4037
6/2/2021,6826,4922,5488,5720,9067,3501
6/20/2021,7234,5140,5623,5818,9142,4039
6/21/2021,7344,5173,5625,5821,9145,4046
6/22/2021,7623,5258,5641,5826,9146,4072
6/23/2021,7648,5270,5650,5828,9146,4102
6/24/2021,7966,5386,5673,5833,9148,4139
6/25/2021,8045,5419,5683,5837,9151,4155
6/26/2021,8054,5428,5688,5846,9152,4163
6/27/2021,8059,5429,5690,5846,9153,4165
6/28/2021,8072,5435,5696,5848,9156,4171
6/29/2021,8100,5444,5704,5854,9162,4196
6/3/2021,6894,4955,5509,5734,9072,3601
6/30/2021,8115,5457,5708,5859,9165,4212
6/4/2021,6917,4974,5523,5742,9079,3621
6/5/2021,6925,4975,5527,5744,9081,3624
6/6/2021,6933,4981,5530,5746,9084,3626
6/7/2021,6948,4990,5536,5750,9086,3641
6/8/2021,6991,5024,5550,5768,9096,3740
6/9/2021,7028,5043,5560,5778,9102,3798
7/1/2021,8131,5466,5713,5860,9167,4237
7/10/2021,8294,5546,5760,5882,9186,4369
7/11/2021,8305,5547,5763,5882,9186,4370
7/12/2021,8323,5553,5768,5892,9189,4384
7/13/2021,8338,5558,5779,5894,9191,4415
7/14/2021,8345,5560,5779,5898,9194,4420
7/15/2021,8363,5567,5785,5899,9200,4430
7/16/2021,8379,5575,5797,5904,9200,4438
7/17/2021,8382,5580,5800,5908,9203,4447
7/18/2021,8388,5584,5801,5912,9203,4452
7/19/2021,8406,5593,5805,5914,9205,4467
7/2/2021,8155,5479,5720,5864,9171,4252
7/20/2021,8432,5603,5817,5917,9209,4511
7/21/2021,8458,5614,5823,5922,9211,4524
7/22/2021,8487,5627,5834,5933,9220,4570
7/23/2021,8500,5638,5843,5936,9222,4589
7/24/2021,8515,5642,5847,5941,9224,4605
7/25/2021,8522,5644,5851,5946,9224,4614
7/26/2021,8541,5654,5856,5948,9232,4631
7/27/2021,8570,5668,5863,5955,9240,4684
7/28/2021,8599,5679,5872,5961,9247,4751
7/29/2021,8641,5697,5885,5971,9255,4848
7/3/2021,8163,5488,5726,5866,9172,4256
7/30/2021,8666,5707,5896,5978,9256,4876
7/31/2021,8673,5710,5898,5979,9256,4886
7/4/2021,8166,5489,5726,5866,9172,4256
7/5/2021,8183,5497,5731,5867,9172,4267
7/6/2021,8208,5513,5739,5869,9174,4315
7/7/2021,8236,5522,5742,5870,9176,4334
7/8/2021,8261,5533,5748,5873,9183,4350
7/9/2021,8286,5543,5758,5881,9186,4357
8/1/2021,8684,5716,5901,5980,9258,4893
8/10/2021,9306,6005,6088,6069,9334,5439
8/11/2021,9336,6019,6094,6074,9339,5508
8/12/2021,9375,6030,6101,6086,9346,5586
8/13/2021,9405,6037,6111,6092,9350,5606
8/14/2021,9418,6037,6112,6096,9352,5622
8/15/2021,9424,6039,6116,6101,9352,5626
8/16/2021,9446,6048,6122,6108,9359,5631
8/17/2021,9477,6063,6134,6113,9362,5664
8/18/2021,9512,6070,6145,6118,9370,5715
8/19/2021,9540,6073,6156,6119,9375,5746
8/2/2021,8706,5723,5907,5993,9267,4903
8/20/2021,9559,6080,6162,6122,9377,5762
8/21/2021,9568,6085,6167,6124,9378,5783
8/22/2021,9570,6085,6169,6127,9379,5786
8/23/2021,9594,6091,6177,6136,9380,5792
8/24/2021,9611,6103,6187,6141,9383,5819
8/25/2021,9639,6113,6190,6149,9390,5881
8/26/2021,9779,6191,6249,6175,9411,5930
8/27/2021,9845,6232,6278,6193,9420,6017
8/28/2021,9853,6235,6282,6197,9422,6024
8/29/2021,9856,6236,6282,6197,9423,6025
8/3/2021,8752,5742,5919,5999,9277,4970
8/30/2021,9876,6241,6286,6202,9423,6040
8/31/2021,9891,6245,6290,6204,9425,6048
