date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4376,4429,3664,3444,2048,25
1/10/2021,6673,6386,5538,5363,4524,65
1/11/2021,6989,6662,5809,5649,4900,76
1/12/2021,7321,6921,6073,5909,5409,86
1/13/2021,7542,7157,6314,6155,5844,96
1/14/2021,7852,7467,6631,6449,6263,101
1/15/2021,8484,8037,7209,7015,7557,112
1/16/2021,8727,8230,7394,7180,7826,115
1/17/2021,8810,8290,7439,7237,7955,118
1/18/2021,9156,8604,7754,7526,9522,125
1/19/2021,9529,8891,8081,7850,11190,136
1/2/2021,4547,4552,3762,3555,2150,27
1/20/2021,10026,9440,8594,8326,13311,151
1/21/2021,10434,9885,9085,8809,16419,160
1/22/2021,11144,10570,9838,9548,19469,175
1/23/2021,11425,10803,10033,9748,21287,180
1/24/2021,11572,10932,10142,9851,21607,183
1/25/2021,12304,11568,10890,10603,24856,198
1/26/2021,13021,12153,11551,11248,27888,208
1/27/2021,13754,12750,12217,11975,31068,217
1/28/2021,14604,13395,12890,12705,34384,233
1/29/2021,15533,14117,13623,13461,37469,256
1/3/2021,4639,4640,3831,3611,2195,29
1/30/2021,16195,14548,13977,13857,40211,264
1/31/2021,16362,14662,14093,13995,40956,269
1/4/2021,4984,4943,4092,3894,2435,38
1/5/2021,5324,5262,4359,4178,2739,43
1/6/2021,5748,5602,4779,4543,3067,50
1/7/2021,6051,5833,4997,4821,3467,55
1/8/2021,6323,6115,5286,5102,3718,59
1/9/2021,6575,6287,5453,5289,4455,65
12/1/2020,9,4,8,7,13,
12/10/2020,12,5,12,12,19,
12/11/2020,12,6,14,14,21,
12/12/2020,12,6,14,16,22,
12/13/2020,13,6,14,17,22,
12/14/2020,13,9,17,17,23,
12/15/2020,17,12,21,22,29,
12/16/2020,18,14,23,23,30,
12/17/2020,267,321,335,280,114,
12/18/2020,588,678,631,550,227,1
12/19/2020,797,886,776,651,290,1
12/2/2020,10,4,10,7,13,
12/20/2020,799,888,779,654,294,1
12/21/2020,1216,1265,1061,932,421,3
12/22/2020,1618,1656,1397,1215,551,5
12/23/2020,2125,2147,1773,1528,721,6
12/24/2020,2390,2422,1973,1742,809,8
12/25/2020,2391,2422,1973,1744,812,8
12/26/2020,2598,2625,2123,1897,881,9
12/27/2020,2646,2670,2153,1928,896,9
12/28/2020,3114,3114,2510,2257,1079,11
12/29/2020,3579,3572,2858,2645,1321,17
12/3/2020,10,5,11,9,15,
12/30/2020,4023,4038,3304,3069,1594,18
12/31/2020,4346,4394,3616,3383,1838,23
12/4/2020,10,5,12,9,15,
12/5/2020,11,5,12,9,15,
12/6/2020,11,5,12,10,15,
12/7/2020,11,5,12,11,15,
12/8/2020,11,5,12,12,15,
12/9/2020,12,5,12,12,18,
2/1/2021,16993,15206,14670,14615,43149,279
2/10/2021,21372,18313,18196,18851,68831,410
2/11/2021,21720,18565,18430,19170,73011,422
2/12/2021,22089,18859,18729,19598,76810,434
2/13/2021,22305,19004,18886,19806,80073,448
2/14/2021,22375,19035,18946,19857,80552,455
2/15/2021,22538,19144,19064,19995,82395,459
2/16/2021,22742,19274,19245,20220,84608,469
2/17/2021,23050,19488,19452,20492,86729,485
2/18/2021,23274,19644,19597,20694,88647,491
2/19/2021,23525,19788,19780,20886,89623,498
2/2/2021,17667,15773,15330,15283,45545,296
2/20/2021,23803,19977,19944,21065,90357,514
2/21/2021,23837,20009,19988,21105,90612,517
2/22/2021,23977,20078,20064,21218,91605,522
2/23/2021,24135,20179,20175,21372,93163,528
2/24/2021,24445,20371,20360,21632,95093,564
2/25/2021,24648,20537,20515,21900,97985,577
2/26/2021,25020,20795,20799,22421,101405,594
2/27/2021,25213,20953,20977,22676,103815,604
2/28/2021,25313,21037,21052,22812,105848,619
2/3/2021,18246,16266,15857,15912,48623,311
2/4/2021,18807,16694,16305,16497,52033,328
2/5/2021,19556,17234,16955,17333,55887,350
2/6/2021,20053,17507,17260,17703,57612,363
2/7/2021,20127,17553,17313,17785,58215,365
2/8/2021,20508,17803,17602,18132,60964,373
2/9/2021,20905,18032,17885,18463,64214,387
3/1/2021,25543,21217,21250,23200,108576,644
3/10/2021,28759,23454,23694,30963,135399,897
3/11/2021,29264,23833,24148,32578,138892,953
3/12/2021,29932,24261,24630,34072,142298,1016
3/13/2021,30321,24516,24966,35252,143852,1055
3/14/2021,30642,24700,25181,36086,145046,1096
3/15/2021,31028,25035,25503,38394,147266,1143
3/16/2021,31777,25582,26120,40816,149855,1230
3/17/2021,32837,26412,26941,43694,152282,1328
3/18/2021,33858,27161,27744,46525,154515,1413
3/19/2021,35122,28096,28669,49366,156435,1528
3/2/2021,25815,21411,21449,23558,111669,668
3/20/2021,35963,28627,29282,51161,157527,1589
3/21/2021,36623,29209,29918,52605,158249,1679
3/22/2021,37780,29921,30691,54572,159953,1797
3/23/2021,39203,30903,31689,56833,161719,1943
3/24/2021,41014,32114,32925,58896,163376,2238
3/25/2021,43083,33700,34584,61145,164941,2634
3/26/2021,45225,35274,36191,63252,166347,3132
3/27/2021,46494,36164,37097,64457,167074,3504
3/28/2021,47329,36820,37817,64875,167285,3821
3/29/2021,49431,38291,39247,65695,167849,4427
3/3/2021,26223,21702,21744,24188,115640,703
3/30/2021,51759,39854,40789,66731,168834,5085
3/31/2021,54188,41346,42507,67986,169910,5794
3/4/2021,26535,21902,21961,24953,118777,722
3/5/2021,26937,22181,22260,25876,121827,754
3/6/2021,27214,22381,22490,26601,124131,776
3/7/2021,27473,22565,22693,27271,125965,785
3/8/2021,27791,22762,22936,28309,128878,802
3/9/2021,28143,23052,23234,29537,131882,833
4/1/2021,56225,42548,43946,68780,170783,6470
4/10/2021,72714,51826,54123,76101,177462,11555
4/11/2021,73574,52234,54567,76448,177718,11834
4/12/2021,75073,52966,55458,77204,178383,12156
4/13/2021,76267,53554,56044,77726,178851,12422
4/14/2021,77614,54261,56738,78276,179271,12738
4/15/2021,78666,54907,57298,78717,179627,12987
4/16/2021,79829,55574,58029,79285,180090,13356
4/17/2021,80451,55917,58407,79586,180282,13565
4/18/2021,80850,56138,58622,79734,180389,13725
4/19/2021,81472,56541,59034,80163,180743,13921
4/2/2021,58387,43838,45477,69571,171508,7174
4/20/2021,82165,56860,59395,80487,181052,14078
4/21/2021,82933,57331,59844,80876,181380,14242
4/22/2021,83711,57779,60263,81263,181721,14457
4/23/2021,84639,58398,60836,81767,182112,14729
4/24/2021,85278,58736,61253,82111,182372,14971
4/25/2021,85662,58909,61453,82232,182476,15133
4/26/2021,86432,59357,61894,82654,182800,15330
4/27/2021,87213,59794,62331,83030,183108,15547
4/28/2021,88018,60184,62762,83481,183453,15747
4/29/2021,88764,60571,63139,83836,183802,15907
4/3/2021,59801,44645,46365,70138,171852,7704
4/30/2021,89524,60998,63653,84275,184179,16088
4/4/2021,60678,45046,46834,70382,172032,8013
4/5/2021,62728,46186,48151,71382,173003,8661
4/6/2021,64670,47263,49408,72373,174116,9269
4/7/2021,67217,48727,50826,73443,175163,9980
4/8/2021,69388,49907,52092,74482,176127,10573
4/9/2021,71574,51156,53430,75536,177043,11151
5/1/2021,89905,61256,63963,84555,184351,16222
5/10/2021,93590,63399,66160,86664,186191,17259
5/11/2021,93934,63626,66382,86896,186430,17365
5/12/2021,94359,63849,66611,87108,186653,17618
5/13/2021,94806,64135,66860,87349,186869,19261
5/14/2021,95311,64441,67130,87585,187078,20667
5/15/2021,95751,64723,67398,87810,187206,22416
5/16/2021,96107,64920,67604,87961,187302,23453
5/17/2021,96678,65236,67944,88261,187578,24258
5/18/2021,97163,65516,68165,88462,187784,24834
5/19/2021,97613,65758,68422,88672,187972,25429
5/2/2021,90208,61441,64116,84698,184446,16337
5/20/2021,98034,66018,68670,88889,188150,26015
5/21/2021,98552,66337,68962,89169,188352,26949
5/22/2021,98942,66555,69161,89348,188470,27943
5/23/2021,99189,66703,69296,89443,188530,28365
5/24/2021,99623,66985,69516,89611,188683,28911
5/25/2021,100034,67236,69731,89790,188833,29300
5/26/2021,100382,67441,69908,89921,188938,29696
5/27/2021,100694,67606,70079,90058,189065,30097
5/28/2021,101054,67858,70334,90252,189207,30693
5/29/2021,101294,67964,70453,90369,189278,30985
5/3/2021,90721,61721,64389,84975,184671,16460
5/30/2021,101421,68036,70508,90429,189309,31133
5/31/2021,101514,68080,70567,90472,189337,31235
5/4/2021,91197,61975,64677,85248,184921,16591
5/5/2021,91754,62303,64995,85524,185217,16748
5/6/2021,92205,62546,65235,85746,185473,16841
5/7/2021,92726,62860,65581,86098,185772,16989
5/8/2021,93093,63098,65857,86323,185899,17134
5/9/2021,93302,63210,66002,86464,185980,17193
6/1/2021,101910,68266,70762,90624,189490,31758
6/10/2021,104322,69585,71904,91707,190302,34711
6/11/2021,104567,69712,72029,91821,190382,35023
6/12/2021,104750,69808,72131,91881,190414,35227
6/13/2021,104838,69859,72188,91924,190433,35292
6/14/2021,105097,70016,72318,92024,190514,35654
6/15/2021,105311,70131,72403,92104,190584,35881
6/16/2021,105571,70270,72522,92187,190647,36184
6/17/2021,105806,70393,72625,92273,190742,36408
6/18/2021,106072,70544,72768,92375,190846,36763
6/19/2021,106219,70633,72843,92435,190901,36991
6/2/2021,102258,68439,70933,90763,189605,32158
6/20/2021,106290,70682,72872,92469,190923,37087
