date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11854,12919,12014,9696,5515,115
1/10/2021,20175,19886,18818,15802,10991,240
1/11/2021,21420,20997,20027,16771,12748,275
1/12/2021,23434,22972,22047,18430,17489,362
1/13/2021,25474,25101,24252,20090,22986,433
1/14/2021,27441,27228,26523,21978,28944,477
1/15/2021,29658,29253,28625,23751,33745,546
1/16/2021,31037,30454,29893,24914,36900,581
1/17/2021,32014,31352,30854,25879,40008,617
1/18/2021,33062,32297,32005,26993,44974,648
1/19/2021,34343,33519,33307,28297,51192,714
1/2/2021,13402,14289,13239,10772,6215,139
1/20/2021,35632,34799,34931,29810,58115,762
1/21/2021,37132,36301,36782,31675,66192,820
1/22/2021,40043,38944,39760,34677,74015,923
1/23/2021,42681,41016,42267,37138,78787,1007
1/24/2021,43974,42193,43547,38552,83876,1052
1/25/2021,45284,43353,44969,40146,91283,1111
1/26/2021,46972,44801,46708,42041,102076,1173
1/27/2021,48475,46115,48224,43680,112427,1213
1/28/2021,49700,47200,49447,45116,123231,1252
1/29/2021,51755,48881,51170,46947,133868,1326
1/3/2021,14150,14864,13748,11211,6441,157
1/30/2021,53511,50283,52761,48521,138835,1395
1/31/2021,54133,50835,53397,49217,142455,1426
1/4/2021,15189,15789,14696,11991,7264,165
1/5/2021,16151,16612,15561,12789,8008,184
1/6/2021,17331,17579,16510,13706,8711,196
1/7/2021,18252,18380,17320,14489,9435,210
1/8/2021,19084,19049,17973,15052,9898,217
1/9/2021,19787,19584,18515,15510,10691,236
12/1/2020,27,21,19,12,16,1
12/10/2020,35,27,26,22,30,1
12/11/2020,36,29,26,25,30,1
12/12/2020,37,29,26,26,30,1
12/13/2020,37,30,28,27,31,1
12/14/2020,38,32,28,28,37,1
12/15/2020,41,36,33,35,40,1
12/16/2020,52,47,46,41,44,1
12/17/2020,278,394,353,272,166,4
12/18/2020,664,878,749,532,287,4
12/19/2020,1028,1344,1144,828,406,9
12/2/2020,29,21,19,16,21,1
12/20/2020,1225,1588,1386,1023,490,10
12/21/2020,1937,2424,2145,1575,756,13
12/22/2020,2901,3520,3132,2280,1053,18
12/23/2020,3971,4795,4282,3087,1404,25
12/24/2020,4349,5172,4635,3383,1539,25
12/25/2020,4349,5172,4636,3383,1542,25
12/26/2020,5487,6465,5748,4324,1952,35
12/27/2020,5998,7004,6267,4762,2157,43
12/28/2020,7165,8183,7400,5780,2752,54
12/29/2020,8944,9948,9075,7211,3765,85
12/3/2020,31,21,21,16,22,1
12/30/2020,10826,11926,11032,8853,4740,105
12/31/2020,11781,12852,11927,9600,5090,114
12/4/2020,31,21,21,17,24,1
12/5/2020,31,21,21,17,25,1
12/6/2020,31,21,21,17,25,1
12/7/2020,31,22,24,18,26,1
12/8/2020,33,23,24,19,26,1
12/9/2020,33,23,25,20,28,1
2/1/2021,54953,51580,54170,50162,150733,1467
2/10/2021,63903,59655,62828,60761,241301,2046
2/11/2021,64984,60569,63853,62212,252252,2114
2/12/2021,66787,62044,65393,64196,267415,2221
2/13/2021,68652,63641,67200,66261,277427,2330
2/14/2021,69305,64118,67787,67015,282571,2358
2/15/2021,69978,64738,68457,67914,292071,2404
2/16/2021,71106,65536,69362,69096,302423,2459
2/17/2021,72087,66433,70298,70293,313528,2545
2/18/2021,72940,67152,71087,71366,324462,2584
2/19/2021,74061,68069,71985,72587,333609,2675
2/2/2021,55921,52457,55020,51324,160679,1514
2/20/2021,75763,69454,73368,74173,341616,2785
2/21/2021,76369,70034,73955,74905,346688,2825
2/22/2021,76984,70589,74482,75585,352520,2876
2/23/2021,78109,71468,75501,76855,360733,2949
2/24/2021,79287,72511,76622,78322,370379,3040
2/25/2021,80394,73462,77620,79639,380256,3135
2/26/2021,81934,74755,78924,81412,389481,3240
2/27/2021,83196,75843,80015,82756,395923,3328
2/28/2021,83761,76276,80520,83736,399747,3373
2/3/2021,56756,53252,55845,52309,171060,1570
2/4/2021,57696,54112,56874,53483,181826,1627
2/5/2021,58942,55215,57988,54823,190749,1703
2/6/2021,60200,56277,59122,56070,201365,1793
2/7/2021,60727,56784,59628,56655,207029,1828
2/8/2021,61695,57693,60649,57934,217667,1910
2/9/2021,62800,58687,61706,59320,229520,1985
3/1/2021,84463,76892,81286,84921,404959,3441
3/10/2021,94830,85089,90301,142489,448964,4318
3/11/2021,96947,86785,92094,152672,455010,4464
3/12/2021,99311,88548,94078,161866,460269,4621
3/13/2021,101028,89949,95710,170234,464210,4731
3/14/2021,102308,91042,96872,176603,466608,4812
3/15/2021,103801,92339,98437,184772,470324,4926
3/16/2021,105840,93950,100311,192554,474207,5091
3/17/2021,108485,96269,102932,201446,479348,5294
3/18/2021,111202,98549,105538,209365,484125,5493
3/19/2021,114647,101114,108341,216561,488623,5814
3/2/2021,85295,77634,82095,86871,410933,3497
3/20/2021,117562,103530,111184,221978,492389,6057
3/21/2021,119812,105436,113350,226091,494637,6271
3/22/2021,123090,108290,116508,230600,497728,6614
3/23/2021,126990,111583,120027,235555,500719,7092
3/24/2021,133434,116938,125695,240121,503850,8417
3/25/2021,140672,122650,131813,244260,506964,9781
3/26/2021,147124,127759,137261,248013,509166,11134
3/27/2021,153112,132585,142317,250613,510587,12858
3/28/2021,158255,136447,146461,252281,511486,14405
3/29/2021,165928,142227,152908,254114,512692,16197
3/3/2021,86197,78352,82978,89984,416619,3585
3/30/2021,173628,147953,159247,256230,513997,18066
3/31/2021,181917,154147,166389,258886,515726,20309
3/4/2021,87298,79271,83959,97098,422302,3676
3/5/2021,88887,80374,85156,105278,427175,3839
3/6/2021,89973,81165,86004,111672,430810,3919
3/7/2021,90808,81840,86708,117069,433269,3982
3/8/2021,91914,82731,87690,125401,438256,4066
3/9/2021,93292,83811,88889,133260,443191,4162
4/1/2021,190051,160235,173832,261633,517690,22323
4/10/2021,240998,195241,213416,283237,532855,34299
4/11/2021,244172,197273,215657,284424,533640,35490
4/12/2021,248948,200421,219346,286781,535537,36654
4/13/2021,253234,203083,222334,288667,536949,37751
4/14/2021,257674,205709,225229,290398,538220,38858
4/15/2021,262891,209095,228568,292524,539783,39910
4/16/2021,267313,212001,231676,294445,541132,40872
4/17/2021,270672,214345,234429,296032,542215,42001
4/18/2021,272598,215507,235790,296773,542725,42691
4/19/2021,276002,217845,238262,298346,544054,43552
4/2/2021,196560,165097,179449,264072,519235,23994
4/20/2021,279207,219932,240699,299872,545322,44448
4/21/2021,283399,222675,243446,301676,546786,45493
4/22/2021,287314,225211,246039,303362,548112,46364
4/23/2021,291126,227839,248726,305029,549268,47345
