date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-09-07 00:00:00,117,9,0.0769230769230769,,,
2021-09-06 00:00:00,3304,476,0.1440677966101695,236,117,0.4957627118644068
2021-09-05 00:00:00,6755,938,0.138860103626943,138,73,0.5289855072463768
2021-09-04 00:00:00,8060,1146,0.1421836228287841,225,119,0.528888888888889
2021-09-03 00:00:00,11711,1515,0.1293655537528819,827,407,0.4921402660217654
2021-09-02 00:00:00,14380,1569,0.1091098748261474,872,461,0.5286697247706422
2021-09-01 00:00:00,15379,1817,0.1181481240652838,943,517,0.5482502651113468
2021-08-31 00:00:00,17741,1910,0.1076602220844372,1017,510,0.5014749262536874
2021-08-30 00:00:00,18694,2148,0.1149031774901038,975,511,0.5241025641025642
2021-08-29 00:00:00,8944,1147,0.128242397137746,211,107,0.5071090047393366
2021-08-28 00:00:00,10795,1315,0.1218156553960167,367,190,0.5177111716621254
2021-08-27 00:00:00,17826,1767,0.0991248737798721,908,477,0.525330396475771
2021-08-26 00:00:00,18176,1890,0.1039832746478873,1046,592,0.5659655831739961
2021-08-25 00:00:00,19259,2089,0.108468767848798,1143,640,0.5599300087489064
2021-08-24 00:00:00,19847,1923,0.0968912178162947,1165,626,0.5373390557939914
2021-08-23 00:00:00,20923,2168,0.1036180280074559,1103,577,0.5231187669990934
2021-08-22 00:00:00,9914,1129,0.1138793625176518,248,132,0.532258064516129
2021-08-21 00:00:00,11381,1267,0.1113258940339162,396,191,0.4823232323232324
2021-08-20 00:00:00,18928,1934,0.1021766694843618,1030,567,0.5504854368932038
2021-08-19 00:00:00,19933,2020,0.101339487282396,999,552,0.5525525525525526
2021-08-18 00:00:00,20560,2087,0.1015077821011673,1001,520,0.5194805194805194
2021-08-17 00:00:00,21308,2156,0.1011826544021025,1059,558,0.5269121813031162
2021-08-16 00:00:00,22465,2306,0.1026485644335633,977,525,0.5373592630501536
2021-08-15 00:00:00,10233,1282,0.125280953776996,221,106,0.4796380090497738
2021-08-14 00:00:00,10843,1315,0.1212763995204279,339,181,0.5339233038348082
