date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,4,1
1/14/2021,10,6
1/15/2021,27,17
1/16/2021,57,30
1/18/2021,58,1
1/19/2021,63,5
1/2/2021,155,92
1/20/2021,329,174
1/21/2021,435,106
1/22/2021,800,365
1/23/2021,1180,380
1/24/2021,1558,378
1/25/2021,1933,375
1/26/2021,2023,90
1/27/2021,2024,1
1/28/2021,2025,1
1/29/2021,2261,236
1/3/2021,2666,405
1/30/2021,3143,477
1/31/2021,3899,756
1/4/2021,4266,367
1/5/2021,4267,1
1/6/2021,4694,427
1/7/2021,5147,453
1/8/2021,5446,299
1/9/2021,5838,392
12/14/2020,6273,435
12/15/2020,6278,5
12/16/2020,6464,186
12/17/2020,6913,449
12/18/2020,7418,505
12/2/2020,8086,668
12/20/2020,8500,414
12/21/2020,8752,252
12/22/2020,8774,22
12/23/2020,9336,562
12/24/2020,9889,553
12/28/2020,10640,751
12/29/2020,11796,1156
12/30/2020,12489,693
12/31/2020,12632,143
12/4/2020,12634,2
2/1/2021,13347,713
2/10/2021,14074,727
2/11/2021,15190,1116
2/12/2021,16093,903
2/13/2021,16727,634
2/14/2021,17430,703
2/15/2021,17432,2
2/16/2021,18224,792
2/17/2021,19140,916
2/18/2021,19907,767
2/19/2021,20962,1055
2/2/2021,21906,944
2/20/2021,22635,729
2/21/2021,22688,53
2/22/2021,22885,197
2/23/2021,23836,951
2/24/2021,24861,1025
2/25/2021,25667,806
2/26/2021,26191,524
2/27/2021,26245,54
2/28/2021,26276,31
2/3/2021,26724,448
2/4/2021,27364,640
2/5/2021,27958,594
2/6/2021,28959,1001
2/7/2021,29766,807
2/8/2021,30172,406
2/9/2021,30196,24
3/1/2021,30867,671
3/10/2021,31442,575
3/11/2021,32240,798
3/12/2021,33008,768
3/13/2021,33455,447
3/14/2021,34187,732
3/15/2021,34222,35
3/16/2021,34711,489
3/17/2021,35278,567
3/18/2021,36249,971
3/19/2021,37341,1092
3/2/2021,38072,731
3/20/2021,38769,697
3/21/2021,38839,70
3/22/2021,39511,672
3/23/2021,40138,627
3/24/2021,40948,810
3/25/2021,42046,1098
3/26/2021,42604,558
3/27/2021,42693,89
3/28/2021,42766,73
3/29/2021,43294,528
3/3/2021,44093,799
3/30/2021,45001,908
3/31/2021,45990,989
3/4/2021,46703,713
3/5/2021,46867,164
3/6/2021,46929,62
3/7/2021,47517,588
3/8/2021,47953,436
3/9/2021,48899,946
4/1/2021,49335,436
4/10/2021,49739,404
4/11/2021,49939,200
4/12/2021,49977,38
4/13/2021,50378,401
4/14/2021,50843,465
4/15/2021,51256,413
4/16/2021,52082,826
4/17/2021,52469,387
4/18/2021,52669,200
4/19/2021,52757,88
4/2/2021,53486,729
4/20/2021,53860,374
4/21/2021,54333,473
4/22/2021,54935,602
4/23/2021,55287,352
4/24/2021,55380,93
4/25/2021,55434,54
4/26/2021,55912,478
4/27/2021,56284,372
4/28/2021,56708,424
4/29/2021,57098,390
4/3/2021,57370,272
4/30/2021,57523,153
4/4/2021,57555,32
4/5/2021,57866,311
4/6/2021,58148,282
4/7/2021,58468,320
4/8/2021,58837,369
4/9/2021,59053,216
5/1/2021,59122,69
5/10/2021,59144,22
5/11/2021,59313,169
5/12/2021,59599,286
5/13/2021,59776,177
5/14/2021,60183,407
5/15/2021,60327,144
5/16/2021,60390,63
5/17/2021,60410,20
5/18/2021,60714,304
5/19/2021,60901,187
5/2/2021,61064,163
5/20/2021,61374,310
5/21/2021,61830,456
5/22/2021,61884,54
5/23/2021,61939,55
5/24/2021,62362,423
5/25/2021,62713,351
5/26/2021,63088,375
5/27/2021,63601,513
5/28/2021,63857,256
5/29/2021,64136,279
5/3/2021,64184,48
5/30/2021,64408,224
5/31/2021,64670,262
5/4/2021,64870,200
5/5/2021,65110,240
5/6/2021,65255,145
5/7/2021,65303,48
5/8/2021,65330,27
5/9/2021,65366,36
6/1/2021,65605,239
6/10/2021,65728,123
6/11/2021,65956,228
6/12/2021,66278,322
6/13/2021,66301,23
6/14/2021,66341,40
6/15/2021,66564,223
6/16/2021,66775,211
6/17/2021,67155,380
6/18/2021,67420,265
6/19/2021,67654,234
6/2/2021,67847,193
6/20/2021,67867,20
6/21/2021,68086,219
6/22/2021,68348,262
6/23/2021,68553,205
6/24/2021,68733,180
6/25/2021,68879,146
6/26/2021,68914,35
6/27/2021,68948,34
6/28/2021,69095,147
6/29/2021,69307,212
6/3/2021,69438,131
6/30/2021,69578,140
6/4/2021,69700,122
6/5/2021,69725,25
6/6/2021,69739,14
6/7/2021,69848,109
6/8/2021,70009,161
6/9/2021,70164,155
7/1/2021,70297,133
7/10/2021,70400,103
7/11/2021,70413,13
7/12/2021,70424,11
7/13/2021,70473,49
7/14/2021,70624,151
7/15/2021,70744,120
7/16/2021,70912,168
7/17/2021,71070,158
7/18/2021,71087,17
7/19/2021,71100,13
7/2/2021,71235,135
7/20/2021,71367,132
7/21/2021,71551,184
7/22/2021,71644,93
7/23/2021,71793,149
7/24/2021,71838,45
7/25/2021,71863,25
7/26/2021,72036,173
7/27/2021,72224,188
7/28/2021,72385,161
7/29/2021,72563,178
7/3/2021,72690,127
7/30/2021,72737,47
7/31/2021,72752,15
7/4/2021,72905,153
7/5/2021,73060,155
7/6/2021,73220,160
7/7/2021,73394,174
7/8/2021,73537,143
7/9/2021,73586,49
8/1/2021,73600,14
8/10/2021,73769,169
8/11/2021,73966,197
8/12/2021,74146,180
8/13/2021,74297,151
8/14/2021,74526,229
8/15/2021,74575,49
8/16/2021,74597,22
8/17/2021,74749,152
8/18/2021,74947,198
8/19/2021,75210,263
8/2/2021,75410,200
8/20/2021,75705,295
8/21/2021,75784,79
8/22/2021,75815,31
8/23/2021,76089,274
8/24/2021,76346,257
8/25/2021,76525,179
8/26/2021,76685,160
8/27/2021,76894,209
8/28/2021,76944,50
8/29/2021,76977,33
8/3/2021,77144,167
8/30/2021,77274,130
8/31/2021,77417,143
8/4/2021,77557,140
8/5/2021,77777,220
8/6/2021,77859,82
8/7/2021,77915,56
