Category,value
tests,542164
Yuma,10719
Yavapai,13982
Santa Cruz,2111
Pinal,34724
Pima,54174
Navajo,4524
Mohave,12139
Maricopa,376922
La Paz,1593
Greenlee,207
Graham,1132
Gila,6013
Coconino,6716
Cochise,6193
Apache,1242
Unknown,462
65 years and older,126284
55 - 64 years,101873
45 - 54 years,95635
20 - 44 years,190047
Less than 20 years,27863
positive,0.1985653787414878
