Category,value
tests,783605
YUMA,13002
YAVAPAI,22900
SANTA CRUZ,2430
PINAL,47814
PIMA,69031
NAVAJO,6488
MOHAVE,18211
MARICOPA,561971
LA PAZ,1922
GREENLEE,316
GRAHAM,1678
GILA,7828
COCONINO,10281
COCHISE,7406
APACHE,1700
Unknown,729
65 years and older,189022
55 - 64 years,155239
45 - 54 years,141551
20 - 44 years,260898
Less than 20 years,36166
positive,0.2322152104695606
