date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,642,728,562,430,348,3
1/10/2021,1160,1135,936,781,698,15
1/11/2021,1233,1220,1013,831,762,16
1/12/2021,1340,1308,1085,915,957,17
1/13/2021,1402,1373,1163,993,1211,18
1/14/2021,1503,1458,1256,1080,1479,18
1/15/2021,1618,1555,1333,1178,2216,19
1/16/2021,1629,1571,1349,1201,2319,19
1/17/2021,1635,1580,1356,1205,2326,19
1/18/2021,1703,1652,1411,1258,2391,22
1/19/2021,1791,1717,1476,1335,2647,23
1/2/2021,668,744,570,445,358,3
1/20/2021,2045,1993,1800,1622,2856,28
1/21/2021,2198,2100,1901,1722,3063,29
1/22/2021,2293,2177,1997,1835,3398,30
1/23/2021,2338,2210,2033,1872,3595,33
1/24/2021,2343,2213,2033,1873,3613,33
1/25/2021,2392,2264,2096,1974,3917,34
1/26/2021,2455,2318,2150,2058,4275,37
1/27/2021,2709,2460,2299,2221,4652,40
1/28/2021,2902,2583,2426,2381,5056,46
1/29/2021,3002,2663,2506,2491,5392,50
1/3/2021,668,745,570,446,360,3
1/30/2021,3062,2708,2532,2529,5510,58
1/31/2021,3072,2710,2533,2534,5532,58
1/4/2021,740,820,628,514,420,4
1/5/2021,825,890,683,578,485,8
1/6/2021,907,939,738,630,550,10
1/7/2021,1024,1022,826,696,649,11
1/8/2021,1146,1127,924,761,688,15
1/9/2021,1160,1134,934,778,696,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,1,,2,1,
12/16/2020,26,38,31,23,14,
12/17/2020,55,71,62,46,19,
12/18/2020,101,128,107,77,36,
12/19/2020,111,141,115,90,37,
12/2/2020,,1,,1,,
12/20/2020,112,142,115,90,38,
12/21/2020,114,143,117,91,39,
12/22/2020,121,163,129,102,44,1
12/23/2020,179,268,205,140,66,2
12/24/2020,260,370,274,197,78,2
12/25/2020,287,397,294,217,83,2
12/26/2020,305,421,308,227,85,2
12/27/2020,332,444,322,239,88,2
12/28/2020,387,503,366,268,100,3
12/29/2020,450,578,413,316,195,3
12/3/2020,,1,,1,,
12/30/2020,550,666,487,377,296,3
12/31/2020,603,709,535,413,345,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3129,2772,2595,2640,5979,58
2/10/2021,5007,3630,3551,3936,9939,240
2/11/2021,5151,3748,3680,4112,10571,248
2/12/2021,5573,4049,3975,4496,11299,309
2/13/2021,5980,4266,4153,4693,11809,354
2/14/2021,5990,4269,4157,4697,11836,354
2/15/2021,6127,4397,4270,4817,12160,363
2/16/2021,6295,4551,4422,5005,12571,375
2/17/2021,6887,4903,4692,5272,12915,691
2/18/2021,6952,4965,4770,5369,13010,696
2/19/2021,7075,5036,4854,5477,13090,711
2/2/2021,3174,2808,2631,2693,6380,60
2/20/2021,7312,5137,4966,5563,13150,736
2/21/2021,7315,5140,4969,5566,13157,737
2/22/2021,7347,5162,4990,5610,13184,739
2/23/2021,7374,5180,5027,5658,13241,741
2/24/2021,7673,5383,5215,5878,13462,759
2/25/2021,7930,5578,5386,6069,13750,790
2/26/2021,8232,5796,5612,6286,14017,814
2/27/2021,8328,5870,5686,6358,14099,822
2/28/2021,8337,5875,5692,6365,14126,823
2/3/2021,3535,2936,2775,2863,6882,74
2/4/2021,3970,3082,2923,3050,7514,92
2/5/2021,4075,3171,3027,3200,8122,95
2/6/2021,4416,3387,3303,3567,8453,201
2/7/2021,4425,3390,3310,3575,8498,202
2/8/2021,4629,3438,3375,3681,8834,217
2/9/2021,4685,3482,3409,3762,9176,220
3/1/2021,8600,6075,5894,6563,14317,841
3/10/2021,9847,6773,6536,7870,15101,1068
3/11/2021,10030,6874,6650,8097,15253,1088
3/12/2021,10172,6945,6732,8261,15370,1098
3/13/2021,10201,6959,6752,8323,15421,1100
3/14/2021,10209,6963,6757,8345,15430,1100
3/15/2021,10300,6993,6792,8486,15537,1108
3/16/2021,10541,7132,6919,8687,15643,1166
3/17/2021,10787,7235,7031,8879,15792,1204
3/18/2021,10969,7354,7147,8984,15864,1225
3/19/2021,11142,7460,7260,9116,15947,1243
3/2/2021,9006,6304,6099,6795,14491,906
3/20/2021,11230,7523,7313,9189,15992,1251
3/21/2021,11252,7526,7315,9201,16005,1253
3/22/2021,11380,7623,7422,9279,16056,1274
3/23/2021,11721,7759,7525,9384,16120,1334
3/24/2021,12010,7831,7589,9463,16194,1382
3/25/2021,12351,7960,7702,9567,16249,1430
3/26/2021,12562,8017,7761,9645,16290,1491
3/27/2021,12775,8070,7803,9692,16313,1543
3/28/2021,12819,8089,7823,9702,16319,1550
3/29/2021,13052,8141,7892,9776,16352,1622
3/3/2021,9131,6374,6162,6939,14600,933
3/30/2021,13288,8208,7965,9857,16410,1691
3/31/2021,13653,8335,8077,9961,16481,1771
3/4/2021,9248,6439,6222,7104,14668,945
3/5/2021,9441,6558,6339,7294,14774,1016
3/6/2021,9548,6617,6391,7363,14810,1030
3/7/2021,9552,6618,6392,7386,14824,1031
3/8/2021,9642,6665,6428,7551,14895,1037
3/9/2021,9734,6727,6495,7726,14997,1055
4/1/2021,13970,8415,8172,10044,16590,1813
4/10/2021,15462,9039,8744,10664,17085,2146
4/11/2021,15491,9045,8749,10673,17090,2155
4/12/2021,15605,9073,8776,10703,17120,2167
4/13/2021,15702,9108,8810,10737,17148,2178
4/14/2021,15833,9160,8849,10785,17183,2206
4/15/2021,15975,9203,8877,10829,17230,2228
4/16/2021,16108,9259,8925,10878,17303,2267
4/17/2021,16151,9295,8958,10910,17337,2279
4/18/2021,16164,9299,8964,10913,17342,2281
4/19/2021,16295,9318,8985,10950,17367,2412
4/2/2021,14265,8526,8290,10172,16670,1898
4/20/2021,16396,9343,9017,10984,17401,2464
4/21/2021,16517,9397,9069,11044,17442,2518
4/22/2021,16628,9428,9117,11088,17474,2560
4/23/2021,16759,9478,9152,11133,17511,2658
4/24/2021,16813,9504,9182,11150,17526,2682
4/25/2021,16839,9508,9194,11157,17533,2695
4/26/2021,16897,9525,9211,11181,17545,2710
4/27/2021,16967,9552,9239,11204,17565,2726
4/28/2021,17118,9595,9294,11244,17606,2757
4/29/2021,17207,9622,9316,11276,17629,2778
4/3/2021,14328,8558,8325,10210,16705,1915
4/30/2021,17310,9648,9352,11323,17669,2800
4/4/2021,14347,8561,8332,10215,16717,1922
4/5/2021,14524,8632,8394,10270,16772,1950
4/6/2021,14749,8716,8474,10361,16857,1978
4/7/2021,14937,8800,8537,10462,16919,2010
4/8/2021,15137,8892,8632,10538,17001,2046
4/9/2021,15356,8987,8704,10629,17069,2084
5/1/2021,17361,9667,9358,11329,17683,2814
5/10/2021,17846,9838,9512,11479,17797,2959
5/11/2021,17895,9846,9533,11492,17809,2975
5/12/2021,17955,9865,9557,11515,17824,3013
5/13/2021,18014,9889,9584,11540,17841,3316
5/14/2021,18096,9924,9610,11571,17866,3753
5/15/2021,18133,9943,9625,11587,17881,3906
5/16/2021,18151,9951,9630,11593,17884,3923
5/17/2021,18222,9983,9651,11616,17897,4067
5/18/2021,18283,10005,9672,11626,17914,4137
5/19/2021,18363,10041,9702,11649,17943,4379
5/2/2021,17389,9672,9363,11337,17687,2821
5/20/2021,18416,10065,9716,11663,17957,4476
5/21/2021,18473,10092,9735,11680,17972,4658
5/22/2021,18524,10109,9748,11689,17978,4772
5/23/2021,18535,10113,9754,11694,17979,4785
5/24/2021,18579,10124,9764,11709,17986,4829
5/25/2021,18632,10139,9780,11720,17990,4857
5/26/2021,18720,10161,9802,11732,18011,4961
5/27/2021,18762,10177,9820,11749,18018,5000
5/28/2021,18809,10197,9838,11760,18028,5113
5/29/2021,18842,10205,9844,11764,18034,5137
5/3/2021,17436,9689,9385,11347,17691,2836
5/30/2021,18851,10208,9849,11764,18038,5144
5/31/2021,18852,10210,9849,11767,18039,5144
5/4/2021,17513,9722,9403,11373,17706,2859
5/5/2021,17586,9760,9423,11397,17728,2881
5/6/2021,17644,9778,9451,11413,17751,2901
5/7/2021,17747,9806,9478,11442,17765,2924
5/8/2021,17773,9817,9494,11462,17771,2941
5/9/2021,17798,9820,9499,11465,17773,2949
6/1/2021,18896,10225,9859,11783,18044,5160
6/10/2021,19199,10346,9959,11874,18108,5576
6/11/2021,19256,10368,9971,11885,18120,5659
6/12/2021,19271,10375,9978,11888,18125,5672
6/13/2021,19274,10376,9982,11894,18126,5672
6/14/2021,19314,10387,9993,11906,18134,5708
6/15/2021,19343,10391,10003,11913,18140,5730
6/16/2021,19388,10401,10016,11920,18145,5801
6/17/2021,19423,10417,10024,11934,18149,5841
6/18/2021,19469,10427,10040,11947,18159,5875
6/19/2021,19486,10432,10046,11951,18164,5894
6/2/2021,18932,10253,9874,11801,18054,5246
6/20/2021,19496,10438,10047,11952,18166,5903
6/21/2021,19525,10441,10053,11960,18168,5931
6/22/2021,19544,10447,10060,11965,18177,5947
6/23/2021,19591,10456,10075,11970,18179,5995
6/24/2021,19616,10461,10087,11974,18187,6015
6/25/2021,19652,10473,10094,11986,18190,6054
6/26/2021,19662,10475,10098,11992,18191,6061
6/27/2021,19670,10479,10100,11993,18192,6070
6/28/2021,19695,10490,10114,12004,18194,6107
6/29/2021,19722,10502,10120,12012,18196,6126
6/3/2021,18970,10263,9884,11814,18063,5282
6/30/2021,19750,10512,10130,12030,18207,6183
6/4/2021,19016,10280,9901,11831,18069,5360
6/5/2021,19051,10290,9912,11834,18075,5393
6/6/2021,19059,10291,9915,11835,18075,5406
6/7/2021,19082,10299,9929,11843,18080,5443
6/8/2021,19120,10311,9940,11850,18087,5460
6/9/2021,19171,10331,9949,11862,18098,5534
7/1/2021,19769,10524,10139,12035,18212,6202
7/10/2021,19950,10620,10216,12104,18261,6478
7/11/2021,19955,10621,10218,12107,18262,6481
7/12/2021,19984,10637,10226,12118,18268,6510
7/13/2021,19998,10645,10232,12122,18270,6532
7/14/2021,20020,10658,10242,12129,18278,6569
7/15/2021,20061,10674,10254,12147,18284,6606
7/16/2021,20094,10691,10274,12154,18294,6665
7/17/2021,20108,10697,10279,12159,18296,6687
7/18/2021,20116,10702,10281,12162,18296,6688
7/19/2021,20137,10711,10286,12174,18302,6738
7/2/2021,19797,10541,10152,12043,18220,6250
7/20/2021,20180,10736,10301,12183,18307,6764
7/21/2021,20208,10753,10319,12194,18318,6802
7/22/2021,20240,10767,10333,12208,18327,6830
7/23/2021,20269,10786,10346,12224,18330,6887
7/24/2021,20305,10793,10354,12231,18336,6902
7/25/2021,20315,10800,10361,12237,18337,6912
7/26/2021,20350,10814,10374,12249,18353,6971
7/27/2021,20372,10827,10387,12262,18361,7006
7/28/2021,20402,10845,10403,12281,18372,7082
7/29/2021,20451,10871,10419,12291,18383,7125
7/3/2021,19813,10552,10160,12048,18223,6262
7/30/2021,20508,10892,10433,12306,18390,7178
7/31/2021,20544,10898,10447,12309,18397,7205
7/4/2021,19815,10553,10160,12049,18224,6262
7/5/2021,19829,10562,10163,12058,18233,6272
7/6/2021,19852,10569,10170,12066,18239,6295
7/7/2021,19875,10582,10182,12079,18246,6346
7/8/2021,19891,10593,10187,12085,18247,6371
7/9/2021,19916,10606,10201,12091,18253,6417
8/1/2021,20555,10902,10454,12313,18400,7220
8/10/2021,20919,11073,10590,12429,18479,7684
8/11/2021,20975,11104,10618,12440,18491,7742
8/12/2021,21041,11130,10635,12453,18505,7766
8/13/2021,21099,11148,10654,12470,18517,7815
8/14/2021,21116,11160,10663,12477,18519,7858
8/15/2021,21130,11166,10669,12481,18522,7870
8/16/2021,21161,11178,10677,12491,18532,7893
8/17/2021,21190,11190,10684,12504,18535,7906
8/18/2021,21234,11211,10702,12526,18551,7939
8/19/2021,21289,11220,10720,12535,18563,7964
