date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21094,22699,20658,18006,12037,201,147.0,138.0,185,185.0,232.0,4.0,642.0,728.0,562.0,430,348.0,3.0,343.0,315.0,269.0,278.0,200,3.0,179.0,184.0,161.0,188.0,241.0,5.0,15.0,17.0,27.0,20.0,36.0,,161.0,149.0,168.0,207.0,196.0,6.0,11.0,8.0,20.0,14.0,16.0,,11854,12919,12014,9696,5515,115,301.0,386.0,430.0,500.0,328.0,7.0,212.0,263.0,263.0,316.0,890.0,7.0,647.0,992.0,932,751,498.0,5.0,4381,4424,3652,3437,2036,25.0,313.0,415.0,430.0,647.0,401,8.0,111.0,95.0,53.0,59.0,47.0,1.0,945,863,633,481.0,219,7.0
1/10/2021,34805,34805,32749,29651,28761,475,180.0,187.0,257,295.0,654.0,11.0,1160.0,1135.0,936.0,781,698.0,15.0,465.0,450.0,378.0,388.0,629,6.0,273.0,304.0,301.0,314.0,518.0,8.0,22.0,22.0,39.0,33.0,88.0,1.0,312.0,341.0,412.0,531.0,1013.0,16.0,29.0,19.0,41.0,39.0,30.0,,20175,19886,18818,15802,10991,240,454.0,558.0,639.0,749.0,788.0,12.0,364.0,447.0,458.0,558.0,2148.0,33.0,1198.0,1728.0,1713,1466,2243.0,17.0,6677,6383,5527,5352,4509,66.0,570.0,700.0,803.0,1116.0,914,12.0,268.0,207.0,156.0,152.0,178.0,7.0,1293,1201,922,710.0,494,11.0
1/11/2021,36740,36616,34695,31323,32509,534,184.0,192.0,266,310.0,736.0,12.0,1233.0,1220.0,1013.0,831,762.0,16.0,477.0,464.0,400.0,404.0,827,6.0,280.0,316.0,309.0,329.0,564.0,8.0,22.0,22.0,39.0,33.0,88.0,1.0,327.0,358.0,429.0,564.0,1089.0,16.0,29.0,19.0,41.0,40.0,33.0,,21420,20997,20027,16771,12748,275,471.0,572.0,670.0,787.0,887.0,12.0,400.0,497.0,523.0,606.0,2327.0,36.0,1248.0,1812.0,1799,1531,2421.0,21.0,6993,6659,5798,5638,4885,77.0,579.0,709.0,811.0,1134.0,940,13.0,285.0,227.0,182.0,170.0,193.0,7.0,1354,1288,985,748.0,835,11.0
1/12/2021,39553,39299,37479,33840,40034,642,193.0,203.0,278,338.0,854.0,12.0,1340.0,1308.0,1085.0,915,957.0,17.0,483.0,470.0,404.0,413.0,1041,6.0,289.0,323.0,323.0,358.0,629.0,11.0,25.0,28.0,44.0,39.0,105.0,1.0,335.0,363.0,438.0,579.0,1123.0,16.0,29.0,19.0,42.0,40.0,39.0,,23434,22972,22047,18430,17489,362,491.0,596.0,699.0,834.0,1049.0,12.0,426.0,525.0,583.0,675.0,2543.0,37.0,1341.0,1928.0,1917,1631,2702.0,22.0,7323,6917,6062,5899,5391,88.0,598.0,735.0,839.0,1185.0,1025,13.0,305.0,242.0,205.0,197.0,238.0,8.0,1417,1355,1061,802.0,1156,13.0
1/13/2021,42333,42211,40575,36534,48770,733,195.0,213.0,298,368.0,939.0,14.0,1402.0,1373.0,1163.0,993,1211.0,18.0,502.0,501.0,426.0,437.0,1351,6.0,300.0,332.0,335.0,375.0,727.0,11.0,28.0,34.0,45.0,42.0,133.0,1.0,340.0,370.0,447.0,586.0,1159.0,16.0,57.0,47.0,79.0,83.0,63.0,,25474,25101,24252,20090,22986,433,509.0,627.0,743.0,878.0,1213.0,13.0,446.0,544.0,607.0,740.0,2698.0,38.0,1454.0,2069.0,2064,1808,3108.0,25.0,7544,7153,6303,6145,5826,98.0,643.0,783.0,928.0,1276.0,1206,14.0,314.0,251.0,211.0,206.0,406.0,8.0,1503,1429,1136,864.0,1491,13.0
1/14/2021,45102,45248,43803,39528,58104,803,212.0,236.0,315,423.0,1156.0,17.0,1503.0,1458.0,1256.0,1080,1479.0,18.0,507.0,509.0,439.0,448.0,1599,6.0,316.0,363.0,363.0,423.0,849.0,12.0,36.0,41.0,60.0,65.0,143.0,1.0,350.0,386.0,466.0,616.0,1304.0,16.0,58.0,47.0,79.0,84.0,68.0,1.0,27441,27228,26523,21978,28944,477,542.0,658.0,792.0,943.0,1413.0,14.0,477.0,589.0,645.0,824.0,2889.0,47.0,1554.0,2257.0,2222,1955,3628.0,26.0,7854,7463,6619,6439,6245,103.0,676.0,828.0,983.0,1349.0,1317,16.0,325.0,262.0,220.0,217.0,568.0,8.0,1522,1446,1165,887.0,1579,13.0
1/15/2021,48593,48484,47160,42645,67204,923,220.0,237.0,332,447.0,1226.0,22.0,1618.0,1555.0,1333.0,1178,2216.0,19.0,512.0,516.0,449.0,458.0,2025,6.0,424.0,478.0,470.0,549.0,977.0,32.0,39.0,42.0,64.0,67.0,148.0,1.0,406.0,432.0,507.0,671.0,1339.0,23.0,60.0,47.0,79.0,84.0,71.0,1.0,29658,29253,28625,23751,33745,546,567.0,703.0,830.0,1009.0,1646.0,15.0,509.0,633.0,702.0,902.0,3129.0,48.0,1677.0,2414.0,2397,2091,4001.0,28.0,8487,8032,7195,7005,7538,114.0,691.0,839.0,996.0,1368.0,1363,16.0,341.0,276.0,231.0,225.0,734.0,9.0,1551,1462,1185,914.0,1668,13.0
1/16/2021,50392,50063,48835,44257,72570,970,220.0,237.0,333,450.0,1240.0,22.0,1629.0,1571.0,1349.0,1201,2319.0,19.0,528.0,521.0,457.0,470.0,2381,6.0,427.0,478.0,471.0,549.0,1032.0,32.0,39.0,42.0,64.0,67.0,149.0,1.0,406.0,433.0,508.0,672.0,1341.0,23.0,60.0,48.0,79.0,85.0,72.0,1.0,31037,30454,29893,24914,36900,581,578.0,720.0,846.0,1049.0,1913.0,17.0,513.0,634.0,703.0,904.0,3137.0,48.0,1738.0,2505.0,2495,2183,4621.0,31.0,8729,8225,7380,7171,7805,118.0,713.0,869.0,1040.0,1415.0,1507,18.0,347.0,278.0,231.0,225.0,739.0,9.0,1555,1464,1188,915.0,1673,13.0
1/17/2021,51507,51082,49907,45342,76024,1011,220.0,237.0,334,450.0,1240.0,22.0,1635.0,1580.0,1356.0,1205,2326.0,19.0,531.0,522.0,460.0,471.0,2394,6.0,428.0,478.0,471.0,549.0,1034.0,32.0,39.0,42.0,64.0,67.0,149.0,1.0,406.0,433.0,508.0,672.0,1344.0,23.0,60.0,48.0,79.0,86.0,73.0,1.0,32014,31352,30854,25879,40008,617,579.0,723.0,846.0,1052.0,1937.0,17.0,515.0,635.0,703.0,905.0,3139.0,48.0,1757.0,2537.0,2538,2218,4675.0,31.0,8812,8285,7425,7228,7934,121.0,715.0,871.0,1043.0,1419.0,1523,19.0,348.0,279.0,231.0,226.0,743.0,9.0,1557,1467,1189,916.0,1677,13.0
1/18/2021,53159,52620,51642,47066,83796,1055,227.0,244.0,346,459.0,1267.0,22.0,1703.0,1652.0,1411.0,1258,2391.0,22.0,534.0,527.0,467.0,480.0,2571,6.0,441.0,482.0,485.0,562.0,1109.0,32.0,42.0,43.0,65.0,71.0,156.0,1.0,409.0,441.0,514.0,695.0,1411.0,23.0,61.0,49.0,80.0,88.0,80.0,1.0,33062,32297,32005,26993,44974,648,597.0,741.0,868.0,1082.0,2147.0,18.0,528.0,646.0,733.0,932.0,3162.0,48.0,1822.0,2652.0,2606,2310,4893.0,32.0,9158,8599,7740,7518,9501,128.0,722.0,874.0,1056.0,1439.0,1671,20.0,350.0,284.0,233.0,231.0,749.0,9.0,1566,1473,1198,920.0,1694,13.0
