date,Arizona_cume,Arizona
2020-12-01 00:00:00,79,
2020-12-02 00:00:00,93,14
2020-12-03 00:00:00,103,10
2020-12-04 00:00:00,108,5
2020-12-05 00:00:00,110,2
2020-12-06 00:00:00,112,2
2020-12-07 00:00:00,119,7
2020-12-08 00:00:00,124,5
2020-12-09 00:00:00,131,7
2020-12-10 00:00:00,142,11
2020-12-11 00:00:00,154,12
2020-12-12 00:00:00,161,7
2020-12-13 00:00:00,165,4
2020-12-14 00:00:00,176,11
2020-12-15 00:00:00,222,46
2020-12-16 00:00:00,805,583
2020-12-17 00:00:00,3954,3149
2020-12-18 00:00:00,7598,3644
2020-12-19 00:00:00,10155,2557
2020-12-20 00:00:00,11179,1024
2020-12-21 00:00:00,16714,5535
2020-12-22 00:00:00,25111,8397
2020-12-23 00:00:00,35323,10212
2020-12-24 00:00:00,39337,4014
2020-12-25 00:00:00,39476,139
2020-12-26 00:00:00,46103,6627
2020-12-27 00:00:00,48754,2651
2020-12-28 00:00:00,58247,9493
2020-12-29 00:00:00,71205,12958
2020-12-30 00:00:00,86086,14881
2020-12-31 00:00:00,93930,7844
2021-01-01 00:00:00,95031,1101
2021-01-02 00:00:00,102606,7575
2021-01-03 00:00:00,105817,3211
2021-01-04 00:00:00,114508,8691
2021-01-05 00:00:00,123471,8963
2021-01-06 00:00:00,135467,11996
2021-01-07 00:00:00,148071,12604
2021-01-08 00:00:00,160096,12025
2021-01-09 00:00:00,168041,7945
2021-01-10 00:00:00,171278,3237
2021-01-11 00:00:00,187049,15771
2021-01-12 00:00:00,210253,23204
2021-01-13 00:00:00,235579,25326
2021-01-14 00:00:00,260304,24725
2021-01-15 00:00:00,285318,25014
2021-01-16 00:00:00,301090,15772
2021-01-17 00:00:00,310427,9337
2021-01-18 00:00:00,329475,19048
2021-01-19 00:00:00,356545,27070
2021-01-20 00:00:00,389012,32467
2021-01-21 00:00:00,424513,35501
2021-01-22 00:00:00,462833,38320
2021-01-23 00:00:00,491580,28747
2021-01-24 00:00:00,507796,16216
2021-01-25 00:00:00,537401,29605
2021-01-26 00:00:00,574186,36785
2021-01-27 00:00:00,614263,40077
2021-01-28 00:00:00,654864,40601
2021-01-29 00:00:00,695439,40575
2021-01-30 00:00:00,722671,27232
2021-01-31 00:00:00,734285,11614
2021-02-01 00:00:00,765674,31389
2021-02-02 00:00:00,804503,38829
2021-02-03 00:00:00,849051,44548
2021-02-04 00:00:00,895860,46809
2021-02-05 00:00:00,939942,44082
2021-02-06 00:00:00,978237,38295
2021-02-07 00:00:00,994621,16384
2021-02-08 00:00:00,1033562,38941
2021-02-09 00:00:00,1077974,44412
2021-02-10 00:00:00,1129838,51864
2021-02-11 00:00:00,1182555,52717
2021-02-12 00:00:00,1245684,63129
2021-02-13 00:00:00,1292087,46403
2021-02-14 00:00:00,1309496,17409
2021-02-15 00:00:00,1341022,31526
2021-02-16 00:00:00,1385795,44773
2021-02-17 00:00:00,1433120,47325
2021-02-18 00:00:00,1478402,45282
2021-02-19 00:00:00,1521472,43070
2021-02-20 00:00:00,1556872,35400
2021-02-21 00:00:00,1571871,14999
2021-02-22 00:00:00,1600287,28416
2021-02-23 00:00:00,1644741,44454
