Category,value
tests,726028
YUMA,12625
YAVAPAI,21393
SANTA CRUZ,2163
PINAL,44246
PIMA,65365
NAVAJO,5959
MOHAVE,16011
MARICOPA,519449
LA PAZ,1888
GREENLEE,302
GRAHAM,1575
GILA,7112
COCONINO,9679
COCHISE,6578
APACHE,1629
Unknown,658
65 years and older,177484
55 - 64 years,145050
45 - 54 years,130987
20 - 44 years,240064
Less than 20 years,31785
positive,0.2118141449090118
