date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-30 00:00:00,23180,5055110,8051.0,1452087.0
2021-04-29 00:00:00,34161,5031930,9155.0,1444036.0
2021-04-28 00:00:00,43503,4997769,9000.0,1434881.0
2021-04-27 00:00:00,40037,4954266,9881.0,1425881.0
2021-04-26 00:00:00,35275,4914229,10895.0,1416000.0
2021-04-25 00:00:00,23829,4878954,12908.0,1405105.0
2021-04-24 00:00:00,35566,4855125,13855.0,1392197.0
2021-04-23 00:00:00,53079,4819559,16850.0,1378342.0
2021-04-22 00:00:00,58928,4766480,17884.0,1361492.0
2021-04-21 00:00:00,57157,4707552,16502.0,1343608.0
2021-04-20 00:00:00,52076,4650395,16562.0,1327106.0
2021-04-19 00:00:00,51133,4598319,16501.0,1310544.0
2021-04-18 00:00:00,29083,4547186,15771.0,1294043.0
2021-04-17 00:00:00,41885,4518103,16624.0,1278272.0
2021-04-16 00:00:00,61697,4476218,17751.0,1261648.0
2021-04-15 00:00:00,63049,4414521,17045.0,1243897.0
2021-04-14 00:00:00,59104,4351472,16564.0,1226852.0
2021-04-13 00:00:00,49490,4292368,14773.0,1210288.0
2021-04-12 00:00:00,50999,4242878,13268.0,1195515.0
2021-04-11 00:00:00,30544,4191879,16818.0,1182247.0
2021-04-10 00:00:00,47158,4161335,17694.0,1165429.0
2021-04-09 00:00:00,68532,4114177,18209.0,1147735.0
2021-04-08 00:00:00,73451,4045645,16987.0,1129526.0
2021-04-07 00:00:00,73198,3972194,18041.0,1112539.0
2021-04-06 00:00:00,64474,3898996,16628.0,1094498.0
2021-04-05 00:00:00,57127,3834522,16487.0,1077870.0
2021-04-04 00:00:00,20852,3777395,10408.0,1061383.0
2021-04-03 00:00:00,48313,3756543,23324.0,1050975.0
2021-04-02 00:00:00,67659,3708230,24774.0,1027651.0
2021-04-01 00:00:00,73316,3640571,24093.0,1002877.0
2021-03-31 00:00:00,75785,3567255,24419.0,978784.0
2021-03-30 00:00:00,66210,3491470,24236.0,954365.0
2021-03-29 00:00:00,59898,3425260,24129.0,930129.0
2021-03-28 00:00:00,37709,3365362,22845.0,906000.0
2021-03-27 00:00:00,52676,3327653,22584.0,883155.0
2021-03-26 00:00:00,69706,3274977,23049.0,860571.0
2021-03-25 00:00:00,70681,3205271,22028.0,837522.0
2021-03-24 00:00:00,62998,3134590,19058.0,815494.0
2021-03-23 00:00:00,48474,3071592,12943.0,796436.0
2021-03-22 00:00:00,42853,3023118,12899.0,783493.0
2021-03-21 00:00:00,30911,2980265,17062.0,770594.0
2021-03-20 00:00:00,46362,2949354,17703.0,753532.0
2021-03-19 00:00:00,59554,2902992,17467.0,735829.0
2021-03-18 00:00:00,62663,2843438,16473.0,718362.0
2021-03-17 00:00:00,62108,2780775,16715.0,701889.0
2021-03-16 00:00:00,54252,2718667,14687.0,685174.0
2021-03-15 00:00:00,46909,2664415,13741.0,670487.0
2021-03-14 00:00:00,28722,2617506,16102.0,656746.0
2021-03-13 00:00:00,51295,2588784,17896.0,640644.0
