date,Gila_cume,Gila
2020-12-17 00:00:00,180,
2020-12-18 00:00:00,285,105
2020-12-20 00:00:00,286,1
2020-12-21 00:00:00,377,91
2020-12-22 00:00:00,439,62
2020-12-23 00:00:00,535,96
2020-12-24 00:00:00,658,123
2020-12-26 00:00:00,682,24
2020-12-27 00:00:00,687,5
2020-12-28 00:00:00,970,283
2020-12-29 00:00:00,1175,205
2020-12-30 00:00:00,1424,249
2020-12-31 00:00:00,1656,232
2021-01-01 00:00:00,1658,2
2021-01-02 00:00:00,1858,200
2021-01-03 00:00:00,1859,1
2021-01-04 00:00:00,2089,230
2021-01-05 00:00:00,2421,332
2021-01-06 00:00:00,2688,267
2021-01-07 00:00:00,3317,629
2021-01-08 00:00:00,3873,556
2021-01-09 00:00:00,3903,30
2021-01-11 00:00:00,4113,210
2021-01-12 00:00:00,4301,188
2021-01-13 00:00:00,4429,128
2021-01-14 00:00:00,4798,369
2021-01-15 00:00:00,5423,625
2021-01-16 00:00:00,5426,3
2021-01-18 00:00:00,5511,85
2021-01-19 00:00:00,5757,246
2021-01-20 00:00:00,6214,457
2021-01-21 00:00:00,6743,529
2021-01-22 00:00:00,6921,178
2021-01-23 00:00:00,7075,154
2021-01-25 00:00:00,7290,215
2021-01-26 00:00:00,7467,177
2021-01-27 00:00:00,7877,410
2021-01-28 00:00:00,8538,661
2021-01-29 00:00:00,9046,508
2021-01-30 00:00:00,9415,369
2021-01-31 00:00:00,9426,11
2021-02-01 00:00:00,9860,434
2021-02-02 00:00:00,10492,632
2021-02-03 00:00:00,11140,648
2021-02-04 00:00:00,11990,850
2021-02-05 00:00:00,12845,855
2021-02-06 00:00:00,13394,549
2021-02-07 00:00:00,13405,11
2021-02-08 00:00:00,13741,336
2021-02-09 00:00:00,14339,598
2021-02-10 00:00:00,14791,452
2021-02-11 00:00:00,15195,404
2021-02-12 00:00:00,15590,395
2021-02-13 00:00:00,16666,1076
2021-02-14 00:00:00,17237,571
2021-02-15 00:00:00,17389,152
2021-02-16 00:00:00,17817,428
2021-02-17 00:00:00,18183,366
2021-02-18 00:00:00,18601,418
2021-02-19 00:00:00,18978,377
2021-02-20 00:00:00,19367,389
2021-02-22 00:00:00,19470,103
2021-02-23 00:00:00,19812,342
2021-02-24 00:00:00,20087,275
2021-02-25 00:00:00,20552,465
2021-02-26 00:00:00,20983,431
2021-02-27 00:00:00,22803,1820
2021-02-28 00:00:00,23700,897
2021-03-01 00:00:00,23948,248
2021-03-02 00:00:00,24313,365
2021-03-03 00:00:00,24698,385
2021-03-04 00:00:00,25404,706
2021-03-05 00:00:00,25739,335
2021-03-06 00:00:00,26295,556
2021-03-07 00:00:00,26319,24
2021-03-08 00:00:00,26566,247
2021-03-09 00:00:00,27113,547
2021-03-10 00:00:00,27498,385
2021-03-11 00:00:00,28881,1383
2021-03-12 00:00:00,29423,542
2021-03-13 00:00:00,30838,1415
2021-03-14 00:00:00,31363,525
2021-03-15 00:00:00,31520,157
2021-03-16 00:00:00,31939,419
2021-03-17 00:00:00,32139,200
2021-03-18 00:00:00,32524,385
2021-03-19 00:00:00,32836,312
2021-03-20 00:00:00,33173,337
2021-03-22 00:00:00,33345,172
2021-03-23 00:00:00,33580,235
2021-03-24 00:00:00,33724,144
2021-03-25 00:00:00,34020,296
2021-03-26 00:00:00,34225,205
2021-03-27 00:00:00,36014,1789
2021-03-28 00:00:00,36827,813
2021-03-29 00:00:00,37124,297
2021-03-30 00:00:00,37282,158
2021-03-31 00:00:00,37427,145
2021-04-01 00:00:00,38025,598
2021-04-02 00:00:00,38280,255
2021-04-03 00:00:00,38327,47
2021-04-04 00:00:00,38337,10
2021-04-05 00:00:00,38528,191
2021-04-06 00:00:00,39023,495
2021-04-07 00:00:00,39196,173
2021-04-08 00:00:00,39675,479
2021-04-09 00:00:00,39953,278
2021-04-10 00:00:00,40522,569
2021-04-11 00:00:00,40538,16
2021-04-12 00:00:00,40688,150
2021-04-13 00:00:00,40816,128
2021-04-14 00:00:00,40871,55
2021-04-15 00:00:00,41124,253
2021-04-16 00:00:00,41280,156
2021-04-17 00:00:00,41607,327
2021-04-18 00:00:00,41608,1
2021-04-19 00:00:00,41684,76
2021-04-20 00:00:00,41807,123
2021-04-21 00:00:00,41882,75
2021-04-22 00:00:00,42151,269
2021-04-23 00:00:00,42273,122
2021-04-24 00:00:00,42311,38
2021-04-25 00:00:00,42320,9
2021-04-26 00:00:00,42383,63
2021-04-27 00:00:00,42495,112
2021-04-28 00:00:00,42648,153
2021-04-29 00:00:00,42739,91
2021-04-30 00:00:00,42761,22
