Category,value
tests,9214269
YUMA,239639
YAVAPAI,194050
SANTA CRUZ,58141
PINAL,561815
PIMA,1581670
NAVAJO,105904
MOHAVE,186689
MARICOPA,5468717
LA PAZ,16655
GREENLEE,2801
GRAHAM,21166
GILA,60605
COCONINO,238615
COCHISE,105037
APACHE,51238
Unknown,17569
65 years and older,1415597
55 - 64 years,1172424
45 - 54 years,1242960
20 - 44 years,3989147
Less than 20 years,1376572
positive,0.103279489669772
