Category,value
tests,477638
Yuma,10224
Yavapai,12080
Santa Cruz,1814
Pinal,30431
Pima,50212
Navajo,3931
Mohave,9681
Maricopa,330464
La Paz,1550
Greenlee,190
Graham,1068
Gila,4623
Coconino,5994
Cochise,5189
Apache,1118
Unknown,397
65 years and older,113247
55 - 64 years,90820
45 - 54 years,84483
20 - 44 years,166732
Less than 20 years,21959
positive,0.1496384291032121
