date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,276,294,344,913,6
1/10/2021,376,464,493,589,2185,32
1/11/2021,412,512,558,640,2369,35
1/12/2021,438,539,618,709,2593,36
1/13/2021,456,562,642,780,2757,37
1/14/2021,488,608,681,865,2961,45
1/15/2021,520,653,737,945,3207,46
1/16/2021,524,654,738,947,3215,46
1/17/2021,526,655,738,948,3217,46
1/18/2021,539,666,767,975,3241,46
1/19/2021,570,692,808,1056,3396,47
1/2/2021,226,276,294,344,914,6
1/20/2021,594,731,862,1141,3546,53
1/21/2021,680,808,965,1291,3740,69
1/22/2021,749,864,1014,1392,3867,84
1/23/2021,754,867,1017,1397,3992,118
1/24/2021,755,868,1017,1398,4005,120
1/25/2021,767,883,1043,1447,4120,122
1/26/2021,795,901,1073,1499,4262,124
1/27/2021,816,919,1100,1539,4424,137
1/28/2021,965,1007,1210,1664,4636,187
1/29/2021,1040,1054,1276,1760,4869,244
1/3/2021,226,276,294,345,916,6
1/30/2021,1052,1073,1327,1789,4889,244
1/31/2021,1052,1074,1329,1790,4897,244
1/4/2021,242,296,314,374,1044,6
1/5/2021,285,330,353,409,1269,6
1/6/2021,297,353,374,439,1611,25
1/7/2021,336,422,460,536,1984,31
1/8/2021,375,463,492,584,2182,32
1/9/2021,376,464,492,589,2185,32
10/1/2021,5734,4405,4854,7073,14491,6419
10/10/2021,5779,4445,4881,7099,14535,6461
10/11/2021,5789,4452,4882,7107,14547,6474
10/12/2021,5799,4455,4886,7114,14556,6479
10/13/2021,5812,4457,4893,7122,14567,6492
10/14/2021,5825,4462,4897,7131,14579,6497
10/15/2021,5834,4471,4900,7140,14589,6507
10/16/2021,5839,4472,4901,7144,14591,6508
10/17/2021,5841,4472,4903,7145,14591,6508
10/18/2021,5851,4478,4905,7151,14603,6512
10/19/2021,5863,4484,4909,7163,14615,6520
10/2/2021,5736,4407,4857,7077,14498,6419
10/20/2021,5870,4486,4912,7171,14634,6530
10/21/2021,5877,4493,4915,7174,14649,6536
10/22/2021,5897,4502,4927,7180,14666,6546
10/23/2021,5899,4504,4928,7180,14672,6549
10/24/2021,5900,4507,4928,7182,14677,6551
10/25/2021,5909,4513,4933,7193,14697,6554
10/26/2021,5915,4521,4942,7200,14721,6560
10/27/2021,5927,4526,4947,7211,14740,6572
10/28/2021,5946,4544,4967,7233,14771,6578
10/29/2021,5960,4556,4975,7248,14791,6593
10/3/2021,5737,4408,4857,7077,14499,6419
10/30/2021,5966,4559,4977,7251,14795,6596
10/31/2021,5969,4559,4977,7251,14797,6596
10/4/2021,5745,4413,4859,7082,14505,6428
10/5/2021,5753,4417,4862,7086,14512,6436
10/6/2021,5759,4425,4868,7089,14524,6441
10/7/2021,5766,4429,4872,7093,14532,6450
10/8/2021,5773,4441,4880,7096,14535,6461
10/9/2021,5777,4443,4881,7099,14535,6461
11/1/2021,5977,4563,4984,7257,14808,6597
11/10/2021,6031,4602,5039,7323,14932,6665
11/11/2021,6038,4610,5043,7331,14941,6668
11/12/2021,6045,4613,5047,7334,14947,6670
11/2/2021,5986,4570,4989,7266,14826,6600
11/3/2021,5991,4575,5001,7282,14847,6607
11/4/2021,5999,4577,5006,7291,14862,6611
11/5/2021,6004,4579,5017,7298,14877,6617
11/6/2021,6009,4583,5026,7303,14897,6624
11/7/2021,6009,4588,5028,7304,14904,6630
11/8/2021,6017,4592,5033,7312,14914,6636
11/9/2021,6022,4597,5036,7317,14926,6647
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,2,2,1,1
12/16/2020,7,5,11,7,2,1
12/17/2020,14,26,32,25,8,1
12/18/2020,24,41,47,39,22,1
12/19/2020,25,41,47,40,22,1
12/2/2020,,,,,,1
12/20/2020,25,41,47,42,22,1
12/21/2020,26,41,47,44,25,2
12/22/2020,29,52,64,52,63,2
12/23/2020,59,82,88,84,112,2
12/24/2020,72,99,103,99,158,2
12/25/2020,74,100,104,99,158,2
12/26/2020,74,100,105,99,158,2
