date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,412,439,644,424,8
1/10/2021,568,698,806,1120,949,12
1/11/2021,577,706,815,1136,976,13
1/12/2021,596,731,844,1183,1066,13
1/13/2021,640,779,931,1276,1252,14
1/14/2021,673,824,986,1348,1365,16
1/15/2021,688,835,998,1368,1413,16
1/16/2021,709,867,1042,1415,1558,18
1/17/2021,711,869,1045,1420,1574,19
1/18/2021,718,872,1058,1440,1723,20
1/19/2021,752,926,1110,1517,1876,21
1/2/2021,332,445,463,676,434,8
1/20/2021,794,976,1175,1611,2152,21
1/21/2021,917,1133,1351,1851,2839,22
1/22/2021,1053,1267,1526,2104,3772,24
1/23/2021,1094,1322,1580,2210,4909,27
1/24/2021,1110,1339,1604,2287,6100,28
1/25/2021,1133,1363,1638,2363,6745,28
1/26/2021,1144,1375,1667,2409,7101,28
1/27/2021,1218,1428,1739,2595,8354,29
1/28/2021,1268,1498,1847,2796,9740,36
1/29/2021,1347,1556,1943,2971,10970,41
1/3/2021,332,447,463,677,436,8
1/30/2021,1396,1582,2000,3057,11604,42
1/31/2021,1434,1609,2049,3143,12303,44
1/4/2021,341,452,472,689,442,8
1/5/2021,348,460,487,708,464,8
1/6/2021,356,467,499,732,500,9
1/7/2021,440,565,641,869,698,10
1/8/2021,534,668,768,1079,902,12
1/9/2021,567,697,805,1120,946,12
10/1/2021,10905,7941,10410,19752,54092,4587
10/10/2021,11049,8011,10487,19830,54216,4630
10/11/2021,11065,8022,10490,19845,54245,4636
10/12/2021,11075,8025,10497,19852,54256,4646
10/13/2021,11090,8030,10504,19862,54268,4660
10/14/2021,11107,8043,10514,19879,54292,4663
10/15/2021,11127,8050,10522,19891,54312,4670
10/16/2021,11138,8055,10527,19897,54320,4680
10/17/2021,11152,8063,10538,19901,54326,4684
10/18/2021,11168,8070,10543,19909,54341,4689
10/19/2021,11188,8079,10548,19919,54352,4698
10/2/2021,10924,7947,10418,19760,54105,4593
10/20/2021,11205,8085,10553,19929,54378,4700
10/21/2021,11227,8094,10563,19945,54392,4706
10/22/2021,11244,8102,10576,19966,54436,4712
10/23/2021,11245,8104,10587,19975,54475,4714
10/24/2021,11250,8109,10591,19979,54494,4718
10/25/2021,11264,8116,10601,19991,54572,4724
10/26/2021,11270,8126,10611,20005,54663,4728
