date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,177,183,163,188,244,5
1/10/2021,272,303,300,314,525,7
1/11/2021,279,315,308,329,571,7
1/12/2021,288,322,322,357,637,10
1/13/2021,299,331,334,374,735,10
1/14/2021,315,362,360,422,859,11
1/15/2021,424,477,466,549,988,29
1/16/2021,427,477,467,549,1043,29
1/17/2021,428,477,467,549,1045,29
1/18/2021,441,481,481,561,1124,29
1/19/2021,448,495,489,581,1177,30
1/2/2021,178,183,163,189,245,5
1/20/2021,472,506,505,602,1257,30
1/21/2021,487,514,515,625,1391,31
1/22/2021,555,570,551,666,1456,35
1/23/2021,561,581,561,673,1664,35
1/24/2021,562,581,563,673,1664,35
1/25/2021,575,592,579,691,1709,36
1/26/2021,584,598,583,704,1779,36
1/27/2021,610,612,606,721,1890,38
1/28/2021,634,642,644,751,1974,38
1/29/2021,680,672,664,785,2195,46
1/3/2021,178,183,163,189,245,5
1/30/2021,715,697,686,792,2201,49
1/31/2021,715,697,686,793,2201,49
1/4/2021,197,216,197,209,280,6
1/5/2021,209,230,213,225,334,6
1/6/2021,227,255,229,248,370,7
1/7/2021,250,270,251,265,464,7
1/8/2021,272,303,300,314,524,7
1/9/2021,272,303,300,314,525,7
10/1/2021,3736,2807,2684,3183,5113,1688
10/10/2021,3786,2839,2706,3194,5127,1711
10/11/2021,3794,2847,2707,3194,5128,1713
10/12/2021,3797,2853,2712,3195,5130,1716
10/13/2021,3802,2853,2716,3199,5131,1720
10/14/2021,3812,2858,2721,3199,5131,1722
10/15/2021,3823,2865,2726,3202,5133,1724
10/16/2021,3830,2866,2727,3203,5134,1726
10/17/2021,3832,2867,2727,3203,5134,1726
10/18/2021,3839,2877,2730,3203,5135,1728
10/19/2021,3844,2878,2733,3204,5136,1730
10/2/2021,3737,2808,2684,3184,5114,1688
10/20/2021,3848,2880,2733,3205,5136,1734
10/21/2021,3855,2887,2735,3207,5138,1740
10/22/2021,3863,2890,2737,3211,5140,1750
10/23/2021,3867,2891,2737,3212,5140,1754
10/24/2021,3868,2891,2737,3214,5140,1756
10/25/2021,3877,2892,2738,3217,5142,1757
10/26/2021,3884,2894,2739,3217,5144,1759
10/27/2021,3889,2896,2739,3217,5146,1760
10/28/2021,3899,2911,2745,3219,5148,1772
10/29/2021,3906,2913,2749,3223,5151,1778
10/3/2021,3738,2810,2684,3184,5114,1688
10/30/2021,3910,2913,2751,3224,5152,1780
10/31/2021,3911,2913,2751,3224,5152,1780
10/4/2021,3741,2819,2688,3186,5115,1691
10/5/2021,3750,2821,2691,3187,5117,1693
10/6/2021,3758,2824,2698,3188,5119,1693
10/7/2021,3772,2831,2701,3190,5122,1703
10/8/2021,3779,2836,2704,3190,5126,1708
10/9/2021,3784,2837,2705,3193,5126,1711
11/1/2021,3913,2913,2752,3224,5154,1783
11/10/2021,3958,2930,2765,3235,5175,1813
11/11/2021,3960,2931,2766,3236,5176,1815
11/12/2021,3960,2934,2769,3239,5177,1816
11/2/2021,3917,2915,2752,3224,5156,1787
11/3/2021,3919,2917,2752,3224,5162,1791
11/4/2021,3928,2917,2754,3225,5166,1794
11/5/2021,3940,2920,2758,3229,5167,1800
11/6/2021,3942,2922,2759,3230,5168,1803
11/7/2021,3943,2923,2760,3231,5168,1803
11/8/2021,3947,2925,2762,3231,5170,1805
11/9/2021,3954,2926,2762,3231,5172,1808
12/17/2020,23,18,10,19,9,1
12/18/2020,40,35,21,36,14,1
12/19/2020,40,35,21,36,14,1
12/20/2020,40,35,21,36,14,2
12/21/2020,55,45,30,45,18,2
12/22/2020,60,59,38,58,24,2
12/23/2020,91,90,73,82,34,2
12/24/2020,109,100,80,98,44,2
12/25/2020,109,100,80,98,44,2
12/26/2020,110,102,82,99,48,2
12/27/2020,111,102,83,99,48,2
12/28/2020,131,123,100,126,112,4
12/29/2020,152,148,124,141,180,4
12/30/2020,163,170,145,168,217,5
12/31/2020,177,181,162,188,241,5
2/1/2021,725,706,697,798,2254,50
2/10/2021,866,777,788,896,3034,67
2/11/2021,886,804,824,929,3103,69
2/12/2021,923,830,847,976,3172,75
2/13/2021,928,835,848,991,3315,75
2/14/2021,928,835,848,991,3315,75
2/15/2021,933,838,853,994,3343,75
2/16/2021,950,850,864,1012,3381,78
2/17/2021,964,861,873,1022,3426,79
2/18/2021,1001,902,915,1051,3465,89
2/19/2021,1038,927,936,1076,3491,90
2/2/2021,735,714,709,809,2317,51
2/20/2021,1048,932,943,1085,3505,106
2/21/2021,1048,932,943,1085,3505,106
2/22/2021,1062,938,953,1096,3527,109
2/23/2021,1080,952,966,1113,3564,111
2/24/2021,1104,966,982,1132,3597,114
2/25/2021,1129,986,1001,1156,3647,115
2/26/2021,1137,998,1012,1175,3681,115
2/27/2021,1143,1008,1014,1177,3684,116
2/28/2021,1143,1008,1016,1177,3692,116
2/3/2021,747,725,715,816,2450,52
2/4/2021,752,731,723,827,2544,53
2/5/2021,769,740,742,851,2619,54
2/6/2021,802,753,754,863,2810,57
2/7/2021,802,753,754,863,2810,57
2/8/2021,835,761,760,871,2868,65
2/9/2021,845,767,769,878,2941,66
3/1/2021,1165,1024,1034,1201,3717,123
3/10/2021,1323,1134,1153,1510,3923,136
3/11/2021,1343,1147,1170,1572,3952,136
3/12/2021,1409,1191,1210,1663,3985,141
3/13/2021,1415,1194,1216,1736,4001,143
3/14/2021,1416,1194,1216,1736,4003,143
3/15/2021,1428,1209,1237,1818,4064,146
3/16/2021,1434,1219,1248,1869,4093,146
3/17/2021,1455,1235,1274,1928,4138,149
3/18/2021,1477,1245,1298,1960,4173,152
3/19/2021,1509,1255,1318,1985,4192,158
3/2/2021,1193,1041,1054,1243,3741,126
3/20/2021,1512,1255,1318,1989,4198,158
3/21/2021,1513,1256,1319,1989,4199,158
3/22/2021,1542,1290,1349,2002,4211,159
3/23/2021,1583,1312,1381,2041,4227,165
3/24/2021,1626,1335,1410,2080,4256,174
3/25/2021,1662,1355,1446,2118,4277,175
3/26/2021,1704,1383,1480,2154,4300,178
3/27/2021,1740,1408,1494,2161,4310,189
3/28/2021,1740,1408,1494,2161,4311,189
3/29/2021,1755,1424,1525,2208,4327,196
3/3/2021,1231,1065,1072,1282,3798,130
