date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,195,47
2020-12-22,241,46
2020-12-23,372,131
2020-12-24,433,61
2020-12-26,443,10
2020-12-27,446,3
2020-12-28,601,155
2020-12-29,754,153
2020-12-30,873,119
2020-12-31,959,86
2021-01-01,966,7
2021-01-02,969,3
2021-01-04,1111,142
2021-01-05,1226,115
2021-01-06,1348,122
2021-01-07,1590,242
2021-01-08,1860,270
2021-01-09,1862,2
2021-01-11,1999,137
2021-01-12,2166,167
2021-01-13,2377,211
2021-01-14,2673,296
2021-01-15,3286,613
2021-01-16,3345,59
2021-01-17,3348,3
2021-01-18,3497,149
2021-01-19,3791,294
2021-01-20,4079,288
2021-01-21,4340,261
2021-01-22,4622,282
2021-01-23,4865,243
2021-01-24,4868,3
2021-01-25,5050,182
2021-01-26,5225,175
2021-01-27,5510,285
2021-01-28,5811,301
2021-01-29,6221,410
2021-01-30,6322,101
2021-01-31,6323,1
2021-02-01,6506,183
2021-02-02,6709,203
2021-02-03,6979,270
2021-02-04,7255,276
2021-02-05,7604,349
2021-02-06,7870,266
2021-02-07,7871,1
2021-02-08,8085,214
2021-02-09,8300,215
2021-02-10,8570,270
2021-02-11,8976,406
2021-02-12,9711,735
2021-02-13,9935,224
2021-02-15,10110,175
2021-02-16,10317,207
2021-02-17,10550,233
2021-02-18,10960,410
2021-02-19,11318,358
2021-02-20,11647,329
2021-02-21,11648,1
2021-02-22,11806,158
2021-02-23,12044,238
2021-02-24,12381,337
2021-02-25,12728,347
2021-02-26,13046,318
2021-02-27,13084,38
2021-02-28,13097,13
2021-03-01,13309,212
2021-03-02,13575,266
2021-03-03,13908,333
2021-03-04,14186,278
2021-03-05,14400,214
2021-03-06,14668,268
2021-03-07,14671,3
2021-03-08,14850,179
2021-03-09,15097,247
2021-03-10,15445,348
2021-03-11,15774,329
2021-03-12,16217,443
2021-03-13,16486,269
2021-03-14,16489,3
2021-03-15,16750,261
2021-03-16,16941,191
2021-03-17,17243,302
2021-03-18,17507,264
2021-03-19,17705,198
2021-03-20,17725,20
2021-03-21,17730,5
2021-03-22,17926,196
2021-03-23,18193,267
2021-03-24,18506,313
2021-03-25,18776,270
2021-03-26,19030,254
2021-03-27,19151,121
2021-03-28,19155,4
2021-03-29,19389,234
2021-03-30,19592,203
2021-03-31,19957,365
2021-04-01,20266,309
2021-04-02,20389,123
2021-04-03,20410,21
2021-04-04,20420,10
2021-04-05,20588,168
2021-04-06,20826,238
2021-04-07,21215,389
2021-04-08,21549,334
2021-04-09,21695,146
2021-04-10,21835,140
2021-04-11,21843,8
2021-04-12,21956,113
2021-04-13,22117,161
2021-04-14,22383,266
2021-04-15,22553,170
2021-04-16,22740,187
2021-04-17,22768,28
2021-04-18,22771,3
2021-04-19,22885,114
2021-04-20,23090,205
2021-04-21,23343,253
2021-04-22,23582,239
2021-04-23,23766,184
2021-04-24,23879,113
2021-04-25,23884,5
2021-04-26,24048,164
2021-04-27,24215,167
2021-04-28,24416,201
2021-04-29,24656,240
2021-04-30,24729,73
2021-05-01,24756,27
2021-05-02,24761,5
2021-05-03,24832,71
2021-05-04,24961,129
2021-05-05,25193,232
2021-05-06,25405,212
2021-05-07,25482,77
2021-05-08,25533,51
2021-05-09,25534,1
2021-05-10,25578,44
2021-05-11,25655,77
2021-05-12,25818,163
2021-05-13,25974,156
2021-05-14,26094,120
2021-05-15,26116,22
2021-05-16,26122,6
2021-05-17,26213,91
2021-05-18,26303,90
2021-05-19,26463,160
2021-05-20,26612,149
2021-05-21,26722,110
2021-05-22,26785,63
2021-05-23,26789,4
2021-05-24,26856,67
2021-05-25,26939,83
2021-05-26,27004,65
2021-05-27,27097,93
2021-05-28,27184,87
2021-05-29,27193,9
2021-05-30,27197,4
2021-05-31,27205,8
2021-06-01,27287,82
2021-06-02,27369,82
2021-06-03,27442,73
2021-06-04,27533,91
2021-06-05,27550,17
2021-06-06,27560,10
2021-06-07,27596,36
2021-06-08,27651,55
2021-06-09,27686,35
2021-06-10,27820,134
2021-06-11,27863,43
2021-06-12,27898,35
2021-06-13,27901,3
2021-06-14,27980,79
2021-06-15,28035,55
2021-06-16,28082,47
2021-06-17,28143,61
2021-06-18,28218,75
2021-06-19,28236,18
2021-06-20,28243,7
2021-06-21,28284,41
2021-06-22,28330,46
2021-06-23,28362,32
2021-06-24,28409,47
2021-06-25,28475,66
2021-06-26,28489,14
2021-06-27,28491,2
2021-06-28,28550,59
2021-06-29,28600,50
2021-06-30,28674,74
2021-07-01,28723,49
2021-07-02,28765,42
2021-07-03,28788,23
2021-07-05,28816,28
2021-07-06,28851,35
2021-07-07,28908,57
2021-07-08,28986,78
2021-07-09,29043,57
2021-07-10,29068,25
2021-07-11,29074,6
2021-07-12,29120,46
2021-07-13,29165,45
2021-07-14,29225,60
2021-07-15,29287,62
2021-07-16,29349,62
2021-07-17,29365,16
2021-07-18,29373,8
2021-07-19,29443,70
2021-07-20,29513,70
2021-07-21,29589,76
2021-07-22,29694,105
2021-07-23,29810,116
2021-07-24,29855,45
2021-07-25,29861,6
2021-07-26,29990,129
2021-07-27,30091,101
2021-07-28,30178,87
2021-07-29,30276,98
2021-07-30,30374,98
2021-07-31,30414,40
2021-08-01,30426,12
2021-08-02,30500,74
2021-08-03,30558,58
2021-08-04,30695,137
2021-08-05,30798,103
2021-08-06,30905,107
2021-08-07,30931,26
2021-08-08,30942,11
2021-08-09,31036,94
2021-08-10,31098,62
2021-08-11,31198,100
2021-08-12,31344,146
2021-08-13,31503,159
2021-08-14,31526,23
2021-08-15,31537,11
2021-08-16,31644,107
2021-08-17,31777,133
2021-08-18,31900,123
2021-08-19,32080,180
2021-08-20,32299,219
2021-08-21,32494,195
2021-08-22,32509,15
2021-08-23,32698,189
2021-08-24,32843,145
2021-08-25,33028,185
2021-08-26,33239,211
2021-08-27,33484,245
2021-08-28,33528,44
2021-08-29,33591,63
2021-08-30,33764,173
2021-08-31,33870,106
2021-09-01,33976,106
2021-09-02,34108,132
2021-09-03,34270,162
2021-09-04,34304,34
2021-09-05,34313,9
2021-09-06,34327,14
2021-09-07,34404,77
2021-09-08,34512,108
2021-09-09,34650,138
2021-09-10,34810,160
2021-09-11,34874,64
2021-09-12,34893,19
2021-09-13,34989,96
2021-09-14,35094,105
2021-09-15,35178,84
2021-09-16,35296,118
2021-09-17,35438,142
2021-09-18,35507,69
2021-09-19,35513,6
2021-09-20,35596,83
2021-09-21,35655,59
2021-09-22,35756,101
2021-09-23,35903,147
2021-09-24,36006,103
2021-09-25,36032,26
2021-09-26,36037,5
2021-09-27,36095,58
2021-09-28,36151,56
2021-09-29,36235,84
2021-09-30,36350,115
2021-10-01,36431,81
2021-10-02,36452,21
2021-10-03,36460,8
2021-10-04,36509,49
2021-10-05,36568,59
2021-10-06,36618,50
2021-10-07,36709,91
2021-10-08,36777,68
2021-10-09,36806,29
2021-10-10,36818,12
2021-10-11,36876,58
2021-10-12,36938,62
2021-10-13,37003,65
2021-10-14,37081,78
2021-10-15,37151,70
2021-10-16,37190,39
2021-10-17,37196,6
2021-10-18,37237,41
2021-10-19,37272,35
2021-10-20,37319,47
2021-10-21,37402,83
2021-10-22,37477,75
2021-10-23,37518,41
2021-10-24,37530,12
2021-10-25,37600,70
2021-10-26,37673,73
2021-10-27,37744,71
2021-10-28,37913,169
2021-10-29,38023,110
2021-10-30,38148,125
2021-10-31,38160,12
2021-11-01,38282,122
2021-11-02,38357,75
2021-11-03,38481,124
2021-11-04,38646,165
2021-11-05,38773,127
2021-11-06,38796,23
2021-11-07,38808,12
2021-11-08,38918,110
2021-11-09,39023,105
2021-11-10,39105,82
2021-11-11,39201,96
2021-11-12,39274,73
