date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11713,12980,12166,9789,5876,104
1/10/2021,19936,19986,19006,15934,11566,210
1/11/2021,21174,21095,20225,16908,13372,243
1/12/2021,23163,23069,22242,18587,18161,324
1/13/2021,25179,25190,24460,20252,23693,389
1/14/2021,27117,27316,26731,22163,29686,430
1/15/2021,29320,29321,28855,23934,34562,489
1/16/2021,30684,30517,30125,25107,37735,521
1/17/2021,31648,31420,31079,26077,40865,548
1/18/2021,32695,32355,32232,27193,46027,575
1/19/2021,33966,33576,33538,28491,52289,638
1/2/2021,13247,14353,13409,10869,6611,124
1/20/2021,35251,34849,35157,30026,59263,681
1/21/2021,36732,36341,37016,31898,67372,731
1/22/2021,39612,38980,39979,34909,75262,824
1/23/2021,42223,41048,42465,37375,80090,899
1/24/2021,43493,42224,43748,38789,85204,943
1/25/2021,44792,43377,45179,40380,92650,991
1/26/2021,46456,44826,46908,42262,103493,1048
1/27/2021,47940,46138,48412,43907,113853,1083
1/28/2021,49155,47220,49636,45334,124678,1116
1/29/2021,51193,48895,51345,47169,135342,1181
1/3/2021,13987,14936,13914,11309,6850,139
1/30/2021,52936,50296,52940,48740,140328,1239
1/31/2021,53553,50845,53578,49425,143976,1266
1/4/2021,15009,15872,14861,12101,7708,147
1/5/2021,15966,16705,15725,12907,8480,163
1/6/2021,17140,17660,16692,13830,9211,172
1/7/2021,18052,18462,17506,14613,9957,183
1/8/2021,18866,19133,18161,15181,10442,190
1/9/2021,19558,19679,18698,15636,11247,206
10/1/2021,491267,348431,361396,382055,614184,219166
10/10/2021,496737,351321,363722,383827,616561,221909
10/11/2021,497556,351754,364067,384120,616978,222306
10/12/2021,497919,351929,364236,384249,617155,222520
10/13/2021,498500,352235,364513,384462,617494,222795
10/14/2021,499209,352577,364836,384709,617843,223079
10/15/2021,500098,353020,365225,384985,618113,223419
10/16/2021,500708,353262,365451,385160,618257,223673
10/17/2021,501141,353442,365577,385250,618348,223830
