date,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI
2021-07-25 00:00:00,299,55,0.1839464882943144
2021-07-24 00:00:00,257,56,0.2178988326848249
2021-07-23 00:00:00,584,58,0.0993150684931507
2021-07-22 00:00:00,490,59,0.1204081632653061
2021-07-21 00:00:00,437,61,0.1395881006864989
2021-07-20 00:00:00,612,56,0.0915032679738562
2021-07-19 00:00:00,601,65,0.108153078202995
2021-07-18 00:00:00,225,39,0.1733333333333334
2021-07-17 00:00:00,227,40,0.1762114537444934
2021-07-16 00:00:00,573,68,0.118673647469459
2021-07-15 00:00:00,438,62,0.1415525114155251
2021-07-14 00:00:00,482,56,0.1161825726141079
2021-07-13 00:00:00,557,64,0.1149012567324955
2021-07-12 00:00:00,530,48,0.0905660377358491
2021-07-11 00:00:00,200,29,0.145
2021-07-10 00:00:00,248,28,0.1129032258064516
2021-07-09 00:00:00,368,33,0.0896739130434783
2021-07-08 00:00:00,378,27,0.0714285714285714
2021-07-07 00:00:00,516,37,0.0717054263565892
2021-07-06 00:00:00,585,35,0.0598290598290598
2021-07-05 00:00:00,311,31,0.0996784565916399
2021-07-04 00:00:00,110,9,0.0818181818181818
2021-07-03 00:00:00,214,15,0.0700934579439252
2021-07-02 00:00:00,423,21,0.049645390070922
2021-07-01 00:00:00,292,19,0.0650684931506849
2021-06-30 00:00:00,326,17,0.0521472392638037
2021-06-29 00:00:00,447,17,0.0380313199105145
2021-06-28 00:00:00,421,8,0.0190023752969121
2021-06-27 00:00:00,168,10,0.0595238095238095
2021-06-26 00:00:00,169,21,0.1242603550295858
2021-06-25 00:00:00,294,11,0.0374149659863946
2021-06-24 00:00:00,324,13,0.0401234567901235
2021-06-23 00:00:00,385,10,0.025974025974026
2021-06-22 00:00:00,436,12,0.0275229357798165
2021-06-21 00:00:00,405,19,0.0469135802469136
2021-06-20 00:00:00,162,8,0.0493827160493827
2021-06-19 00:00:00,169,5,0.029585798816568
2021-06-18 00:00:00,316,10,0.0316455696202532
2021-06-17 00:00:00,404,10,0.0247524752475248
2021-06-16 00:00:00,360,8,0.0222222222222222
2021-06-15 00:00:00,581,13,0.0223752151462995
2021-06-14 00:00:00,578,22,0.0380622837370242
2021-06-13 00:00:00,186,8,0.043010752688172
2021-06-12 00:00:00,189,9,0.0476190476190476
2021-06-11 00:00:00,343,7,0.0204081632653061
2021-06-10 00:00:00,421,9,0.0213776722090261
2021-06-09 00:00:00,445,19,0.0426966292134832
2021-06-08 00:00:00,528,10,0.0189393939393939
2021-06-07 00:00:00,597,16,0.0268006700167504
2021-06-06 00:00:00,192,10,0.0520833333333333
2021-06-05 00:00:00,200,6,0.03
2021-06-04 00:00:00,360,5,0.0138888888888889
2021-06-03 00:00:00,436,7,0.0160550458715596
2021-06-02 00:00:00,607,8,0.0131795716639209
2021-06-01 00:00:00,757,28,0.0369881109643329
2021-05-31 00:00:00,135,4,0.0296296296296296
2021-05-30 00:00:00,243,13,0.0534979423868313
2021-05-29 00:00:00,193,8,0.0414507772020725
2021-05-28 00:00:00,435,15,0.0344827586206897
2021-05-27 00:00:00,395,14,0.0354430379746835
2021-05-26 00:00:00,411,12,0.0291970802919708
2021-05-25 00:00:00,601,14,0.0232945091514143
2021-05-24 00:00:00,513,29,0.0565302144249513
2021-05-23 00:00:00,182,10,0.0549450549450549
2021-05-22 00:00:00,221,14,0.0633484162895928
2021-05-21 00:00:00,374,13,0.0347593582887701
2021-05-20 00:00:00,420,23,0.0547619047619048
2021-05-19 00:00:00,432,19,0.0439814814814815
2021-05-18 00:00:00,529,23,0.0434782608695652
2021-05-17 00:00:00,592,25,0.0422297297297297
2021-05-16 00:00:00,217,15,0.0691244239631337
2021-05-15 00:00:00,208,7,0.0336538461538462
2021-05-14 00:00:00,464,31,0.0668103448275862
