date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,639,736,568,443,358,3
1/10/2021,1153,1149,941,797,715,14
1/11/2021,1224,1234,1018,849,783,15
1/12/2021,1331,1319,1091,934,980,16
1/13/2021,1393,1384,1172,1008,1240,17
1/14/2021,1493,1470,1266,1094,1512,17
1/15/2021,1608,1564,1346,1187,2256,18
1/16/2021,1619,1580,1361,1211,2359,18
1/17/2021,1625,1588,1369,1215,2366,18
1/18/2021,1694,1660,1424,1269,2430,19
1/19/2021,1782,1725,1489,1348,2687,20
1/2/2021,665,752,576,458,368,3
1/20/2021,2032,2001,1813,1636,2904,25
1/21/2021,2180,2115,1915,1735,3118,26
1/22/2021,2274,2193,2012,1848,3458,27
1/23/2021,2318,2227,2046,1885,3658,30
1/24/2021,2324,2230,2046,1886,3677,30
1/25/2021,2373,2282,2109,1984,3987,31
1/26/2021,2434,2336,2165,2066,4348,34
1/27/2021,2685,2480,2315,2228,4728,37
1/28/2021,2879,2604,2446,2388,5132,43
1/29/2021,2977,2688,2525,2498,5472,47
1/3/2021,665,753,576,459,370,3
1/30/2021,3038,2731,2553,2536,5590,55
1/31/2021,3048,2733,2554,2542,5614,55
1/4/2021,735,828,636,528,431,4
1/5/2021,821,901,689,593,498,8
1/6/2021,902,949,743,646,564,10
1/7/2021,1019,1034,830,713,664,10
1/8/2021,1139,1141,929,777,705,14
1/9/2021,1153,1148,939,794,713,14
10/1/2021,22396,11794,11040,12792,19086,8400
10/10/2021,22528,11845,11095,12824,19133,8471
10/11/2021,22537,11850,11101,12826,19139,8475
10/12/2021,22543,11854,11103,12826,19140,8484
10/13/2021,22559,11858,11113,12830,19153,8492
10/14/2021,22573,11860,11114,12841,19159,8500
10/15/2021,22587,11868,11123,12844,19166,8508
10/16/2021,22602,11868,11125,12849,19167,8513
10/17/2021,22621,11871,11128,12849,19168,8521
10/18/2021,22633,11880,11132,12854,19176,8525
10/19/2021,22652,11884,11134,12859,19180,8531
10/2/2021,22409,11794,11041,12792,19091,8405
10/20/2021,22666,11893,11144,12862,19188,8540
10/21/2021,22681,11900,11149,12869,19193,8545
10/22/2021,22703,11915,11159,12888,19220,8552
10/23/2021,22718,11921,11165,12898,19236,8561
10/24/2021,22726,11925,11167,12899,19245,8562
10/25/2021,22742,11936,11177,12908,19270,8571
10/26/2021,22757,11945,11183,12924,19290,8594
10/27/2021,22787,11957,11197,12940,19332,8607
10/28/2021,22805,11962,11204,12946,19354,8613
10/29/2021,22835,11987,11217,12965,19383,8628
10/3/2021,22423,11794,11045,12795,19093,8414
10/30/2021,22858,12000,11233,12974,19393,8641
10/31/2021,22871,12006,11241,12980,19399,8648
10/4/2021,22445,11798,11051,12802,19101,8419
10/5/2021,22458,11802,11055,12807,19108,8425
10/6/2021,22482,11819,11067,12812,19114,8437
10/7/2021,22492,11829,11073,12819,19117,8446
10/8/2021,22511,11841,11092,12822,19120,8459
10/9/2021,22521,11844,11094,12824,19129,8466
11/1/2021,22892,12016,11247,12995,19411,8650
11/10/2021,23085,12116,11315,13084,19514,8803
11/11/2021,23117,12128,11323,13097,19520,8807
11/12/2021,23136,12135,11335,13104,19531,8909
11/2/2021,22906,12022,11251,13002,19424,8659
11/3/2021,22934,12039,11259,13011,19438,8670
11/4/2021,22955,12050,11265,13021,19453,8673
11/5/2021,22995,12070,11284,13038,19469,8687
11/6/2021,23015,12081,11296,13048,19475,8769
11/7/2021,23026,12089,11298,13053,19483,8771
11/8/2021,23044,12095,11304,13061,19492,8780
11/9/2021,23064,12102,11312,13068,19497,8788
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,3,3,,3,1,
12/16/2020,26,43,33,25,14,
12/17/2020,54,78,64,52,19,
12/18/2020,101,136,109,83,39,
12/19/2020,111,149,116,97,40,
12/2/2020,,1,,1,,
12/20/2020,112,150,116,97,42,
12/21/2020,114,151,118,97,43,
12/22/2020,121,171,131,108,48,1
