date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2020-10-20 00:00:00,5,0,0,,,
2020-10-19 00:00:00,488,18,0.0368852459016393,1.0,0.0,0
2020-10-18 00:00:00,730,36,0.0493150684931507,47.0,2.0,0.0425531914893617
2020-10-17 00:00:00,864,45,0.0520833333333333,66.0,2.0,0.0303030303030303
2020-10-16 00:00:00,1581,54,0.0341555977229602,102.0,5.0,0.0490196078431373
2020-10-15 00:00:00,1844,56,0.0303687635574837,81.0,7.0,0.0864197530864198
2020-10-14 00:00:00,2046,69,0.0337243401759531,58.0,5.0,0.0862068965517241
2020-10-13 00:00:00,1672,50,0.0299043062200957,84.0,2.0,0.0238095238095238
2020-10-12 00:00:00,2136,69,0.0323033707865169,117.0,10.0,0.0854700854700855
2020-10-11 00:00:00,914,53,0.0579868708971554,49.0,4.0,0.0816326530612245
2020-10-10 00:00:00,969,36,0.0371517027863777,69.0,0.0,0
2020-10-09 00:00:00,1960,54,0.0275510204081633,126.0,13.0,0.1031746031746032
2020-10-08 00:00:00,1785,48,0.026890756302521,83.0,9.0,0.108433734939759
2020-10-07 00:00:00,2086,49,0.023489932885906,61.0,4.0,0.0655737704918033
2020-10-06 00:00:00,2086,55,0.026366251198466,139.0,9.0,0.0647482014388489
2020-10-05 00:00:00,2153,81,0.0376219228982815,123.0,11.0,0.0894308943089431
2020-10-04 00:00:00,737,28,0.0379918588873813,34.0,0.0,0
2020-10-03 00:00:00,708,28,0.0395480225988701,64.0,1.0,0.015625
2020-10-02 00:00:00,1974,59,0.0298885511651469,108.0,6.0,0.0555555555555556
2020-10-01 00:00:00,2077,80,0.0385170919595571,97.0,7.0,0.0721649484536082
2020-09-30 00:00:00,1630,48,0.0294478527607362,45.0,5.0,0.1111111111111111
2020-09-29 00:00:00,1621,39,0.0240592227020358,106.0,15.0,0.1415094339622642
2020-09-28 00:00:00,1699,65,0.0382577987051207,116.0,14.0,0.1206896551724138
2020-09-27 00:00:00,587,15,0.0255536626916525,64.0,5.0,0.078125
2020-09-26 00:00:00,575,21,0.0365217391304348,59.0,3.0,0.0508474576271187
2020-09-25 00:00:00,1877,40,0.0213106020245072,125.0,5.0,0.04
2020-09-24 00:00:00,1685,42,0.0249258160237389,75.0,6.0,0.08
2020-09-23 00:00:00,1766,56,0.0317100792751982,71.0,9.0,0.1267605633802817
2020-09-22 00:00:00,2063,72,0.0349006301502666,100.0,8.0,0.08
2020-09-21 00:00:00,2123,126,0.059349976448422,118.0,10.0,0.0847457627118644
2020-09-20 00:00:00,561,30,0.053475935828877,51.0,5.0,0.0980392156862745
2020-09-19 00:00:00,498,13,0.0261044176706827,47.0,5.0,0.1063829787234043
2020-09-18 00:00:00,1939,98,0.0505415162454874,138.0,11.0,0.0797101449275362
2020-09-17 00:00:00,1341,70,0.052199850857569,98.0,10.0,0.1020408163265306
2020-09-16 00:00:00,1579,121,0.0766307789740342,76.0,7.0,0.0921052631578947
2020-09-15 00:00:00,1636,92,0.0562347188264059,96.0,9.0,0.09375
2020-09-14 00:00:00,1504,67,0.0445478723404255,138.0,4.0,0.0289855072463768
2020-09-13 00:00:00,548,24,0.0437956204379562,42.0,1.0,0.0238095238095238
2020-09-12 00:00:00,713,72,0.1009817671809257,64.0,3.0,0.046875
2020-09-11 00:00:00,1271,63,0.0495672698662471,179.0,6.0,0.0335195530726257
2020-09-10 00:00:00,1438,78,0.0542420027816412,151.0,11.0,0.0728476821192053
2020-09-09 00:00:00,1646,98,0.0595382746051033,131.0,13.0,0.0992366412213741
2020-09-08 00:00:00,1860,144,0.0774193548387097,194.0,13.0,0.0670103092783505
2020-09-07 00:00:00,371,13,0.0350404312668464,65.0,1.0,0.0153846153846154
2020-09-06 00:00:00,462,18,0.038961038961039,49.0,5.0,0.1020408163265306
2020-09-05 00:00:00,393,22,0.0559796437659033,72.0,2.0,0.0277777777777778
2020-09-04 00:00:00,1621,67,0.0413325107958051,222.0,12.0,0.0540540540540541
2020-09-03 00:00:00,1560,96,0.0615384615384615,131.0,10.0,0.0763358778625954
2020-09-02 00:00:00,1659,114,0.0687160940325497,87.0,6.0,0.0689655172413793
2020-09-01 00:00:00,1484,83,0.0559299191374663,137.0,11.0,0.0802919708029197
2020-08-31 00:00:00,1484,78,0.0525606469002695,158.0,13.0,0.0822784810126582
