date,Yavapai_cume,Yavapai
2020-12-01,1,
2020-12-06,2,1
2020-12-12,3,1
2020-12-16,6,3
2020-12-17,9,3
2020-12-19,12,3
2020-12-20,15,3
2020-12-21,18,3
2020-12-22,384,366
2020-12-23,825,441
2020-12-24,875,50
2020-12-25,891,16
2020-12-26,929,38
2020-12-27,943,14
2020-12-28,1019,76
2020-12-29,1323,304
2020-12-30,2073,750
2020-12-31,2215,142
2021-01-01,2244,29
2021-01-02,2364,120
2021-01-03,2369,5
2021-01-04,2412,43
2021-01-05,2484,72
2021-01-06,2574,90
2021-01-07,3236,662
2021-01-08,3976,740
2021-01-09,4161,185
2021-01-10,4170,9
2021-01-11,4248,78
2021-01-12,4469,221
2021-01-13,4935,466
2021-01-14,5261,326
2021-01-15,5372,111
2021-01-16,5670,298
2021-01-17,5701,31
2021-01-18,5905,204
2021-01-19,6647,742
2021-01-20,7590,943
2021-01-21,9017,1427
2021-01-22,10693,1676
2021-01-23,12109,1416
2021-01-24,13444,1335
2021-01-25,14297,853
2021-01-26,14794,497
2021-01-27,16547,1753
2021-01-28,18510,1963
2021-01-29,20284,1774
2021-01-30,21235,951
2021-01-31,22149,914
2021-02-01,24103,1954
2021-02-02,26316,2213
2021-02-03,28790,2474
2021-02-04,30713,1923
2021-02-05,32575,1862
2021-02-06,33829,1254
2021-02-07,34835,1006
2021-02-08,36375,1540
2021-02-09,37929,1554
2021-02-10,40043,2114
2021-02-11,41691,1648
2021-02-12,43245,1554
2021-02-13,44537,1292
2021-02-14,45540,1003
2021-02-15,46317,777
2021-02-16,47781,1464
2021-02-17,48742,961
2021-02-18,49329,587
2021-02-19,49900,571
2021-02-20,50185,285
2021-02-21,50401,216
2021-02-22,50699,298
2021-02-23,52129,1430
2021-02-24,55112,2983
2021-02-25,57912,2800
2021-02-26,61059,3147
2021-02-27,62235,1176
2021-02-28,63384,1149
2021-03-01,65949,2565
2021-03-02,68229,2280
2021-03-03,70905,2676
2021-03-04,72584,1679
2021-03-05,74582,1998
2021-03-06,76219,1637
2021-03-07,77797,1578
2021-03-08,80329,2532
2021-03-09,83161,2832
2021-03-10,86046,2885
2021-03-11,88063,2017
2021-03-12,89898,1835
2021-03-13,91652,1754
2021-03-14,93340,1688
2021-03-15,95381,2041
2021-03-16,97560,2179
2021-03-17,99384,1824
2021-03-18,100663,1279
2021-03-19,101923,1260
2021-03-20,102891,968
2021-03-21,103175,284
2021-03-22,104288,1113
2021-03-23,105401,1113
2021-03-24,106811,1410
2021-03-25,108247,1436
2021-03-26,109719,1472
2021-03-27,110586,867
2021-03-28,110796,210
2021-03-29,111819,1023
2021-03-30,112905,1086
2021-03-31,114064,1159
2021-04-01,115431,1367
2021-04-02,116769,1338
2021-04-03,117580,811
2021-04-04,117791,211
2021-04-05,119173,1382
2021-04-06,120787,1614
2021-04-07,122321,1534
2021-04-08,124135,1814
2021-04-09,126045,1910
2021-04-10,126852,807
2021-04-11,127521,669
2021-04-12,128783,1262
2021-04-13,129593,810
2021-04-14,131141,1548
2021-04-15,132841,1700
2021-04-16,134344,1503
2021-04-17,136009,1665
2021-04-18,136766,757
2021-04-19,138338,1572
2021-04-20,139211,873
2021-04-21,140501,1290
2021-04-22,141999,1498
2021-04-23,143461,1462
2021-04-24,144689,1228
2021-04-25,145190,501
2021-04-26,146367,1177
2021-04-27,147214,847
2021-04-28,148304,1090
2021-04-29,149148,844
2021-04-30,150128,980
2021-05-01,150731,603
2021-05-02,150948,217
2021-05-03,151680,732
2021-05-04,152564,884
2021-05-05,153204,640
2021-05-06,153803,599
2021-05-07,154406,603
2021-05-08,154866,460
2021-05-09,155025,159
2021-05-10,155624,599
2021-05-11,156145,521
2021-05-12,156850,705
2021-05-13,157401,551
2021-05-14,158131,730
2021-05-15,158593,462
2021-05-16,158775,182
2021-05-17,159206,431
2021-05-18,159707,501
2021-05-19,160284,577
2021-05-20,160957,673
2021-05-21,161468,511
2021-05-22,161740,272
2021-05-23,161925,185
2021-05-24,162314,389
2021-05-25,162698,384
2021-05-26,163111,413
2021-05-27,163477,366
2021-05-28,163907,430
2021-05-29,164102,195
2021-05-30,164245,143
2021-05-31,164344,99
2021-06-01,164745,401
2021-06-02,165144,399
2021-06-03,165563,419
2021-06-04,166003,440
2021-06-05,166207,204
2021-06-06,166347,140
2021-06-07,166637,290
2021-06-08,166974,337
2021-06-09,167295,321
2021-06-10,167602,307
2021-06-11,167955,353
2021-06-12,168168,213
2021-06-13,168286,118
2021-06-14,168535,249
2021-06-15,168830,295
2021-06-16,169129,299
2021-06-17,169377,248
2021-06-18,169705,328
2021-06-19,169840,135
2021-06-20,169917,77
2021-06-21,170097,180
2021-06-22,170343,246
2021-06-23,170616,273
2021-06-24,170825,209
2021-06-25,171097,272
2021-06-26,171217,120
2021-06-27,171298,81
2021-06-28,171493,195
2021-06-29,171681,188
2021-06-30,171942,261
2021-07-01,172175,233
2021-07-02,172435,260
2021-07-03,172561,126
2021-07-04,172576,15
2021-07-05,172725,149
2021-07-06,172921,196
2021-07-07,173162,241
2021-07-08,173349,187
2021-07-09,173577,228
2021-07-10,173707,130
2021-07-11,173766,59
2021-07-12,173918,152
2021-07-13,174080,162
2021-07-14,174250,170
2021-07-15,174428,178
2021-07-16,174730,302
2021-07-17,174897,167
2021-07-18,174997,100
2021-07-19,175229,232
2021-07-20,175476,247
2021-07-21,175797,321
2021-07-22,176080,283
2021-07-23,176383,303
2021-07-24,176628,245
2021-07-25,176774,146
2021-07-26,177041,267
2021-07-27,177341,300
2021-07-28,177632,291
2021-07-29,177881,249
2021-07-30,178356,475
2021-07-31,178580,224
2021-08-01,178719,139
2021-08-02,178982,263
2021-08-03,179266,284
2021-08-04,179557,291
2021-08-05,179863,306
2021-08-06,180270,407
2021-08-07,180541,271
2021-08-08,180696,155
2021-08-09,181004,308
2021-08-10,181252,248
2021-08-11,181515,263
2021-08-12,181888,373
2021-08-13,182389,501
2021-08-14,182711,322
2021-08-15,182890,179
2021-08-16,183259,369
2021-08-17,183645,386
2021-08-18,184033,388
2021-08-19,184408,375
2021-08-20,184903,495
2021-08-21,185159,256
2021-08-22,185316,157
2021-08-23,185632,316
2021-08-24,185964,332
2021-08-25,186380,416
2021-08-26,186732,352
2021-08-27,187229,497
2021-08-28,187471,242
2021-08-29,187646,175
2021-08-30,187961,315
2021-08-31,188254,293
2021-09-01,188603,349
2021-09-02,188845,242
2021-09-03,189281,436
2021-09-04,189512,231
2021-09-05,189654,142
2021-09-06,189713,59
2021-09-07,190001,288
2021-09-08,190308,307
2021-09-09,190551,243
2021-09-10,191038,487
2021-09-11,191230,192
2021-09-12,191380,150
2021-09-13,191634,254
2021-09-14,191880,246
2021-09-15,192077,197
2021-09-16,192319,242
2021-09-17,192677,358
2021-09-18,192849,172
2021-09-19,192946,97
2021-09-20,193114,168
2021-09-21,193324,210
2021-09-22,193585,261
2021-09-23,193826,241
2021-09-24,194204,378
2021-09-25,194414,210
2021-09-26,194497,83
2021-09-27,194750,253
2021-09-28,194959,209
2021-09-29,195216,257
2021-09-30,195474,258
2021-10-01,195780,306
2021-10-02,195915,135
2021-10-03,195969,54
2021-10-04,196177,208
2021-10-05,196393,216
2021-10-06,196621,228
2021-10-07,196779,158
2021-10-08,197038,259
2021-10-09,197156,118
2021-10-10,197227,71
2021-10-11,197426,199
2021-10-12,197564,138
2021-10-13,197762,198
2021-10-14,197985,223
2021-10-15,198230,245
2021-10-16,198333,103
2021-10-17,198418,85
2021-10-18,198603,185
2021-10-19,198784,181
2021-10-20,198990,206
2021-10-21,199186,196
2021-10-22,199964,778
2021-10-23,200414,450
2021-10-24,200710,296
2021-10-25,201705,995
2021-10-26,202683,978
2021-10-27,203751,1068
2021-10-28,204895,1144
2021-10-29,205960,1065
2021-10-30,206287,327
2021-10-31,206512,225
2021-11-01,207253,741
2021-11-02,208052,799
2021-11-03,208982,930
2021-11-04,209869,887
2021-11-05,210960,1091
2021-11-06,211428,468
2021-11-07,211752,324
2021-11-08,212759,1007
2021-11-09,213833,1074
2021-11-10,214829,996
2021-11-11,215747,918
2021-11-12,216839,1092
2021-11-13,217171,332
2021-11-14,217466,295
2021-11-15,217810,344
