date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-21,43,12
2020-12-22,304,261
2020-12-23,719,415
2020-12-24,829,110
2020-12-26,851,22
2020-12-28,935,84
2020-12-29,1009,74
2020-12-30,1214,205
2020-12-31,1408,194
2021-01-01,1440,32
2021-01-02,1453,13
2021-01-03,1530,77
2021-01-04,1577,47
2021-01-05,1663,86
2021-01-06,1765,102
2021-01-07,1834,69
2021-01-08,1988,154
2021-01-09,2361,373
2021-01-10,2376,15
2021-01-11,2654,278
2021-01-12,2905,251
2021-01-13,3340,435
2021-01-14,3640,300
2021-01-15,4109,469
2021-01-16,4511,402
2021-01-17,4535,24
2021-01-18,4744,209
2021-01-19,5145,401
2021-01-20,5812,667
2021-01-21,6421,609
2021-01-22,6754,333
2021-01-23,7324,570
2021-01-24,7443,119
2021-01-25,7861,418
2021-01-26,8326,465
2021-01-27,9006,680
2021-01-28,9964,958
2021-01-29,10644,680
2021-01-30,10682,38
2021-01-31,10798,116
2021-02-01,11121,323
2021-02-02,11361,240
2021-02-03,11905,544
2021-02-04,12364,459
2021-02-05,12921,557
2021-02-06,13111,190
2021-02-07,13142,31
2021-02-08,13575,433
2021-02-09,14396,821
2021-02-10,15694,1298
2021-02-11,17663,1969
2021-02-12,19038,1375
2021-02-13,19371,333
2021-02-14,19386,15
2021-02-15,19717,331
2021-02-16,20380,663
2021-02-17,20878,498
2021-02-18,21541,663
2021-02-19,21908,367
2021-02-20,22278,370
2021-02-21,22402,124
2021-02-22,22682,280
2021-02-23,22899,217
2021-02-24,23759,860
2021-02-25,25767,2008
2021-02-26,27255,1488
2021-02-27,28138,883
2021-02-28,28227,89
2021-03-01,28835,608
2021-03-02,29351,516
2021-03-03,30420,1069
2021-03-04,31988,1568
2021-03-05,33059,1071
2021-03-06,34095,1036
2021-03-07,34165,70
2021-03-08,34691,526
2021-03-09,35660,969
2021-03-10,37194,1534
2021-03-11,39312,2118
2021-03-12,40643,1331
2021-03-13,41496,853
2021-03-14,41542,46
2021-03-15,42440,898
2021-03-16,43351,911
2021-03-17,44237,886
2021-03-18,45604,1367
2021-03-19,46612,1008
2021-03-20,47532,920
2021-03-21,47600,68
2021-03-22,48164,564
2021-03-23,48531,367
2021-03-24,49452,921
2021-03-25,51799,2347
2021-03-26,53219,1420
2021-03-27,54290,1071
2021-03-28,54360,70
2021-03-29,54899,539
2021-03-30,55559,660
2021-03-31,56865,1306
2021-04-01,59057,2192
2021-04-02,60407,1350
2021-04-03,61734,1327
2021-04-04,61791,57
2021-04-05,62368,577
2021-04-06,63156,788
2021-04-07,64609,1453
2021-04-08,66198,1589
2021-04-09,67289,1091
2021-04-10,68067,778
2021-04-11,68167,100
2021-04-12,68866,699
2021-04-13,69413,547
2021-04-14,70366,953
2021-04-15,72221,1855
2021-04-16,73272,1051
2021-04-17,74611,1339
2021-04-18,74682,71
2021-04-19,75313,631
2021-04-20,75826,513
2021-04-21,76788,962
2021-04-22,78306,1518
2021-04-23,79296,990
2021-04-24,80169,873
2021-04-25,80226,57
2021-04-26,80691,465
2021-04-27,81188,497
2021-04-28,82127,939
2021-04-29,83139,1012
2021-04-30,83827,688
2021-05-01,84363,536
2021-05-02,84409,46
2021-05-03,84702,293
2021-05-04,85167,465
2021-05-05,86016,849
2021-05-06,87013,997
2021-05-07,87724,711
2021-05-08,88205,481
2021-05-09,88252,47
2021-05-10,88584,332
2021-05-11,88890,306
2021-05-12,89449,559
2021-05-13,90445,996
2021-05-14,90980,535
2021-05-15,91319,339
2021-05-16,91381,62
2021-05-17,91831,450
2021-05-18,92291,460
2021-05-19,93067,776
2021-05-20,93836,769
2021-05-21,94545,709
2021-05-22,94871,326
2021-05-23,94926,55
2021-05-24,95341,415
2021-05-25,95633,292
2021-05-26,96063,430
2021-05-27,96713,650
2021-05-28,97239,526
2021-05-29,97330,91
2021-05-30,97391,61
2021-05-31,97460,69
2021-06-01,97773,313
2021-06-02,98194,421
2021-06-03,98778,584
2021-06-04,99264,486
2021-06-05,99399,135
2021-06-06,99437,38
2021-06-07,99753,316
