date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4334,4480,3739,3533,2310,26
1/10/2021,6611,6473,5611,5461,4887,59
1/11/2021,6924,6751,5880,5750,5278,70
1/12/2021,7253,7012,6147,6011,5801,78
1/13/2021,7468,7252,6389,6260,6254,87
1/14/2021,7771,7562,6708,6553,6687,92
1/15/2021,8395,8130,7290,7120,8004,100
1/16/2021,8635,8324,7474,7284,8283,103
1/17/2021,8718,8382,7520,7342,8418,106
1/18/2021,9061,8691,7839,7635,9990,112
1/19/2021,9432,8976,8164,7962,11665,122
1/2/2021,4507,4605,3840,3646,2435,27
1/20/2021,9928,9519,8679,8443,13809,133
1/21/2021,10329,9961,9173,8927,16921,142
1/22/2021,11027,10642,9923,9670,19984,155
1/23/2021,11305,10876,10115,9871,21781,160
1/24/2021,11448,11006,10226,9977,22107,163
1/25/2021,12167,11647,10968,10732,25373,178
1/26/2021,12878,12223,11629,11380,28413,187
1/27/2021,13600,12819,12293,12103,31596,195
1/28/2021,14439,13458,12971,12821,34938,208
1/29/2021,15360,14186,13701,13576,38028,226
1/3/2021,4595,4698,3909,3703,2488,29
1/30/2021,16010,14619,14054,13977,40758,232
1/31/2021,16180,14730,14170,14113,41510,236
1/4/2021,4934,5020,4171,3987,2749,38
1/5/2021,5270,5343,4436,4272,3068,41
1/6/2021,5685,5683,4858,4639,3408,48
1/7/2021,5988,5916,5068,4919,3823,52
1/8/2021,6262,6201,5355,5198,4084,55
1/9/2021,6513,6376,5524,5385,4814,59
10/1/2021,130367,83345,82761,99959,199627,57965
10/10/2021,131772,84082,83271,100409,200145,58676
10/11/2021,131966,84196,83345,100473,200224,58790
10/12/2021,132082,84248,83377,100492,200263,58845
10/13/2021,132221,84331,83433,100540,200323,58923
10/14/2021,132430,84433,83503,100601,200405,59013
10/15/2021,132664,84541,83612,100672,200472,59110
10/16/2021,132776,84598,83649,100711,200506,59149
10/17/2021,132858,84635,83675,100723,200521,59188
10/18/2021,133045,84740,83742,100788,200576,59253
10/19/2021,133174,84820,83815,100848,200651,59328
10/2/2021,130471,83402,82809,99992,199662,58036
10/20/2021,133323,84885,83886,100900,200708,59403
10/21/2021,133475,84965,83977,100958,200756,59478
10/22/2021,133666,85069,84052,101039,200889,59557
10/23/2021,133770,85116,84090,101086,200978,59613
10/24/2021,133823,85141,84108,101110,201035,59655
10/25/2021,133992,85218,84165,101172,201242,59717
10/26/2021,134141,85326,84245,101260,201447,59800
10/27/2021,134328,85443,84325,101339,201647,59978
10/28/2021,134494,85517,84389,101418,201852,60032
10/29/2021,134686,85622,84474,101516,202031,60112
10/3/2021,130550,83438,82833,100007,199688,58075
10/30/2021,134763,85663,84498,101552,202134,60147
10/31/2021,134809,85688,84518,101567,202179,60164
10/4/2021,130773,83538,82915,100058,199774,58168
10/5/2021,130975,83632,82973,100127,199860,58247
10/6/2021,131189,83760,83044,100187,199928,58340
10/7/2021,131331,83855,83098,100252,199979,58424
10/8/2021,131592,83971,83188,100322,200051,58541
10/9/2021,131696,84034,83242,100376,200096,58632
11/1/2021,134996,85803,84612,101663,202385,60229
11/10/2021,136450,86585,85181,102280,203682,61595
11/11/2021,136578,86651,85249,102351,203841,61697
11/12/2021,136763,86740,85335,102426,203997,61871
11/13/2021,136852,86813,85392,102483,204068,62494
11/14/2021,136932,86878,85432,102516,204122,63477
11/15/2021,137038,86944,85485,102554,204182,64049
11/2/2021,135193,85911,84685,101732,202551,60325
11/3/2021,135354,86003,84749,101801,202680,60449
11/4/2021,135505,86081,84816,101863,202842,60509
11/5/2021,135713,86180,84898,101965,202992,60606
11/6/2021,135809,86239,84931,102015,203102,60726
11/7/2021,135895,86291,84970,102056,203158,60926
11/8/2021,136113,86403,85060,102147,203357,61232
11/9/2021,136283,86486,85130,102216,203563,61403
12/1/2020,14,10,12,10,19,
12/10/2020,17,14,18,15,29,
12/11/2020,17,16,21,17,31,
12/12/2020,17,16,21,19,33,
12/13/2020,18,16,21,20,33,
12/14/2020,18,19,24,20,34,
12/15/2020,21,24,28,27,41,
12/16/2020,24,26,30,28,42,
12/17/2020,269,337,338,285,128,
12/18/2020,582,701,632,553,248,1
12/19/2020,786,908,777,659,310,1
12/2/2020,15,10,14,10,19,
12/20/2020,788,910,781,664,318,1
12/21/2020,1197,1285,1066,944,450,3
12/22/2020,1593,1674,1405,1231,584,5
12/23/2020,2092,2156,1797,1545,760,6
12/24/2020,2349,2438,1995,1762,851,8
12/25/2020,2350,2439,1995,1764,854,8
12/26/2020,2552,2646,2144,1919,928,9
12/27/2020,2598,2691,2174,1951,944,9
12/28/2020,3064,3136,2536,2280,1132,11
12/29/2020,3516,3601,2882,2672,1380,17
12/3/2020,15,11,15,12,21,
12/30/2020,3955,4064,3330,3101,1657,18
12/31/2020,4271,4420,3641,3417,1914,23
12/4/2020,15,12,16,12,21,
12/5/2020,16,12,16,12,21,
12/6/2020,16,12,16,13,22,
12/7/2020,16,12,16,14,23,
12/8/2020,16,12,16,15,24,
12/9/2020,17,14,18,15,28,
2/1/2021,16810,15289,14763,14760,43951,245
2/10/2021,21156,18408,18271,18998,69768,356
2/11/2021,21495,18666,18508,19315,73937,367
2/12/2021,21861,18956,18812,19737,77749,377
2/13/2021,22079,19103,18964,19946,80997,390
2/14/2021,22149,19134,19023,19996,81479,397
2/15/2021,22311,19246,19136,20142,83332,400
2/16/2021,22514,19375,19316,20372,85555,408
2/17/2021,22819,19589,19526,20641,87676,424
2/18/2021,23042,19752,19673,20845,89604,428
2/19/2021,23292,19895,19857,21038,90578,435
2/2/2021,17477,15861,15423,15433,46386,258
2/20/2021,23569,20084,20024,21214,91330,449
2/21/2021,23604,20116,20068,21255,91597,451
2/22/2021,23744,20184,20142,21370,92599,456
2/23/2021,23903,20280,20259,21524,94163,461
2/24/2021,24213,20468,20449,21784,96106,496
2/25/2021,24414,20634,20603,22054,99000,508
2/26/2021,24783,20889,20889,22573,102422,524
2/27/2021,24974,21047,21066,22825,104837,533
2/28/2021,25080,21131,21139,22964,106863,545
2/3/2021,18053,16353,15953,16055,49498,270
2/4/2021,18611,16777,16393,16646,52917,285
2/5/2021,19352,17323,17037,17488,56787,305
2/6/2021,19845,17599,17340,17858,58520,316
2/7/2021,19920,17644,17393,17939,59128,318
2/8/2021,20298,17894,17683,18286,61892,324
2/9/2021,20692,18125,17967,18612,65152,336
3/1/2021,25346,21343,21384,23429,109786,575
3/10/2021,28551,23596,23839,31074,136796,797
3/11/2021,29061,23979,24287,32659,140331,845
3/12/2021,29733,24406,24768,34133,143779,899
3/13/2021,30117,24669,25102,35292,145354,933
3/14/2021,30446,24853,25316,36101,146582,967
3/15/2021,30840,25183,25647,38356,148866,1011
3/16/2021,31590,25735,26267,40714,151524,1085
3/17/2021,32657,26564,27084,43542,154015,1167
3/18/2021,33673,27321,27888,46326,156294,1245
3/19/2021,34932,28259,28805,49119,158259,1347
3/2/2021,25611,21539,21587,23796,112889,599
3/20/2021,35769,28780,29427,50884,159392,1407
3/21/2021,36427,29366,30063,52308,160147,1489
3/22/2021,37584,30081,30835,54245,161880,1596
3/23/2021,38991,31066,31836,56464,163698,1734
3/24/2021,40793,32286,33064,58499,165389,2011
3/25/2021,42876,33864,34705,60737,166988,2375
3/26/2021,45014,35441,36306,62829,168430,2840
3/27/2021,46295,36329,37207,64035,169171,3183
3/28/2021,47140,36978,37927,64466,169388,3481
3/29/2021,49251,38448,39350,65291,169958,4057
3/3/2021,26018,21831,21886,24408,116880,629
3/30/2021,51570,40011,40883,66343,170953,4686
3/31/2021,54009,41498,42582,67625,172042,5353
3/4/2021,26327,22035,22110,25159,120032,647
3/5/2021,26725,22312,22412,26072,123112,679
3/6/2021,26995,22518,22640,26776,125430,699
3/7/2021,27250,22707,22839,27425,127282,708
3/8/2021,27572,22905,23079,28447,130212,720
3/9/2021,27926,23195,23374,29658,133238,747
4/1/2021,56107,42729,44043,68473,172964,5998
4/10/2021,72716,52009,54192,75846,179761,10777
4/11/2021,73573,52419,54637,76198,180022,11042
4/12/2021,75083,53158,55517,76962,180695,11336
4/13/2021,76279,53740,56097,77487,181174,11594
4/14/2021,77622,54458,56789,78047,181598,11890
4/15/2021,78673,55098,57358,78494,181965,12134
4/16/2021,79845,55771,58084,79065,182436,12479
4/17/2021,80472,56113,58463,79366,182641,12676
4/18/2021,80873,56333,58677,79514,182751,12832
4/19/2021,81507,56730,59086,79948,183111,13012
4/2/2021,58283,44021,45559,69285,173718,6666
4/20/2021,82200,57054,59440,80273,183430,13163
4/21/2021,82965,57531,59885,80662,183763,13318
4/22/2021,83741,57983,60307,81046,184112,13525
4/23/2021,84671,58603,60873,81555,184510,13787
4/24/2021,85315,58933,61291,81894,184771,14016
4/25/2021,85699,59106,61491,82014,184878,14174
4/26/2021,86468,59552,61932,82428,185208,14365
4/27/2021,87254,59982,62370,82802,185514,14570
4/28/2021,88061,60370,62797,83249,185867,14758
4/29/2021,88805,60757,63172,83604,186224,14911
4/3/2021,59701,44822,46436,69869,174067,7178
4/30/2021,89564,61181,63686,84041,186604,15087
4/4/2021,60581,45230,46905,70116,174255,7471
4/5/2021,62651,46366,48215,71122,175245,8081
4/6/2021,64606,47443,49473,72108,176367,8657
4/7/2021,67177,48904,50892,73182,177427,9314
4/8/2021,69366,50089,52161,74226,178403,9857
4/9/2021,71566,51340,53493,75285,179335,10392
5/1/2021,89951,61441,64007,84330,186792,15221
5/10/2021,93646,63585,66210,86446,188672,16218
5/11/2021,93991,63809,66429,86685,188914,16320
5/12/2021,94417,64035,66656,86898,189138,16567
5/13/2021,94867,64319,66908,87140,189356,18203
5/14/2021,95373,64625,67171,87380,189570,19608
5/15/2021,95813,64905,67444,87604,189701,21350
5/16/2021,96172,65101,67650,87755,189798,22379
5/17/2021,96746,65422,67983,88056,190080,23174
5/18/2021,97241,65697,68211,88256,190285,23740
5/19/2021,97693,65939,68467,88464,190480,24326
5/2/2021,90258,61623,64162,84473,186888,15332
5/20/2021,98113,66203,68707,88683,190665,24909
5/21/2021,98637,66522,68998,88964,190868,25833
5/22/2021,99030,66741,69200,89145,190984,26819
5/23/2021,99280,66888,69336,89240,191045,27239
5/24/2021,99719,67164,69559,89411,191197,27776
5/25/2021,100130,67418,69776,89588,191351,28160
5/26/2021,100478,67621,69957,89722,191462,28552
5/27/2021,100797,67785,70128,89861,191588,28948
5/28/2021,101158,68036,70384,90053,191738,29541
5/29/2021,101400,68142,70505,90169,191808,29829
5/3/2021,90775,61905,64435,84757,187119,15444
5/30/2021,101526,68213,70561,90231,191839,29974
5/31/2021,101619,68257,70619,90276,191867,30075
5/4/2021,91249,62160,64725,85025,187377,15572
5/5/2021,91807,62487,65045,85305,187678,15722
5/6/2021,92256,62733,65286,85528,187937,15814
5/7/2021,92780,63054,65628,85881,188242,15954
5/8/2021,93147,63290,65907,86103,188375,16095
5/9/2021,93356,63398,66054,86249,188457,16154
6/1/2021,102023,68444,70819,90436,192031,30596
6/10/2021,104455,69755,71975,91518,192854,33507
6/11/2021,104703,69879,72102,91631,192934,33814
6/12/2021,104884,69974,72199,91697,192967,34016
6/13/2021,104972,70024,72258,91741,192986,34081
6/14/2021,105236,70177,72392,91841,193069,34438
6/15/2021,105449,70293,72477,91924,193141,34666
6/16/2021,105713,70435,72593,92007,193206,34963
6/17/2021,105946,70561,72695,92094,193302,35186
6/18/2021,106223,70713,72838,92200,193406,35538
6/19/2021,106370,70803,72914,92260,193460,35765
6/2/2021,102375,68617,70989,90576,192148,30991
6/20/2021,106442,70852,72941,92295,193482,35862
6/21/2021,106678,70984,73044,92374,193562,36165
6/22/2021,106918,71101,73142,92448,193631,36425
6/23/2021,107140,71226,73253,92535,193725,36693
6/24/2021,107351,71334,73341,92616,193790,36922
6/25/2021,107632,71489,73461,92721,193872,37246
6/26/2021,107817,71584,73553,92797,193909,37414
6/27/2021,107917,71647,73596,92831,193921,37500
6/28/2021,108177,71758,73682,92915,193972,37723
6/29/2021,108386,71870,73782,92972,194026,37936
6/3/2021,102639,68772,71107,90703,192246,31406
6/30/2021,108639,71988,73882,93063,194101,38185
6/4/2021,103043,68979,71286,90878,192372,31840
6/5/2021,103291,69129,71415,90989,192434,32132
6/6/2021,103447,69199,71508,91062,192479,32324
6/7/2021,103717,69337,71628,91174,192568,32640
6/8/2021,104004,69466,71740,91287,192663,32932
6/9/2021,104239,69623,71864,91408,192756,33219
7/1/2021,108834,72106,73976,93124,194172,38438
