date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20890,22881,21009,18316,12922,187,153.0,141.0,184,212.0,246.0,3.0,639.0,736.0,569.0,444,358.0,3.0,333.0,322,275.0,285,205,3.0,176.0,184.0,163.0,188.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,158,151.0,165.0,210.0,202.0,6.0,11.0,7.0,20.0,15.0,16.0,,11706,12977,12175,9792,5883,104,294.0,384.0,434.0,501.0,355,7.0,225.0,276.0,294.0,344.0,915.0,6.0,639,989,942,756.0,536,5.0,4334,4480,3739,3533,2310,26.0,312.0,412.0,439.0,642.0,427,8.0,111.0,95.0,57,63.0,54.0,1.0,932,871,646,482.0,238,6.0
1/10/2021,34452,35087,33165,30053,30108,422,190.0,191.0,258,328.0,683.0,10.0,1153.0,1150.0,941.0,799,715.0,14.0,454.0,458,385.0,393,638,6.0,272.0,304.0,300.0,314.0,526.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,305,339.0,413.0,532.0,1026.0,16.0,28.0,19.0,41.0,38.0,32.0,,19922,19990,19012,15942,11577,210,443.0,553.0,644.0,750.0,823,12.0,376.0,464.0,493.0,589.0,2188.0,32.0,1179,1725,1739,1474.0,2291,13.0,6611,6473,5611,5461,4887,59.0,568.0,698.0,806.0,1118.0,952,12.0,266.0,213.0,159,158.0,186.0,4.0,1276,1209,936,712.0,515,9.0
1/11/2021,36367,36901,35127,31742,33961,479,194.0,198.0,268,344.0,785.0,11.0,1224.0,1235.0,1018.0,851,783.0,15.0,466.0,473,407.0,410,836,6.0,279.0,316.0,308.0,329.0,572.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,319,356.0,431.0,564.0,1103.0,16.0,28.0,19.0,41.0,39.0,35.0,,21158,21099,20233,16916,13383,243,460.0,567.0,675.0,788.0,922,12.0,412.0,511.0,559.0,640.0,2372.0,35.0,1228,1807,1825,1541.0,2470,17.0,6924,6751,5880,5750,5278,70.0,577.0,706.0,815.0,1134.0,979,13.0,282.0,234.0,185,175.0,202.0,4.0,1336,1297,1001,750.0,857,9.0
1/12/2021,39147,39583,37924,34286,41604,576,203.0,209.0,281,375.0,912.0,11.0,1331.0,1320.0,1091.0,936,981.0,16.0,472.0,479,412.0,421,1051,6.0,288.0,323.0,322.0,357.0,638.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,327,360.0,441.0,578.0,1138.0,16.0,28.0,19.0,42.0,39.0,41.0,,23144,23073,22250,18597,18173,324,480.0,591.0,703.0,836.0,1084,12.0,438.0,538.0,619.0,709.0,2596.0,36.0,1318,1921,1948,1641.0,2751,17.0,7253,7012,6147,6011,5801,78.0,596.0,731.0,844.0,1181.0,1069,13.0,301.0,250.0,208,202.0,247.0,5.0,1398,1366,1077,803.0,1181,10.0
1/13/2021,41891,42499,41049,36995,50453,660,206.0,221.0,305,407.0,1008.0,13.0,1393.0,1385.0,1172.0,1010,1241.0,17.0,491.0,512,434.0,446,1364,6.0,299.0,332.0,334.0,374.0,736.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,332,366.0,451.0,585.0,1175.0,16.0,56.0,47.0,79.0,82.0,65.0,,25159,25194,24468,20261,23708,389,498.0,622.0,744.0,883.0,1252,13.0,456.0,561.0,643.0,780.0,2760.0,37.0,1427,2059,2100,1815.0,3160,20.0,7468,7252,6389,6260,6254,87.0,640.0,779.0,931.0,1274.0,1255,14.0,310.0,259.0,214,211.0,415.0,5.0,1483,1440,1153,865.0,1517,10.0
1/14/2021,44623,45541,44291,40014,59912,726,223.0,244.0,325,461.0,1249.0,16.0,1493.0,1471.0,1266.0,1096,1513.0,17.0,496.0,520,447.0,457,1613,6.0,315.0,363.0,360.0,422.0,860.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,342,381.0,471.0,616.0,1320.0,16.0,57.0,47.0,79.0,83.0,70.0,1.0,27096,27320,26739,22170,29705,430,532.0,652.0,793.0,949.0,1454,14.0,488.0,607.0,682.0,865.0,2964.0,45.0,1526,2242,2259,1963.0,3684,21.0,7771,7562,6708,6553,6687,92.0,673.0,824.0,986.0,1346.0,1368,16.0,321.0,271.0,223,222.0,577.0,5.0,1502,1459,1180,889.0,1605,10.0
1/15/2021,48087,48764,47679,43136,69188,829,231.0,248.0,342,487.0,1335.0,21.0,1607.0,1566.0,1346.0,1189,2257.0,18.0,501.0,527,457.0,467,2041,6.0,424.0,478.0,466.0,549.0,989.0,28.0,39.0,43.0,63.0,68.0,148.0,1.0,399,426.0,513.0,671.0,1355.0,22.0,59.0,47.0,79.0,83.0,73.0,1.0,29297,29327,28861,23942,34583,489,557.0,696.0,830.0,1017.0,1688,15.0,520.0,652.0,738.0,945.0,3210.0,46.0,1647,2398,2438,2097.0,4063,22.0,8395,8130,7290,7120,8004,100.0,688.0,835.0,998.0,1366.0,1416,16.0,337.0,285.0,233,231.0,743.0,6.0,1531,1474,1200,918.0,1695,10.0
1/16/2021,49868,50340,49355,44754,74595,871,231.0,248.0,343,490.0,1349.0,21.0,1618.0,1582.0,1361.0,1213,2360.0,18.0,516.0,533,465.0,479,2399,6.0,427.0,478.0,467.0,549.0,1044.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,399,427.0,514.0,672.0,1357.0,22.0,59.0,48.0,79.0,84.0,74.0,1.0,30661,30522,30127,25118,37757,521,569.0,713.0,846.0,1056.0,1956,16.0,524.0,653.0,739.0,947.0,3218.0,46.0,1706,2488,2539,2186.0,4680,25.0,8635,8324,7474,7284,8283,103.0,709.0,867.0,1042.0,1413.0,1561,18.0,343.0,287.0,233,231.0,748.0,6.0,1535,1475,1204,919.0,1700,10.0
1/17/2021,50967,51361,50425,45846,78086,903,231.0,248.0,344,490.0,1349.0,21.0,1624.0,1590.0,1369.0,1217,2367.0,18.0,519.0,534,468.0,480,2413,6.0,428.0,478.0,467.0,549.0,1046.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,399,427.0,514.0,672.0,1360.0,22.0,59.0,48.0,79.0,85.0,75.0,1.0,31623,31423,31084,26086,40889,548,570.0,716.0,846.0,1059.0,1980,16.0,526.0,654.0,739.0,948.0,3220.0,46.0,1725,2520,2581,2222.0,4735,25.0,8718,8382,7520,7342,8418,106.0,711.0,869.0,1045.0,1418.0,1577,19.0,344.0,288.0,233,233.0,752.0,6.0,1537,1478,1205,920.0,1704,10.0
1/18/2021,52619,52882,52174,47586,86100,940,238.0,255.0,356,500.0,1376.0,21.0,1693.0,1662.0,1424.0,1271,2431.0,19.0,522.0,539,475.0,489,2589,6.0,441.0,482.0,481.0,561.0,1124.0,28.0,42.0,44.0,64.0,72.0,156.0,1.0,402,435.0,518.0,697.0,1427.0,22.0,60.0,49.0,80.0,87.0,82.0,1.0,32670,32358,32238,27201,46053,575,588.0,733.0,872.0,1093.0,2213,17.0,539.0,665.0,768.0,975.0,3244.0,46.0,1790,2633,2652,2315.0,4956,26.0,9061,8691,7839,7635,9990,112.0,718.0,872.0,1058.0,1438.0,1726,20.0,346.0,293.0,235,237.0,759.0,6.0,1545,1485,1214,924.0,1722,10.0
