date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,184,163,188,245,5
1/10/2021,272,304,300,314,526,6
1/11/2021,279,316,308,329,572,6
1/12/2021,288,323,322,357,638,9
1/13/2021,299,332,334,374,736,9
1/14/2021,315,363,360,422,860,10
1/15/2021,424,478,466,549,989,28
1/16/2021,427,478,467,549,1044,28
1/17/2021,428,478,467,549,1046,28
1/18/2021,441,482,481,561,1124,28
1/19/2021,448,496,489,581,1177,29
1/2/2021,177,184,163,189,246,5
1/20/2021,472,507,505,602,1257,29
1/21/2021,487,515,515,625,1391,30
1/22/2021,555,571,551,666,1456,34
1/23/2021,561,582,561,673,1664,34
1/24/2021,562,582,563,673,1664,34
1/25/2021,575,593,579,691,1709,35
1/26/2021,584,599,583,704,1779,35
1/27/2021,610,613,606,721,1890,37
1/28/2021,634,643,644,751,1974,37
1/29/2021,679,674,664,785,2195,45
1/3/2021,177,184,163,189,246,5
1/30/2021,714,699,686,792,2201,48
1/31/2021,714,699,686,793,2201,48
1/4/2021,197,217,197,209,281,5
1/5/2021,209,231,213,225,335,5
1/6/2021,227,256,229,248,371,6
1/7/2021,250,271,251,265,465,6
1/8/2021,272,304,300,314,525,6
1/9/2021,272,304,300,314,526,6
10/1/2021,3737,2805,2685,3183,5116,1685
10/10/2021,3787,2837,2707,3194,5130,1708
10/11/2021,3795,2845,2708,3194,5131,1710
10/12/2021,3798,2851,2713,3195,5133,1713
10/13/2021,3803,2851,2717,3199,5134,1717
10/14/2021,3813,2856,2722,3199,5134,1719
10/15/2021,3824,2863,2727,3202,5136,1721
10/16/2021,3831,2864,2728,3203,5137,1723
10/17/2021,3833,2865,2728,3203,5137,1723
10/18/2021,3840,2875,2731,3203,5138,1725
10/19/2021,3845,2876,2734,3204,5139,1727
10/2/2021,3738,2806,2685,3184,5117,1685
10/20/2021,3849,2878,2734,3205,5139,1731
10/21/2021,3856,2885,2736,3207,5141,1737
10/22/2021,3864,2888,2738,3211,5143,1747
10/23/2021,3868,2889,2738,3212,5143,1751
10/24/2021,3869,2889,2738,3214,5143,1753
10/25/2021,3878,2890,2739,3217,5145,1754
10/26/2021,3885,2892,2740,3217,5147,1756
10/27/2021,3890,2894,2740,3217,5149,1757
